corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,tangible_assets,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,market_capitalization,borrowings,net_liabilities,cash_flow_per_share
인팩,023810,운수장비,2021,439274488177.0,378334327693.0,60940160484.0,12820102452.0,5290071752.0,8122420108.0,8122420108.0,121099772972.0,353962028307.0,232862255335.0,157837676941.0,184619476426.0,48242778909.0,93418611670.0,16300000000.0,3768618495.0,93753634074.0,172970133506.0,10203751587.0,88781456333.0,61597839046.0,82980550945.0,10000000,17356876719.0,48120058032.0,-37245871730.0,16660220049.0,196124351366.0,2332106145.0,2754745406.0,13150.0,131500000000.0,109718611670.0,229093636840.0,1735.6876719
인팩,023810,운수장비,2022,512240488863.0,437336464198.0,74904024665.0,20813756713.0,16927734272.0,17186133631.0,17186133631.0,137664892084.0,411164184888.0,273499292804.0,187859476408.0,210046621229.0,63452671575.0,91638529743.0,38525900000.0,6480000554.0,107185634210.0,201786874822.0,9263446771.0,109022772167.0,67835864051.0,109240709084.0,10000000,39638053827.0,54090267952.0,-52445767084.0,15565829452.0,223304708480.0,4754770132.0,5019382620.0,6660.0,66600000000.0,130164429743.0,267019292250.0,3963.8053827
일동제약,249420,의약품,2018,503907355299.0,248752318242.0,255155037057.0,28343242816.0,12720690131.0,16438183755.0,16438183755.0,276824827549.0,564669362855.0,287844535306.0,210455514809.0,162897305940.0,124947229366.0,0.0,0.0,75937468440.0,17365605283.0,227484956234.0,88169369825.0,77991757305.0,53200022510.0,55435941787.0,21591413,66646835051.0,180353663318.0,-22597367582.0,-7911268750.0,354213848046.0,3589326988.0,8116647473.0,19511.0,421270059043.0,0.0,211907066866.0,3086.728740309863
일동제약,249420,의약품,2019,517467681605.0,290047511705.0,227420169900.0,-1372527630.0,-13443583234.0,-22634422676.0,-22634422676.0,252891512876.0,612722852883.0,359831340007.0,233367305275.0,211842524665.0,147988815342.0,0.0,0.0,89959339081.0,-4872212203.0,259520623223.0,69608341667.0,71240796177.0,69744232531.0,79044894001.0,22670452,41365649728.0,185230653380.0,-14026387648.0,-13483670709.0,379355547608.0,5225984922.0,1354548251.0,15981.0,362296493412.0,0.0,269872000926.0,1824.6504184389441
일동제약,249420,의약품,2020,561845100170.0,323431206811.0,238413893359.0,6632843949.0,-13019159595.0,-9724055195.0,-9724055195.0,254547382718.0,605277113554.0,350729730836.0,233243107681.0,185010348641.0,165719382195.0,0.0,0.0,85563921733.0,14855878358.0,256418751778.0,63071749844.0,55087764101.0,89226550248.0,70761423061.0,23803285,19365601509.0,171600170745.0,-18403298190.0,-4575632434.0,372034005873.0,10051870922.0,2439317556.0,18900.0,449882086500.0,0.0,265165809103.0,813.5684427170452
일동제약,249420,의약품,2021,560131626305.0,340693101269.0,219438525036.0,-55535279170.0,-100968468839.0,-141205041460.0,-141205041460.0,160584774613.0,708970362605.0,548385587992.0,301550233422.0,364140601269.0,184244986723.0,0.0,0.0,135586332811.0,-81950857272.0,247789739622.0,66627059846.0,59266743386.0,82587409372.0,77537659506.0,23803285,-11365958108.0,178449948426.0,-43367885680.0,104315819572.0,407420129183.0,87376374991.0,-290574805.0,33600.0,799790376000.0,0.0,412799255181.0,-477.4953586448257
일동제약,249420,의약품,2022,637714489814.0,401371107740.0,236343382074.0,-73481142189.0,-142169549897.0,-119823395577.0,-119823395577.0,198224237021.0,655810213933.0,457585976912.0,282034867633.0,316290402129.0,141295574783.0,0.0,0.0,52145854161.0,-211102186432.0,255316952714.0,47120727875.0,61772319417.0,98248803471.0,86256808525.0,26803285,-53540653967.0,199929418938.0,-26435446349.0,-3287178716.0,373775346300.0,43526295268.0,2523836776.0,28550.0,765233786750.0,0.0,405440122751.0,-1997.5407479717505
일동홀딩스,000230,의약품,2018,47050030688.0,47031134659.0,18896029.0,47050030688.0,-3831882574.0,-2943884355.0,-2943884355.0,164946011075.0,265468274380.0,100522263306.0,54890857910.0,81670940127.0,18851323179.0,67339969664.0,43120000.0,33648523874.0,32564287683.0,49512048010.0,1243778579.0,10815674799.0,5516872509.0,13073433069.0,10490296,6233383834.0,19748399095.0,-6288225678.0,-754724200.0,210577416470.0,2287486727.0,778933849.0,12545.0,131600763320.0,67383089664.0,66873739432.0,594.2047616196912
일동홀딩스,000230,의약품,2019,292221432211.0,318106419792.0,-25884987581.0,292221432211.0,-37209745392.0,-43154484498.0,-43154484498.0,323839618330.0,809743997903.0,485904379573.0,263282499069.0,322730534197.0,163173845376.0,206846310231.0,28406449362.0,104432940153.0,7265859215.0,310814857147.0,167486365213.0,74874617867.0,78029315759.0,91902781158.0,11002587,14342013590.0,109930724784.0,21450478728.0,35127151466.0,546461498834.0,4596843504.0,1380519243.0,10590.0,116517396330.0,235252759593.0,381471439420.0,1303.512854749524
일동홀딩스,000230,의약품,2020,596468913499.0,605683629509.0,-9214716010.0,596468913499.0,-31271398454.0,-28407851992.0,-28407851992.0,305607787918.0,810988824285.0,505381036367.0,291405371722.0,341079970938.0,164301065429.0,235167232189.0,46990863016.0,125511923033.0,-10641016110.0,310828647287.0,153910693865.0,61038366928.0,96744017638.0,80521750773.0,11540400,8241940684.0,187359865417.0,-24692858899.0,38311989328.0,519583452563.0,12164868646.0,5528430928.0,13850.0,159834540000.0,282158095205.0,379869113334.0,714.1815434473675
일동홀딩스,000230,의약품,2021,592374545924.0,675218248325.0,-82843702401.0,592374545924.0,-134695952279.0,-176529334040.0,-176529334040.0,183339578431.0,920762518312.0,737422939881.0,367618431062.0,539305409799.0,198117530082.0,416553036251.0,82331069408.0,174643451468.0,-81490923043.0,301559979078.0,148981804586.0,71528162470.0,90686541271.0,91984954935.0,11540400,-30544994018.0,193841837266.0,-48871802910.0,128091856382.0,553144087250.0,95863944816.0,591125306.0,14800.0,170797920000.0,498884105659.0,562779488413.0,-2646.78815448338
일동홀딩스,000230,의약품,2022,675539717333.0,773950700477.0,-98410983144.0,675539717333.0,-194503503708.0,-172950439727.0,-172950439727.0,169100181474.0,862553166894.0,693452985420.0,357916641920.0,526724128430.0,166728856990.0,397287481071.0,62784064191.0,98997526347.0,-180180594398.0,304867482846.0,119407460283.0,70436677638.0,105256821610.0,99167354519.0,11540400,-74588719473.0,218101238686.0,-32504984541.0,31649244720.0,504636524974.0,73001118612.0,8274402080.0,20150.0,232539060000.0,460071545262.0,594455459073.0,-6463.269858323802
일성건설,013360,건설업,2018,364018221190.0,334889855991.0,29128365199.0,9871730695.0,2428823928.0,2957341586.0,4047528000.0,90090214143.0,308746514657.0,218656300514.0,212143230635.0,178949069336.0,39707231178.0,16114993028.0,10812141007.0,21237673957.0,12391671071.0,3113713624.0,3099807617.0,95565196656.0,19405652859.0,38700000000.0,53403640,21493936567.0,19256634504.0,-10842656443.0,-10255874515.0,96603284022.0,9821932239.0,724102486.0,1410.0,75299132400.0,26927134035.0,197418626557.0,402.480740395224
일성건설,013360,건설업,2019,375818803491.0,349988709991.0,25830093500.0,7401576806.0,1855543961.0,3071959043.0,7900390923.0,91095203595.0,350862592958.0,259767389363.0,238227543484.0,215815943071.0,43951446292.0,41210191752.0,7203846450.0,17335951820.0,13539095900.0,2320384584.0,3646414467.0,131788772393.0,15576679800.0,44001990896.0,54024880,-34795663666.0,18428516694.0,7436414423.0,23356224577.0,112635049474.0,8260418413.0,1011954811.0,1270.0,68611597600.0,48414038202.0,242431437543.0,-644.0673938748221
일성건설,013360,건설업,2020,340961877712.0,310951480822.0,30010396890.0,10280800754.0,2863990501.0,4160982043.0,8171921699.0,90302136790.0,298510507954.0,208208371164.0,126299075943.0,141186435938.0,67021935226.0,9458663794.0,41618405015.0,22125345068.0,14847552294.0,2926654809.0,3217841380.0,55873460849.0,13493262501.0,21301986035.0,54024880,30719579195.0,19729596136.0,-8087937884.0,-17742695836.0,172211432011.0,8390260015.0,219691594.0,1140.0,61588363200.0,51077068809.0,186083026096.0,568.6191102136645
일성건설,013360,건설업,2021,416181928384.0,372476014360.0,43705914024.0,10807385076.0,5775869301.0,2918747089.0,8900898512.0,109341002563.0,379287373622.0,269946371059.0,212446659539.0,163697111897.0,106249259162.0,5359498116.0,85301542167.0,41795087913.0,19271525738.0,4590671653.0,1271754910.0,106665435281.0,14764410855.0,29086139016.0,54024880,12570534251.0,32898528948.0,-29810401745.0,36622066766.0,166840714083.0,7410022761.0,758979219.0,6270.0,338735997600.0,90661040283.0,228151283146.0,232.6804659445796
일성건설,013360,건설업,2022,462601614581.0,425848994163.0,36752620418.0,2722459268.0,7417819938.0,4847386052.0,11297449383.0,120486549061.0,413301997330.0,292815448269.0,219850373057.0,215195990150.0,77619458119.0,2739555294.0,54500000000.0,19169988164.0,23152027895.0,11835890758.0,1116527210.0,155548586781.0,3036580290.0,28610134876.0,54024880,-25567650637.0,34030161150.0,9259728821.0,-6280614603.0,193451624273.0,12573593660.0,3226905280.0,2140.0,115613243200.0,57239555294.0,273645460105.0,-473.256963032588
일신방직,003200,섬유의복,2018,503880002680.0,397718190782.0,106161811898.0,29917685430.0,22339169369.0,30557861254.0,30557861254.0,723239068970.0,937343600355.0,214104531385.0,358281814517.0,119157648438.0,94946882947.0,78386348709.0,29056625010.0,18388852562.0,684528062608.0,215026394938.0,2311334083.0,61436185538.0,121033426094.0,36283807693.0,2400000,7499682120.0,76244126468.0,-31473914161.0,16474544190.0,579061785838.0,8624365902.0,5218536598.0,9600.0,23040000000.0,107442973719.0,195715678823.0,3124.86755
일신방직,003200,섬유의복,2019,496199335849.0,403461311288.0,92738024561.0,13589459419.0,7979804216.0,12219987079.0,12219987079.0,723200210906.0,953608709325.0,230408498419.0,383837272221.0,131471926452.0,98936571967.0,86552707424.0,27533424101.0,16750212982.0,686731698887.0,232793517883.0,2671157895.0,63470195666.0,120554359343.0,42772272219.0,2400000,29497606018.0,79148565142.0,-20755834670.0,-10338541229.0,569771437104.0,10131822519.0,6923630432.0,7160.0,17184000000.0,114086131525.0,213658285437.0,12290.669174166667
일신방직,003200,섬유의복,2020,464871493380.0,374997993041.0,89873500339.0,13548435094.0,10432532204.0,14422248393.0,14422248393.0,729568016481.0,964200062868.0,234632046387.0,454650026116.0,155404833187.0,79227213200.0,79065391801.0,10386401648.0,36017798245.0,698168955601.0,135682557860.0,3545734668.0,72587622613.0,101384173196.0,72518046542.0,2400000,56693948432.0,76325065245.0,3163404423.0,-40627664924.0,509550036752.0,5331504245.0,4014836574.0,8010.0,19224000000.0,89451793449.0,198614248142.0,23622.47851333333
일신방직,003200,섬유의복,2021,601028587672.0,464160407626.0,136868180046.0,60970489628.0,64210377493.0,67752294959.0,67752294959.0,794294937492.0,1044004955919.0,249710018427.0,485317223817.0,179411425576.0,70298592851.0,84653215122.0,7789011396.0,20152210830.0,758195246496.0,165652281321.0,4644246203.0,104555311851.0,149666773515.0,85254480275.0,2400000,21177392499.0,75897690418.0,-25591781033.0,-11567262458.0,558687732102.0,6667038388.0,7998284616.0,10700.0,25680000000.0,92442226518.0,229557807597.0,8823.91354125
일신방직,003200,섬유의복,2022,593058768403.0,528547459804.0,64511308599.0,-16000918451.0,114629330181.0,161202685885.0,161202685885.0,904447829099.0,1176745986062.0,272298156963.0,555778028112.0,210161785960.0,62136371003.0,95332951520.0,9313460000.0,61921463976.0,865816864666.0,147934841273.0,4020135305.0,89090138557.0,161074677915.0,62203952551.0,2400000,-13467116901.0,80512227050.0,53680361091.0,1221596312.0,620967957950.0,19290787212.0,16571679065.0,10300.0,24720000000.0,104646411520.0,210376692987.0,-5611.29870875
일양약품,007570,의약품,2018,300036331830.0,145742010016.0,154294321814.0,16721980248.0,3251156065.0,8069169557.0,20088624347.0,209880043241.0,432253278841.0,222373235600.0,161380656802.0,183689976937.0,38683258663.0,115571202925.0,0.0,22207099380.0,-985458351.0,186342275278.0,50722902510.0,82712744725.0,49542366930.0,53024648952.0,19085664,22120200803.0,124728826806.0,-11424804565.0,-11530913178.0,270872622039.0,5053255962.0,-3590651005.0,27500.0,524855760000.0,115571202925.0,200166136220.0,1158.9956106845432
일양약품,007570,의약품,2019,324573436601.0,145802314015.0,178771122586.0,32510928599.0,19594666721.0,27660883686.0,37751371331.0,222739314176.0,437456052821.0,214716738645.0,171407305308.0,180329326014.0,34387412631.0,97662960000.0,0.0,35895887028.0,20969763366.0,181612606613.0,52004141708.0,80679782116.0,53450353378.0,58418716328.0,19085664,36192694558.0,130410680865.0,-1215145638.0,-21653628782.0,266048747513.0,5226818986.0,12423909364.0,22550.0,430381723200.0,97662960000.0,178820851617.0,1896.328812977112
일양약품,007570,의약품,2020,343328723945.0,161619900747.0,181708823198.0,34100857090.0,21545309774.0,28392739488.0,41056660526.0,244922047335.0,439116734913.0,194194687578.0,162495861694.0,177147330013.0,17047357565.0,84255720000.0,0.0,41341387482.0,31412823284.0,185671127013.0,59401008278.0,70004124056.0,48589741919.0,61102208872.0,19085664,57484189263.0,127884692746.0,-21160110276.0,-30961060175.0,276620873219.0,5229010416.0,15298725374.0,65800.0,1255836691200.0,84255720000.0,152853300096.0,3011.90407957512
일양약품,007570,의약품,2021,371347508042.0,166944879890.0,204402628152.0,41025011213.0,25955713953.0,38927368985.0,51577798220.0,271758076935.0,494271352816.0,222513275881.0,203559798648.0,198209855050.0,24303420831.0,96057566000.0,0.0,47731881517.0,43547415204.0,197309416288.0,65163771551.0,79694191589.0,41190376885.0,83972253915.0,19085664,67020184265.0,143182062501.0,-21343844472.0,-43126947252.0,290711554168.0,2420140313.0,6263576999.0,28050.0,535352875200.0,96057566000.0,174781394364.0,3511.545852688175
일양약품,007570,의약품,2022,383810821787.0,167782597435.0,216028224352.0,40407538272.0,31741017768.0,41331403889.0,54396118121.0,291854094170.0,498185236657.0,206331142487.0,200727509088.0,186859385509.0,19471756978.0,82612160000.0,0.0,59597053398.0,58989429885.0,198018967402.0,74898136138.0,73630999344.0,61370153743.0,88175946912.0,19085664,29936129020.0,149660600187.0,7585456860.0,-23395565688.0,297457727569.0,5068362975.0,9109403572.0,19350.0,369307598400.0,82612160000.0,146734089089.0,1568.5138866533541
일정실업,008500,섬유의복,2018,48011221981.0,47087482651.0,923739330.0,-8356268557.0,-6869726751.0,-8472410465.0,-8472410465.0,42864519742.0,68281022979.0,25416503237.0,40664428921.0,24162416558.0,1254086679.0,0.0,0.0,3367070549.0,31535532132.0,24504968059.0,690823519.0,16551773582.0,14071157660.0,5552458173.0,1200000,-9612006202.0,9280007887.0,-251590217.0,9841115250.0,27616594058.0,490239190.0,-702569972.0,19250.0,23100000000.0,0.0,22049432688.0,-8010.005168333333
일정실업,008500,섬유의복,2019,39790277219.0,46709568645.0,-6919291426.0,-16332932442.0,-13601284695.0,-16188152896.0,-16188152896.0,29533656936.0,60518947241.0,30985290305.0,31532799001.0,22967959582.0,8017330723.0,0.0,0.0,1443651779.0,17992686611.0,23292971920.0,708145412.0,13535544630.0,11418164671.0,3755431158.0,1200000,-10662660435.0,9413641016.0,559120929.0,8091686627.0,28986148240.0,729284919.0,174483565.0,18200.0,21840000000.0,0.0,29541638526.0,-8885.5503625
일정실업,008500,섬유의복,2020,30904918943.0,33790218207.0,-2885299264.0,-8196560212.0,-8367336529.0,-3936493730.0,-2294917040.0,21466899884.0,41787904698.0,20321004814.0,20935817962.0,9801004814.0,10520000000.0,0.0,0.0,1747204396.0,9781756039.0,19710986391.0,280628153.0,10412953793.0,7568769141.0,5178442548.0,1200000,348853258.0,5311260948.0,11421053107.0,-11465848727.0,20852086736.0,645560955.0,-673630640.0,18400.0,22080000000.0,0.0,18573800418.0,290.71104833333334
일정실업,008500,섬유의복,2021,30523125956.0,33032275266.0,-2509149310.0,-8500866625.0,-8599467118.0,-8599467118.0,-7387084670.0,13037623877.0,35297876172.0,22260252294.0,15561896534.0,19748939890.0,2511312404.0,0.0,0.0,1463508358.0,1151987767.0,18923412241.0,282094503.0,5887115449.0,7308213178.0,6428623466.0,1200000,-4108564433.0,5991717315.0,3133402320.0,650033000.0,19735979638.0,427359473.0,203741750.0,36400.0,43680000000.0,0.0,20796743936.0,-3423.8036941666664
일정실업,008500,섬유의복,2022,31116924351.0,32122721507.0,-1005797156.0,-8745691572.0,-8533900410.0,-8533900410.0,-7303314738.0,4351127450.0,32238833756.0,27887706305.0,13594611188.0,27826686641.0,61019664.0,0.0,0.0,1348571195.0,-7199480488.0,16366098824.0,270282736.0,5791004232.0,5969214490.0,4522672714.0,1200000,-7271638476.0,7739894416.0,-573043653.0,7737096000.0,18644222568.0,952676861.0,-5853797.0,16400.0,19680000000.0,0.0,26539135110.0,-6059.69873
일진다이아,081000,화학,2018,133959367594.0,94848434730.0,39110932864.0,15178329033.0,7683631248.0,15193603780.0,21127107965.0,103254088797.0,159895729538.0,56641640740.0,96619575792.0,43949773401.0,12691867339.0,22272530000.0,0.0,18883284986.0,88229299585.0,48365525895.0,4179568370.0,26064236721.0,34759017449.0,12392299028.0,11277975,14361527865.0,23932603831.0,-4073852281.0,-2107969580.0,63276153746.0,687700608.0,-2968565667.0,27171.0,306433858725.0,22272530000.0,37758355754.0,1273.4136992678207
일진다이아,081000,화학,2019,164447678972.0,115937999624.0,48509679348.0,13826469447.0,13183418476.0,13983238973.0,19045676374.0,185038459448.0,249819007978.0,64780548530.0,175768710591.0,47868784598.0,16911763932.0,4908201000.0,0.0,100431008477.0,96110277666.0,55652582120.0,4205151264.0,26660431115.0,31190220101.0,38915930203.0,14202975,40124255554.0,34683209901.0,-9994027029.0,51487289455.0,74050297387.0,532264200.0,0.0,27950.0,396973151250.0,4908201000.0,-35650459947.0,2825.0599296274195
일진다이아,081000,화학,2020,168656785984.0,120562021771.0,48094764213.0,9095834776.0,7255841309.0,9649922231.0,16752697600.0,188537574392.0,247688526423.0,59150952031.0,147254365687.0,36911665197.0,22239286834.0,85138176.0,7652337000.0,29329858950.0,97943338268.0,70947146779.0,4746158515.0,17440752312.0,35612832387.0,30985722472.0,14202975,9192589051.0,38998929437.0,-77359736436.0,-2237337151.0,100434160736.0,101331272.0,0.0,47900.0,680322502500.0,7737475176.0,29821093081.0,647.2298269200643
일진다이아,081000,화학,2021,187663975968.0,139320875570.0,48343100398.0,9095705126.0,10803090521.0,10899174528.0,19793093236.0,535076855622.0,641762242168.0,106685386546.0,525926040690.0,72918803258.0,33766583288.0,0.0,17950417050.0,131755741762.0,101054954646.0,85211766396.0,6225174616.0,23350521166.0,45297477650.0,36876461873.0,14202975,14476746723.0,39247395272.0,-162550028735.0,249777508379.0,115836201478.0,308698332.0,0.0,30350.0,431060291250.0,17950417050.0,-25070355216.0,1019.2756604162156
일진다이아,081000,화학,2022,186836814030.0,145423576883.0,41413237147.0,3272205622.0,-3857396672.0,1861334390.0,12802660504.0,527965220351.0,599305651807.0,71340431456.0,482564983960.0,45177478662.0,26162952794.0,5000000000.0,12765491684.0,38851768474.0,90205036870.0,89683062989.0,5470316524.0,32329717764.0,40614484395.0,30244563051.0,14202975,11540926362.0,38141031525.0,-100315429583.0,-3258413572.0,116740667847.0,539250958.0,28039762677.0,16600.0,235769385000.0,17765491684.0,32488662982.0,812.5710537405015
일진디스플,020760,전기전자,2018,206363161136.0,191721380602.0,14641780534.0,194988855.0,1659060544.0,1645854926.0,1645854926.0,80970752020.0,158315437240.0,77344685220.0,64012867783.0,68179084822.0,9165600398.0,46967766191.0,0.0,31344813136.0,74868076273.0,82827675600.0,655309454.0,22349210443.0,8998873867.0,20604242999.0,28314440,18189721611.0,14446791679.0,-8752491399.0,-4461640574.0,94302569457.0,4149558650.0,-499274130.0,2604.0,73730801760.0,46967766191.0,45999872084.0,642.4185543136293
일진디스플,020760,전기전자,2019,95688254690.0,109990557203.0,-14302302513.0,-30788621852.0,-30408090188.0,-30421054316.0,-30421054316.0,50315238754.0,126231325784.0,75916087030.0,30599636346.0,67311034509.0,8605052521.0,55713614393.0,0.0,13681330754.0,44220251202.0,84789526436.0,707878276.0,11183021082.0,4314897897.0,11147325342.0,28314440,-15103039961.0,16486319339.0,-9675377914.0,7191103624.0,95631689438.0,2809251303.0,-5873550.0,2841.0,80441324040.0,55713614393.0,62234756276.0,-533.4041556534404
일진디스플,020760,전기전자,2020,66857776986.0,83845822827.0,-16988045841.0,-30480103324.0,-37043643132.0,-33985289834.0,-33985289834.0,28374050118.0,113893785695.0,85519735577.0,19350505062.0,76645510020.0,8874225557.0,63603893054.0,0.0,2802204704.0,7114541037.0,92600000825.0,759924797.0,8701809829.0,7234343399.0,12472399462.0,28314440,-23155192878.0,13492057483.0,4946601276.0,7272828688.0,94543280633.0,3394165132.0,-28634540.0,5417.0,153379321480.0,63603893054.0,82717530873.0,-817.7874214711645
일진디스플,020760,전기전자,2021,101440583884.0,125708111833.0,-24267527949.0,-35456269910.0,-43668263154.0,-41355217398.0,-41355217398.0,10725881977.0,117460183728.0,106734301751.0,30221073526.0,79589553739.0,27144748012.0,53476483500.0,0.0,3974348482.0,-36500437639.0,86613023276.0,275160741.0,7021388517.0,14799216101.0,25664580594.0,34468286,-25542393830.0,11188741961.0,-6913692671.0,33726486388.0,87239110202.0,4237415896.0,-12949680.0,2174.0,74934053764.0,53476483500.0,102759953269.0,-741.0404401889899
일진디스플,020760,전기전자,2022,124347842285.0,116647545660.0,7700296625.0,1052222165.0,-3263062533.0,-3627403567.0,-3627403567.0,28930664804.0,117303570494.0,88372905690.0,34999130791.0,80757113949.0,7615791741.0,45690882710.0,0.0,13589920914.0,-39421189251.0,81585742341.0,211571665.0,5859175943.0,11271641976.0,13036588972.0,51513741,-2736272774.0,6648074460.0,-467726638.0,13060754687.0,82304439703.0,11081110453.0,23784332.0,1205.0,62074057905.0,45690882710.0,74782984776.0,-53.11733764395019
일진전기,103590,전기전자,2018,731430723855.0,665784063379.0,65646660476.0,5232346810.0,-14444780541.0,-13095177177.0,-13095177177.0,300323897430.0,778631600959.0,478307703529.0,295303716173.0,370893169669.0,107414533860.0,225024266836.0,37000000000.0,13120111902.0,127074125086.0,381669909643.0,6424151965.0,140963941465.0,82881118630.0,44826631714.0,37080390,-17987477246.0,60414313666.0,-28843635401.0,43008161377.0,483327884786.0,13394345982.0,1112545419.0,3000.0,111241170000.0,262024266836.0,465187591627.0,-485.09406848201974
일진전기,103590,전기전자,2019,668304096799.0,605392389189.0,62911707610.0,11423545228.0,3604463098.0,2915913513.0,2915913513.0,303724465532.0,780849822476.0,477125356944.0,304053028870.0,273112730184.0,204012626760.0,109589472245.0,142000000000.0,27712063393.0,130197750614.0,375400877816.0,5590515788.0,178461333975.0,70497173959.0,52677809503.0,37080390,25541035645.0,51488162382.0,-2275925327.0,-8985407736.0,476796793606.0,13041998430.0,360535573.0,3025.0,112168179750.0,251589472245.0,449413293551.0,688.801699361846
일진전기,103590,전기전자,2020,707930789714.0,634594295702.0,73336494012.0,13776691618.0,4818812413.0,5007072044.0,5007072044.0,308884249416.0,790379091642.0,481494842226.0,305742723154.0,277617259789.0,203877582437.0,97718948710.0,139299808868.0,40565758935.0,135821284615.0,366245168033.0,3078400650.0,153031534540.0,93535864383.0,65325545029.0,37080390,57664627757.0,59559802394.0,-7749831896.0,-34830976311.0,484636368488.0,14806801516.0,522535218.0,3170.0,117544836300.0,237018757578.0,440929083291.0,1555.1246294065409
일진전기,103590,전기전자,2021,932362520580.0,853019534219.0,79342986361.0,20402669112.0,14946262435.0,19710708068.0,19710708068.0,323057560316.0,837942610833.0,514885050517.0,358603605679.0,367087635956.0,147797414561.0,140089674270.0,79982567684.0,23654942533.0,149338457385.0,362399126172.0,8429544192.0,166122017300.0,141819007105.0,116223445721.0,37080390,9620953048.0,58940317249.0,-6529712550.0,-21190091000.0,479339005154.0,12439440337.0,1194361929.0,5110.0,189480792900.0,220072241954.0,491230107984.0,259.4620242127982
일진전기,103590,전기전자,2022,1164706090212.0,1068497385360.0,96208704852.0,31490877242.0,24221646869.0,27728684638.0,27728684638.0,344902375464.0,839513249151.0,494610873687.0,360680352497.0,321654655572.0,172956218115.0,89934360415.0,106873600000.0,39456657378.0,170001866889.0,372443557494.0,8497978098.0,156878978746.0,133624760078.0,96171856082.0,37080390,50573216276.0,64717827610.0,-10623162097.0,-27765067822.0,478832896654.0,30397076847.0,2783069323.0,5310.0,196896870900.0,196807960415.0,455154216309.0,1363.8803765548312
일진홀딩스,015860,기타금융,2018,929394615134.0,791200744559.0,138193870575.0,24094001834.0,892747213.0,10370490304.0,37980017295.0,447530534381.0,1116605852397.0,669075318016.0,459807899140.0,507753289760.0,161322028256.0,329526899405.0,37005959808.0,67042517833.0,129218001078.0,450730473474.0,24053094262.0,195977833936.0,127229508403.0,102953507318.0,49347483,6760757389.0,114681976713.0,-19701183622.0,37698357184.0,656797953257.0,34910869131.0,0.0,3030.0,149522873490.0,366532859213.0,602032800183.0,137.00308461527814
일진홀딩스,015860,기타금융,2019,896159161492.0,749491058152.0,146668103340.0,31654321236.0,22415546505.0,25010328797.0,51977525248.0,516482288512.0,1188576506058.0,672094217546.0,530335698038.0,392472883531.0,279621334015.0,162664114016.0,164000000000.0,147260576232.0,137708387653.0,452215230277.0,24053094262.0,219027378859.0,110750687493.0,135108396257.0,49347483,83987920430.0,115668054876.0,-18681875298.0,14682154659.0,658240808020.0,16983717484.0,0.0,5070.0,250191738810.0,326664114016.0,524833641314.0,1701.9696917469935
일진홀딩스,015860,기타금융,2020,934000099880.0,781777770487.0,152222329393.0,27584853499.0,16834021875.0,20791631669.0,51821955356.0,519537016588.0,1158500911684.0,638963895096.0,491304094204.0,378162998107.0,260800896989.0,122055238694.0,168952145868.0,80305189808.0,129432224184.0,458154849034.0,24053094262.0,173738611983.0,135113553538.0,140009683000.0,49347483,74075269614.0,124937179726.0,-72348740859.0,-65391713761.0,667196817480.0,35023976922.0,0.0,5560.0,274372005480.0,291007384562.0,558658705288.0,1501.095194946417
일진홀딩스,015860,기타금융,2021,1190071995775.0,1024247081792.0,165824913983.0,38724294545.0,33290727259.0,39214395669.0,66747837656.0,884838120856.0,1611593519855.0,726755398999.0,930249485331.0,532540305052.0,194215093947.0,76543322744.0,70080984734.0,166933973490.0,224660567113.0,472833539147.0,24053094262.0,194032967519.0,192912506792.0,200055633179.0,49347483,38188151811.0,128007381698.0,-175497710966.0,221881334761.0,681344034524.0,27150023585.0,1076980.0,5480.0,270424206840.0,146624307478.0,559821425509.0,773.8622010569414
일진홀딩스,015860,기타금융,2022,1433888289336.0,1252070856368.0,181817432968.0,44921597875.0,28691536536.0,36038036470.0,63503528418.0,907886898757.0,1586114519184.0,678227620427.0,891510804843.0,463109692059.0,215117928368.0,143756173427.0,63823891684.0,88193653983.0,240613834598.0,502951327134.0,24053094262.0,192435053104.0,181024140793.0,189548571787.0,49347483,68412727263.0,137572985357.0,-120410119337.0,-29690654396.0,694603714341.0,64950179333.0,2451145109.0,3820.0,188507385060.0,207580065111.0,590033966444.0,1386.3468429180066
잇츠한불,226320,화학,2018,211014155844.0,82582153926.0,128432001918.0,21123820635.0,18555764161.0,27244653949.0,27244653949.0,474745938696.0,535580626315.0,60834687619.0,390707891677.0,51932883616.0,8901804003.0,0.0,0.0,26019627139.0,138815009957.0,48755399582.0,76389810744.0,23730722266.0,40376286859.0,10345086456.0,21929315,3870030307.0,107308181283.0,-1110800384.0,-30068693157.0,144872734638.0,3655020884.0,10125835287.0,26850.0,588802107750.0,0.0,34815060480.0,176.47748262998638
