corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,market_capitalization,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg
한화오션,042660,운수장비,2019,-0.584981565891196,-6.760238997112547,200.30331473633876,0.759534190658232,-175.154856321156,8358744818823,7889790146771,176193737947,-48897116330,-0.584981565891196,-0.584981565891196,11276078800189,-0.4122460643696535,-48897116330,723304551080,-3424289894,2542127053852,3026675673619,7521182251648,3754896548541,2097884495356,85645673853,18.60473425674213,-4290.405350691158,-16179.738275107831,300.30331473633873,4807538069313,2063523065138,69.96791289206196,5712029904646,118.81403375891004,2012238821503,1124409058750,16.131763360850762,2985680193200,8350,1166.11,103.5,-0.56,1.25,NULL,2260,2.94,2.56,3.6,3.42,2.94,2,1.29,1.28,1.18,187.79354406130267
한화오션,042660,운수장비,2020,1.1139320273783986,17.729228237844527,166.75764068084538,-1.9000168876263621,-250.4061126607827,7030175197162,6634249125946,242488980001,78311373102,1.1139320273783986,1.1139320273783986,10320774853795,0.838818941410846,78311373102,441707738495,-381672553,-458467494666,-596301550414,6451804192841,3868970660954,1147462793191,-196096465156,11.117990746296265,1465.2568940356057,7452.477021161376,266.7576406808454,5162708937003,790528492072,86.72103201845873,4989926375635,96.65325774750528,1343559258347,1011890605838,35.08423471562971,2939764330600,8590,1180.01,103.03,0.29,0.5,NULL,2260,2.94,2.56,3.6,3.42,2.94,2,1.29,1.28,1.18,157.42230916030533
한화오션,042660,운수장비,2021,-38.50275169003465,-226.87618459718263,379.04440941009983,-4.880643771367618,30.014086134591444,4486585681366,6033692327985,207544728888,-1727458944257,-38.50275169003465,-38.50275169003465,10623209555073,-16.001091016059874,-1727458944257,761410435090,14666567900,485786909235,384460453848,8405626102183,2217583452890,1260458669440,-518481015469,11.865139842205988,-72.96605650921202,-494.4982099467689,479.0444094100998,7464467860107,-983388616331,115.17322315223011,5341983389740,71.56549522156325,1778939684909,1137945729669,28.0768918958942,2473049920450,8720,1144.61,109.6,0.52,1,NULL,2260,2.94,2.56,3.6,3.42,2.94,2,1.29,1.28,1.18,222.12499233716474
한화오션,042660,운수장비,2022,-36.91915557972808,-157.80635021112096,1542.4330608962891,5.9124283809537515,-40.31735447735365,4860150249534,6207032528586,266682254646,-1794326432034,-36.91915557972808,-36.91915557972808,12235665304876,-14.259775861650068,-1794326432034,1137043236621,7981753065,-1065432625974,-1153406752516,11490693372918,744971931958,1383146301728,723424948084,11.30421817910307,-77.08442995849438,-658.5760724147204,1642.4330608962891,10672486378148,-2850021850361,136.43380983368013,5620388607421,52.66241069118429,659721353644,1283430939908,30.396344457873436,2033158177550,9160,1292.2,118.78,0.23,3.25,NULL,2260,2.94,2.56,3.6,3.42,2.94,2,1.29,1.28,1.18,304.6415576923077
해성디에스,195870,전기전자,2018,6.748734489949952,1007.5237885165557,55.95682050085181,19.074614878708676,238.25473376488193,363290231265,306938302836,29590714235,24517493136,6.748734489949952,6.748734489949952,306239933904,6.768496463461802,24517493136,2433440621,6526714499,36762813333,66406833947,109877932601,196362001303,67842058514,58414087997,22.153237054729484,276.7087896697923,530.0983478890664,155.9568205008518,64935499838,46780430295,58.12555090459617,68780337772,105.92101076235963,9427970517,28342058514,55.68326566163276,220150000000,7530,1100.58,103.48,-0.29,1.75,NULL,475,3.4,3.75,2.78,3.05,3.11,2.9,1.85,1.9,1.86,198.61355172413795
해성디에스,195870,전기전자,2019,5.731893234241902,967.0868857101153,56.60793713636652,19.23941266216936,287.4166238527279,381400317567,324346848229,30028471504,21861458998,5.731893234241902,5.731893234241902,326587242970,5.582293266021627,21861458998,2260547560,3195650894,33520290708,65375898311,118049126102,208538116868,70852560363,62833467377,21.694834041484114,324.09804107530954,647.5166072416339,156.60793713636653,88484843665,39038577903,69.38713106738338,79159220586,89.46076786403509,8019092986,45033689031,62.55668215505275,268600000000,8350,1166.11,103.5,-0.56,1.25,NULL,475,3.4,3.75,2.78,3.05,3.11,2.9,1.85,1.9,1.86,187.79354406130267
해성디에스,195870,전기전자,2020,8.231225369762575,2395.0874991973437,65.29243658919238,16.327056338539155,165.69523635813525,458746167572,382986577025,32239915980,37760430928,8.231225369762575,8.231225369762575,383211976358,7.825882756853961,37760430928,1576578348,5870316027,44378902199,83135852869,151373191556,231838784802,85961091232,62567235276,22.431734010237296,227.6485970086173,504.75026661452677,165.29243658919236,120027744543,54003871830,68.96893049924094,109333291957,91.09001620690398,23393855956,57867817684,62.67002365959332,414800000000,8590,1180.01,103.03,0.29,0.5,NULL,475,3.4,3.75,2.78,3.05,3.11,2.9,1.85,1.9,1.86,157.42230916030533
해성디에스,195870,전기전자,2021,13.659439869770813,6335.215683658406,61.37402056348474,10.239114466758446,54.32339006250131,655373012865,519718050816,49325009199,89520282615,13.659439869770813,13.659439869770813,474947833310,14.959883700032453,89520282615,1413058167,9267233936,57112624480,90604667575,180632904766,294314928544,77893762805,48630452310,16.400488083532004,87.01241833652136,254.2276235574231,161.37402056348475,154841512247,101113910201,60.495499867152716,167278943149,108.03236207236213,29263310495,55297682805,72.63804378752491,830450000000,8720,1144.61,109.6,0.52,1,NULL,475,3.4,3.75,2.78,3.05,3.11,2.9,1.85,1.9,1.86,222.12499233716474
해성디에스,195870,전기전자,2022,24.46033608519454,10629.170976260979,47.46719456532857,-0.09416196594322382,-0.3025210676026104,839357973218,574126060896,60815851962,205309781207,24.46033608519454,24.46033608519454,659613821545,24.165579969752876,205309781207,1931569091,24132728224,196854231788,319348807246,212318527504,447295294041,75676690375,-621105342,11.472878205878711,36.85975891168103,133.19898753055816,147.46719456532858,196470094856,174851217916,52.91107407471578,255711090420,130.1526782523416,76297795717,63087679528,59.72670144906645,609450000000,9160,1292.2,118.78,0.23,3.25,NULL,475,3.4,3.75,2.78,3.05,3.11,2.9,1.85,1.9,1.86,304.6415576923077
해태제과식품,101530,음식료품,2018,4.514423342901408,318.9088665023054,176.4753798708478,15.563698107379611,377.83784529530953,725381008551,478439382339,223935400245,4203617981,0.5795048300750285,4.514423342901408,794989003978,0.3070847661771632,32746769575,10268378529,4276734770,50713272324,95981090088,507444773331,287544230647,136985984894,123729688566,17.2311798287201,418.31907901712475,20785.926602593343,276.4753798708478,268922914267,-93658159667,153.4381027610214,128879591031,47.92436203597063,13256296328,76073234894,55.96235435560197,270786444600,7530,1100.58,103.48,-0.29,1.75,A,1088,2.32,1.82,2.67,2.16,2.44,1.84,0.59,0.62,0.51,198.61355172413795
해태제과식품,101530,음식료품,2019,2.9730124160113744,154.73696625469296,210.03733312695027,4.815267705498894,227.31396412127634,539271774166,347089306151,164363044104,-14366039424,-2.6639702117207067,2.9730124160113744,756850481301,-4.582409463277721,16032616802,10361206627,4873646908,67182696003,103574001761,512734563496,244115917805,49797336158,36444376805,6.579547399163979,310.6001769579374,-1478.3886158511355,310.0373331269503,308670990733,-158751743093,205.89150198659576,106262665095,34.42586711587584,13352959353,49294786158,60.53857729199562,209058781960,8350,1166.11,103.5,-0.56,1.25,A,1088,2.32,1.82,2.67,2.16,2.44,1.84,0.59,0.62,0.51,187.79354406130267
해태제과식품,101530,음식료품,2020,8.605942194159663,584.0183793248966,135.54636580554208,7.732511705518032,98.97035976623695,563935121095,353810744803,176236281591,20268541876,3.594126543607413,8.605942194159663,621172370379,4.429744928804748,48531930534,8310000550,748033511,38446683069,-31776309089,357456830445,263715539934,60183259582,48032226251,9.68865687720141,124.00755321249261,1299.0705888377183,235.54636580554208,205631047165,-80928136226,164.89674989671013,91833767363,44.65948533993111,12151033331,60183259582,50.14204183103451,240213781500,8590,1180.01,103.03,0.29,0.5,A,1088,2.32,1.82,2.67,2.16,2.44,1.84,0.59,0.62,0.51,157.42230916030533
해태제과식품,101530,음식료품,2021,4.9301299733396835,568.4641873390086,152.10609133547828,8.088339658723484,189.24550904948103,567703451336,374013170289,167668166225,5779850711,1.0181108988148722,4.9301299733396835,654856443051,-0.04693866988127981,27988518014,4923532324,21790213984,60889392730,104148778534,395102131054,259754311997,64918254176,52967013391,9.913356563087856,231.9460220920863,-128538.28130260167,252.10609133547828,252505720952,-132356791782,210.16060875143293,82059597107,32.49811402197857,11951240785,63918254176,42.97307259626126,232061071340,8720,1144.61,109.6,0.52,1,A,1088,2.32,1.82,2.67,2.16,2.44,1.84,0.59,0.62,0.51,222.12499233716474
해태제과식품,101530,음식료품,2022,5.001253765956736,347.73608836991144,172.29165226010747,11.277653652467755,264.0766502312614,590266473598,400357689162,166737857268,5307964378,0.8992488334370453,5.001253765956736,691254955147,-0.3252383487828886,29520724240,8489404818,6865365890,18783336167,62752735105,437389311669,253865643478,87630261455,77957339697,12.676981308056568,296.843196469627,-19454.86229454593,272.2916522601075,272667311688,-141707163856,208.2063255134582,92444603979,33.903808786870606,9672921758,86630261455,48.207320273198064,191879856980,9160,1292.2,118.78,0.23,3.25,A,1088,2.32,1.82,2.67,2.16,2.44,1.84,0.59,0.62,0.51,304.6415576923077
핸즈코퍼레이션,143210,운수장비,2018,0.6042209669612016,17.271197172441344,119.97766463027129,29.37522244722097,5705.70349554335,600927886078,540919726258,49506437805,3630932284,0.6042209669612016,0.6042209669612016,705255017630,0.5789572075249158,3630932284,21023049229,9491823584,19526871030,120732515357,384652006040,320603011590,239897487378,207170230249,34.015707989454974,6607.049336478344,9420.530329737492,219.9776646302713,323198089075,-20747126753,106.85966630547925,145507277040,45.02108210368601,32727257129,211408530881,56.96549353167594,135989526960,7530,1100.58,103.48,-0.29,1.75,NULL,417,2.21,2.56,1.69,1.74,2.43,1.91,0.39,0.48,0.4,198.61355172413795
핸즈코퍼레이션,143210,운수장비,2019,1.5686631017050015,48.244487234132855,162.46005261196638,32.676651761592524,2870.273283850097,617668703909,535986591501,62994473608,9689141049,1.5686631017050015,1.5686631017050015,851081160313,0.8300437709609226,9689141049,20083415960,4393241278,39193099970,161418296666,526810418216,324270742097,351765013141,278104826964,41.331547394567195,3630.507713346841,7457.313196550937,262.4600526119664,322606112816,21832011233,93.6615578506942,193759766540,60.06078584459801,73660186177,191773413141,58.08632671975373,149544753120,8350,1166.11,103.5,-0.56,1.25,NULL,417,2.21,2.56,1.69,1.74,2.43,1.91,0.39,0.48,0.4,187.79354406130267
핸즈코퍼레이션,143210,운수장비,2020,-1.2292930567372855,-34.296834282541326,168.19751733846445,33.605986243031595,-4029.638254551195,572674233326,522147414840,55730317286,-7039844588,-1.2292930567372855,-1.2292930567372855,844136126604,-0.9694741593305979,-7039844588,20526222712,8036839801,-5297482605,12634814895,529391928007,314744198597,340433598553,283680270579,40.32922982725318,-4835.811278182154,-6468.872480416292,268.1975173384644,351248579735,-18015679439,105.40633275495826,164982354454,46.97025524728703,56753327974,209955198553,52.34837347900098,185675655120,8590,1180.01,103.03,0.29,0.5,NULL,417,2.21,2.56,1.69,1.74,2.43,1.91,0.39,0.48,0.4,157.42230916030533
핸즈코퍼레이션,143210,운수장비,2021,-12.56114127450552,-312.73179214286006,241.54981410033108,44.46119542780804,-563.4513835482888,562213390676,544578646254,67763392440,-70620418267,-12.56114127450552,-12.56114127450552,894964069149,-7.145539387833585,-70620418267,22581784149,2954711918,-89037768837,-58451491464,632933749646,262030319503,447615731109,397911723793,50.014938760013806,-633.8333050034695,-989.7320562936303,341.54981410033105,499457729457,-95608991547,123.67445594650019,152948105941,30.622832908659152,49704007316,351757781109,56.773316629414026,111205023660,8720,1144.61,109.6,0.52,1,NULL,417,2.21,2.56,1.69,1.74,2.43,1.91,0.39,0.48,0.4,222.12499233716474
핸즈코퍼레이션,143210,운수장비,2022,-11.69923502102618,-188.61117562660962,342.9605879832135,52.013019172128836,-492.7614497613029,778254509174,739651153261,105328168512,-91049824090,-11.69923502102618,-11.69923502102618,862588714003,-9.019322159567395,-91049824090,48273822475,1210250089,2426086574,55922242128,667856104059,194732609944,474765122962,448658433191,55.03957045284837,-521.4344208866445,-858.4306753270813,442.9605879832135,584579519508,-222738303722,161.55691889276974,147820924762,25.28670947733691,26106689771,416603042962,48.550108100430265,73580100740,9160,1292.2,118.78,0.23,3.25,JB,417,2.21,2.56,1.69,1.74,2.43,1.91,0.39,0.48,0.4,304.6415576923077
현대건설,000720,건설업,2018,5.366491473796917,520.2493872513515,117.73905624989145,-8.366744469514682,-168.24222430618514,16730894000000,15069747000000,821158000000,897862000000,5.366491473796917,5.366491473796917,18054609000000,2.9649105112162775,897862000000,172583000000,450289000000,249524000000,341567000000,9762753000000,8291856000000,730605000000,-1510583000000,4.046639835844687,81.3716361757152,1823.7807372646894,217.73905624989146,6860875000000,6475893000000,51.44331070316287,11389716000000,166.0096707781442,2241188000000,272242000000,47.48730043953419,5915663659860,7530,1100.58,103.48,-0.29,1.75,AA-,2226,3.19,3.37,2.65,2.69,3.23,2.54,1.94,1.94,1.81,198.61355172413795
현대건설,000720,건설업,2019,4.623766522567087,538.4720630855294,109.14526272113929,-9.148398318711413,-208.7133932717594,17278792000000,15552887000000,866238000000,798931000000,4.623766522567087,4.623766522567087,18226972000000,3.1455087548277354,798931000000,148370000000,187099000000,478916000000,630072000000,9511990000000,8714982000000,918531000000,-1667476000000,5.039405338418252,114.97000366740056,1659.074775304318,209.1452627211393,6770867000000,6401126000000,51.403511981823854,11448568000000,169.08570202309394,2586007000000,415114000000,41.91390723379273,4583069220105,8350,1166.11,103.5,-0.56,1.25,AA-,2226,3.19,3.37,2.65,2.69,3.23,2.54,1.94,1.94,1.81,187.79354406130267
현대건설,000720,건설업,2020,2.3309014587888566,193.16079886713217,104.63724014638657,-14.738322186282454,-668.3826540672542,16970859000000,15573996000000,847891000000,395574000000,2.3309014587888566,2.3309014587888566,17939274000000,1.2692654117440871,395574000000,204790000000,179014000000,1729721000000,2948893000000,9172896000000,8766378000000,542894000000,-2643948000000,3.026287462915166,137.24208365564976,4028.5537358858483,204.63724014638655,6467725000000,6931218000000,48.27041207653469,12273464000000,189.76477818707505,3186842000000,276697000000,32.29643443505128,4057581365070,8590,1180.01,103.03,0.29,0.5,AA-,2226,3.19,3.37,2.65,2.69,3.23,2.54,1.94,1.94,1.81,157.42230916030533
현대건설,000720,건설업,2021,4.7277927129084585,678.3424668413946,108.25811824027916,-13.516134426873316,-310.7593832579519,18065534000000,16268298000000,1043732000000,854101000000,4.7277927129084585,4.7277927129084585,19637264000000,2.8230867599478215,854101000000,125910000000,144291000000,1009401000000,1807717000000,10207973000000,9429291000000,272657000000,-2654199000000,1.388467354719069,31.92327371118872,1841.3413615644226,208.25811824027915,7613217000000,6913187000000,52.409508919069026,13808157000000,181.37085807484536,2926856000000,108786000000,33.030503277677816,4949763754250,8720,1144.61,109.6,0.52,1,AA-,2226,3.19,3.37,2.65,2.69,3.23,2.54,1.94,1.94,1.81,222.12499233716474
현대건설,000720,건설업,2022,3.5491882370433903,426.42142360148665,110.71265947131464,-17.68016271076471,-490.4683509879745,21239082000000,19726334000000,937846000000,753815000000,3.5491882370433903,3.5491882370433903,20911708000000,2.2517338134216485,753815000000,176777000000,370942000000,-143474000000,-1996732000000,10987431000000,9924277000000,276673000000,-3697224000000,1.3230530954238648,36.70303721735439,2333.4022120473333,210.71265947131462,8757397000000,6759347000000,56.43836748225014,14661350000000,167.4167563717849,3973897000000,83142000000,34.64262650334888,3886316198500,9160,1292.2,118.78,0.23,3.25,AA-,2226,3.19,3.37,2.65,2.69,3.23,2.54,1.94,1.94,1.81,304.6415576923077
현대글로비스,086280,운수창고업,2018,3.7135626070725944,828.0680336096354,103.93197208664998,12.816918845060837,177.78860339810242,16865565662638,15714725335952,440700221020,626313339919,3.7135626070725944,3.7135626070725944,8687842635183,5.034315105441447,626313339919,75635493039,192273751431,489663970954,879176481441,4427675606792,4260167028391,1754864118066,1113513739938,20.199078088262766,280.1894844348922,1012.3331388657417,203.93197208664998,2884757513854,1573329178932,64.70842118261328,3546139720652,122.92678686585347,641350378128,1099274221722,39.99387844375426,4837500000000,7530,1100.58,103.48,-0.29,1.75,NULL,1145,3.05,3.39,3.21,2.9,2.64,2.34,1.84,1.84,1.75,198.61355172413795
현대글로비스,086280,운수창고업,2019,3.9810018237045814,702.6821254940443,116.89782115432669,11.331001499446156,157.80991733956452,18270050465618,16903573993032,489938894051,727331042228,3.9810018237045814,3.9810018237045814,10129735810035,4.958892542600915,727331042228,103507833178,177548283083,740967235416,1083609695860,5459455695590,4670280114445,1837590599138,1147800516525,18.14055799281157,252.64844925482524,1086.8422922216191,216.8978211543267,3413465073270,1640835845163,67.53584973188116,4021160278409,117.80288334858649,689790082613,1203501856338,41.35137578466644,5362500000000,8350,1166.11,103.5,-0.56,1.25,AA,1145,3.05,3.39,3.21,2.9,2.64,2.34,1.84,1.84,1.75,187.79354406130267
현대글로비스,086280,운수창고업,2020,4.6401604181490885,903.9969990101795,115.11866156483205,5.083001465676109,72.26950911015467,16519884633100,15229428576518,628305470946,766549147869,4.6401604181490885,4.6401604181490885,10898704436618,5.561603038490082,766549147869,84795541214,204480410111,976882809694,1175308997014,5832335783458,5066368653160,1955127950550,553981306253,17.93908589704539,255.05578552728662,962.2051051302116,215.11866156483202,3547701852658,2402423517314,59.62398490898848,4834787599414,136.27942257300154,1401146644297,1312950740284,47.83902981064033,6900000000000,8590,1180.01,103.03,0.29,0.5,AA,1145,3.05,3.39,3.21,2.9,2.64,2.34,1.84,1.84,1.75,157.42230916030533
현대글로비스,086280,운수창고업,2021,4.523552624867253,1380.722049562716,109.39547918041328,1.4947772048540926,18.465921378039795,21779581931003,20287858400845,365477824755,985210850125,4.523552624867253,4.523552624867253,12170928242765,6.4348079835698515,985210850125,71354756045,47267694519,1105514871574,1454870160930,6358516107411,5812412135354,1827254433894,181928260992,15.013270947351204,185.46836280397892,811.8886720058881,209.39547918041325,3942961992175,3025249368004,56.584994173794875,5597781028875,141.96893198524535,1645326172902,1116846295678,43.22463995516009,6300000000000,8720,1144.61,109.6,0.52,1,AA,1145,3.05,3.39,3.21,2.9,2.64,2.34,1.84,1.84,1.75,222.12499233716474
현대글로비스,086280,운수창고업,2022,5.920347774247537,1338.9146075377612,101.72335183172352,-1.6184552419098983,-14.060520304787497,26981880971123,24680497658585,502866716408,1597421189524,5.920347774247537,5.920347774247537,13877784500296,8.59507204494751,1597421189524,119307174672,194115157412,1558795160495,2085351546067,6998172212338,6879612287958,1835177489826,-224605730706,13.223850606606966,114.88375776290076,586.6984823757832,201.7233518317235,4343758217774,3838099863122,53.0901193204064,6729575055621,154.9251758093855,2059783220532,1175952907115,41.961896792909236,6131250000000,9160,1292.2,118.78,0.23,3.25,AA,1145,3.05,3.39,3.21,2.9,2.64,2.34,1.84,1.84,1.75,304.6415576923077
현대로템,064350,운수장비,2018,-13.437642442445927,-399.46381827788906,261.2067817434486,-0.7640273400798779,9.434428801933631,2411923709000,2427584476000,180505816000,-324105684000,-13.437642442445927,-13.437642442445927,4002149975000,-7.696725932915595,-324105684000,81135179000,3123802000,-14193054000,23905459000,2894155835000,1107994140000,337317132000,-30577520000,8.42839808870481,-104.07627778598292,-939.5556971919202,361.2067817434486,1729464162000,843697721000,67.21163458179518,2364661217000,136.7279686365655,367894652000,109610459000,53.28922495367369,2367250000000,7530,1100.58,103.48,-0.29,1.75,A-,968,3.06,3.13,3.28,2.66,2.59,2.27,1.58,1.58,1.44,198.61355172413795
현대로템,064350,운수장비,2019,-14.205556964615704,-600.2066580875528,362.6087903452165,1.66008485007279,-19.407428622689093,2459346162000,2553168601000,186109782000,-349363820000,-14.205556964615704,-14.205556964615704,4084281234000,-8.708685240356298,-349363820000,58207255000,317157000,-200921636000,-187281698000,3201401072000,882880161000,450288331000,67802534000,11.024910019700176,-128.8880832022045,-900.0608115787761,462.60879045848213,2291969582000,417195244000,84.60059572617527,2444718943000,106.66454573392328,382485797000,364236780000,57.53603067000863,1326000000000,8350,1166.11,103.5,-0.56,1.25,NULL,968,3.06,3.13,3.28,2.66,2.59,2.27,1.58,1.58,1.44,187.79354406130267
현대로템,064350,운수장비,2020,0.539202079355554,23.851276384453417,211.80546859726655,1.491759226706255,416.916216067931,2785326054000,2540824150000,162440583000,15018536000,0.539202079355554,0.539202079355554,4197373871000,0.5338931600739456,15018536000,62967431000,-372405000,56422151000,131479540000,2851222410000,1346151461000,401342490000,62614712000,9.56175223686668,2672.3143321026764,12723.279983321354,311.80546859726655,2230340459000,547936028000,80.27784381562165,2527314002000,113.31516638195909,338727778000,401342490000,44.42680035872023,1877242400000,8590,1180.01,103.03,0.29,0.5,BBB,968,3.06,3.13,3.28,2.66,2.59,2.27,1.58,1.58,1.44,157.42230916030533
현대로템,064350,운수장비,2021,1.228248640547345,59.0668158070078,223.84770646947683,4.063368477320066,473.0228165177028,2872511952000,2619726786000,172567201000,35281589000,1.228248640547345,1.228248640547345,4107182672000,1.2517485854839037,35281589000,59731659000,730740000,-62713815000,-208855703000,2838937571000,1268245101000,486618225000,166889966000,11.847981058096945,1379.2412382560208,5521.978533599839,323.8477064694768,2090669005000,589084268000,78.0172199457558,2417606253000,115.63792485649826,319728259000,362246745000,33.870115204310906,2270153600000,8720,1144.61,109.6,0.52,1,A-,968,3.06,3.13,3.28,2.66,2.59,2.27,1.58,1.58,1.44,222.12499233716474
현대로템,064350,운수장비,2022,3.2838872295572608,135.5440672615955,223.43043234472302,-0.9648607877927743,-44.80491200684493,3163343615000,2797911962000,217944984000,103880637000,3.2838872295572608,3.2838872295572608,4823869784000,4.0327426259564225,103880637000,76639752000,3196553000,716229388000,1145274479000,3332399192000,1491470592000,459464620000,-46543628000,9.524813906129271,442.30054153403006,1713.0141045135122,323.43043234472304,2572729120000,745821052000,77.52569606170776,3083045689000,119.83561211450042,506008248000,199024220000,30.932828152467405,3099632800000,9160,1292.2,118.78,0.23,3.25,A-,968,3.06,3.13,3.28,2.66,2.59,2.27,1.58,1.58,1.44,304.6415576923077
현대리바트,079430,기타제조업,2018,3.727466270022407,4466.226041251208,51.75115481500478,-3.969486270648314,-53.48633088082298,1351703359765,1121192055870,182378800455,50384286806,3.727466270022407,3.727466270022407,678896575415,5.727105694889168,50384286806,1128117707,14637860650,6802314818,52517553445,231521676527,447374898888,0,-26948706353,0,0,595.4603420123779,151.75115481500478,212244554737,230328909380,47.95690929198828,302185884075,142.37627177264903,26948706353,0,62.66753976672209,411732404100,7530,1100.58,103.48,-0.29,1.75,NULL,808,2.93,3.17,3.11,2.74,2.67,2.26,1.5,1.52,1.42,198.61355172413795
현대리바트,079430,기타제조업,2019,2.067184791896347,1093.6587887415033,64.38552860080453,-6.422272202445993,-188.98312765790675,1237572970655,1023938595161,189751869136,25582920238,2.067184791896347,2.067184791896347,752808371990,2.5857402117545227,25582920238,2339204924,9997777516,95644957197,153293413026,294855425403,457952946587,0,-48347402812,0,0,1514.745928093566,164.38552860080452,248138586340,149569155269,62.39219416149899,276690982719,111.50663296673957,48347402812,0,61.316140046289895,274146014700,8350,1166.11,103.5,-0.56,1.25,NULL,808,2.93,3.17,3.11,2.74,2.67,2.26,1.5,1.52,1.42,187.79354406130267
현대리바트,079430,기타제조업,2020,2.4442691837237485,695.562378559304,66.99381561038216,-5.4844477293946365,-130.1775410689184,1384629640359,1134578626522,212854542323,33844075608,2.4442691837237485,2.4442691837237485,803314893273,3.310379020069116,33844075608,4865713939,5546647634,105415308802,198383602066,322270196895,481044696378,0,-44057385424,0,0,1211.8715909060859,166.99381561038217,258811829506,105023870701,71.13425905120143,257495788494,99.49150662297316,44057385424,0,52.09048125967065,327537747900,8590,1180.01,103.03,0.29,0.5,NULL,808,2.93,3.17,3.11,2.74,2.67,2.26,1.5,1.52,1.42,157.42230916030533
현대리바트,079430,기타제조업,2021,1.3739522757052063,498.7371296196983,76.59447863708854,-1.6533634357557785,-73.88619518920359,1406599311907,1146824549531,239534000207,19326003256,1.3739522757052063,1.3739522757052063,863648498521,1.5626026499334964,19326003256,3874987866,10497914204,-20374863635,3794298410,374591023346,489057475175,0,-14279248488,0,0,2775.6952805731144,176.59447863708854,320525539478,110060566949,74.43935944374014,288052051812,89.86867389135807,14279248488,0,61.50882864993917,311109522300,8720,1144.61,109.6,0.52,1,NULL,808,2.93,3.17,3.11,2.74,2.67,2.26,1.5,1.52,1.42,222.12499233716474
현대리바트,079430,기타제조업,2022,-4.410536971909255,-445.6870931835408,94.77647588005873,-1.7440066007596369,22.581393118343914,1495701107465,1282123231440,241473199967,-65968450334,-4.410536971909255,-4.410536971909255,854159330447,-5.943977998745318,-65968450334,14801516881,2471397153,-42667021064,-27365133512,415626223927,438533106520,0,-14896595104,0,-0,-818.6284977036148,194.7764758800587,374995667877,77089999537,82.94792224270972,289785535080,77.27703541766002,14896595104,0,60.24064625169667,176398072380,9160,1292.2,118.78,0.23,3.25,NULL,808,2.93,3.17,3.11,2.74,2.67,2.26,1.5,1.52,1.42,304.6415576923077
현대모비스,012330,운수장비,2018,7.041075365003131,1060.5293041313319,40.281182935012986,0.8499428341005758,14.791810360328144,35149219000000,30582215000000,2542047000000,2474883000000,7.041075365003131,7.041075365003131,43071132000000,4.38392471319305,2474883000000,233363000000,602671000000,1805920000000,2749883000000,12367704000000,30703428000000,2701140000000,366080000000,6.271346664396933,109.14212914307464,654.9976008973597,140.281182935013,8242176000000,11478306000000,41.79500277934383,16957567000000,205.7413843140452,2335060000000,1642107000000,69.18459255097531,18495333970000,7530,1100.58,103.48,-0.29,1.75,NULL,3544,3.37,3.37,3.96,3.13,2.87,2.44,2.38,2.34,2.29,198.61355172413795
현대모비스,012330,운수장비,2019,8.447826746979036,1491.018986255491,43.80317055225142,-1.4485196604459025,-21.00299474783576,38048768000000,32819599000000,2869912000000,3214294000000,8.447826746979036,8.447826746979036,46606064000000,4.922773568692692,3214294000000,215577000000,812347000000,3016761000000,3736929000000,14196442000000,32409622000000,2666879000000,-675098000000,5.722171689932881,82.9693550123293,618.7671157048892,143.80317055225143,8962268000000,12542380000000,41.67595768133475,18470478000000,206.09156075225604,3341977000000,1514373000000,68.35342736984283,24398513664000,8350,1166.11,103.5,-0.56,1.25,NULL,3544,3.37,3.37,3.96,3.13,2.87,2.44,2.38,2.34,2.29,187.79354406130267
현대모비스,012330,운수장비,2020,5.782643082725013,482.8328283829963,45.515773570566814,-2.489727549006678,-57.00998120851,36626504000000,31922266000000,2873946000000,2117980000000,5.782643082725013,5.782643082725013,48497676000000,3.1482951884127397,2117980000000,438657000000,505733000000,2624084000000,3880849000000,15169553000000,33328123000000,2994976000000,-1207460000000,6.1755041623025395,141.40718986959274,993.5195336804533,145.5157735705668,10082189000000,12820754000000,44.021368782169176,19845738000000,196.83957521526327,4202436000000,1859454000000,80.83338256908166,24286474317000,8590,1180.01,103.03,0.29,0.5,AA+,3544,3.37,3.37,3.96,3.13,2.87,2.44,2.38,2.34,2.29,157.42230916030533
