corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,market_capitalization,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,return_on_invested_capital,current_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,operating_income,net_income,tangible_assets,total_asset_turnover,net_working_capital_turnover,tangible_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
사조대림,003960,음식료품,2019,8.970694097383754,1083.496938700548,152.6446990993415,30.158769235118037,270.765442945993,1329705655249,1138357421286,141781552180,97499226884,7.3323916837627,8.970694097383754,1070930246805,8.130581208605516,119283826728,11009152169,6920898568,77311356062,118958277770,647042371610,423887875195,348155938163,322979381803,32.50967457513541,291.8718720827858,743.1045915170109,252.6446990993415,470889194573,-37774619405,108.72162276929787,190002063849,40.34963342518253,25176556360,239536403884,33.386167668277565,146631472000,8350,1166.11,103.5,-0.56,1.25,NULL,406,2.3,1.98,2.34,2.02,2.52,1.78,1.05,1.07,1.02,187.79354406130267,14.390269997548307,3.727643150748138,6.548280294987148,20.54148242950901,12.127768015975903,91.97802373884288,41.55655005606488,39.58127772183313,450.23159842019254,82.133969508526,146.70526137694426,281.4308421753671,9501.136662284887,46253.41279476482,1.6840090368884588,0.3459204204237866,1.8966356233928763,3.9369197542081054,49566681783,87072853404,458932179771,124.16361002185039,-3520.103382095214,289.7390320095885,1093.2671387342577,468.24304315309575,655.1361030132357
사조대림,003960,음식료품,2020,4.815569534862658,598.8088318008565,147.91643663374253,21.37300320236847,289.2365866049428,1718104062168,1513295207884,155388790781,52098081180,3.03230068115081,4.815569534862658,1119656484623,3.2287423503086625,82736495795,13816846279,18450998366,82149683410,97793975605,668029920517,451626564106,311970663297,239304216314,27.863069395078238,377.0653570704565,1847.896847948773,247.91643663374253,496565567504,-11806520185,102.43554406055895,246044580312,49.54926326220112,72666446983,203107545820,28.583238158226887,149380812100,8590,1180.01,103.03,0.29,0.5,NULL,406,2.3,1.98,2.34,2.02,2.52,1.78,1.05,1.07,1.02,157.42230916030533,11.92063151434266,2.876430164575654,2.104111380272442,8.004582982969783,4.869819635701678,97.6223643044068,37.96595830283271,40.336171880259094,357.67976646098145,69.07712878106484,131.82649579360526,764.7435114248956,3944.6727340498906,49280.17789861647,4.1321552125986445,0.33076179297756997,1.8183979036712397,4.697866699322904,49420063503,36150823097,462940300152,153.4492128401778,-14552.163001854045,371.1286447958591,1276.9721820162106,633.9352729047731,731.162585518492
사조대림,003960,음식료품,2021,7.156715252461177,1157.8553826443879,118.82409938688141,17.357933041719868,151.87751632589323,1813694742925,1559388443111,152051035787,96966885081,5.346372947225871,7.156715252461177,1135725586377,5.860789483429391,129800968300,11210464644,19544865512,62376507827,104420405042,616712557392,519013028985,250678546799,197138486821,22.072105251997744,193.1253287877052,926.5167168206287,218.8240993868814,523255894644,1804722075,99.65628309998237,262191354668,50.10767338729807,53540059978,207905946799,26.64948942858501,231402791750,8720,1144.61,109.6,0.52,1,NULL,406,2.3,1.98,2.34,2.02,2.52,1.78,1.05,1.07,1.02,222.12499233716474,14.021449905284095,5.637953378091059,3.669993861241097,12.824819804075425,10.810843496137071,100.34490238781311,18.006612074993015,45.69880569836132,912.1411758943326,48.299085533408615,108.5083545041942,511.38560676967916,7263.104960386676,56633.19306894771,3.476474612127281,0.4458516045397538,3.7097747182607756,3.3015260531843045,102255264027,66562485727,442196054332,159.69480345254374,100497.1772689709,410.15624747372374,1369.6322437175493,593.2182526568887,833.332356964894
사조대림,003960,음식료품,2022,5.767368090167109,835.9845568266261,93.47297276560683,14.176069090505933,142.2432976186007,2018752698679,1758278625956,162821837982,85136003481,4.217257692668843,5.767368090167109,1168252667285,6.318022377259733,116428898963,13927159062,31858595224,61221766850,47152636573,564420178134,603832489151,196069017951,165612305266,16.78310038929003,168.40236375790934,764.6885554474143,193.4729727656068,489700196443,88699728584,84.66463691539042,250553119892,51.164594523736085,30456712685,147371837951,27.935579512670323,248815279050,9160,1292.2,118.78,0.23,3.25,NULL,406,2.3,1.98,2.34,2.02,2.52,1.78,1.05,1.07,1.02,304.6415576923077,12.902723196033122,4.837255935553679,3.6562410537109837,12.223665713280669,6.924136551910487,118.11306779704844,12.37428972993118,51.68680595048816,701.1640658821966,32.47076324539555,88.42907181091942,564.1235774590929,8053.983384085512,65888.44601120829,3.371002733088298,0.41206010527826853,4.064163643947496,3.559490710701483,97652234741,73810464942,425413747856,172.80103484553115,2275.9401081675355,474.53866003463895,1306.577512861161,536.3110447978836,656.144936395444
사조동아원,008040,음식료품,2018,4.018447581471109,132.82716013053454,164.28936865736088,37.724340360137525,1064.1935815613606,413015572146,354868124896,33340333629,16596814270,4.018447581471109,4.018447581471109,468191704663,3.3571892574033804,16596814270,12495045632,2012289593,28692646831,30470821135,291040536214,177151168449,179154309501,176622232205,38.26516098356625,1079.4499871269572,1851.628865276334,264.2893686573609,278789098196,-97334486121,153.6412301720769,112376542403,40.30880085705315,2532077296,175004309501,44.167727074952786,167256351000,7530,1100.58,103.48,-0.29,1.75,NULL,108,2.47,2.29,2.6,2.3,2.37,1.83,0.95,0.97,0.84,198.61355172413795,14.078754209646366,6.006338572684796,3.8056874057629226,8.872694293024137,4.122561122469482,65.08669573134817,6.915809884441752,37.83731464796279,198.53559844126224,101.13075237919003,162.86003724613232,-48.34171268531636,111.36155129562165,1255.1041162679976,10.641015558900445,0.9441447802143702,5.829240919638461,20.71955362099741,24807113621,15718081613,244082926788,88.2150555066508,-424.3260416791696,169.21116834391603,826.3952532141708,513.7203841696835,1176.623541743024
사조동아원,008040,음식료품,2019,-0.12385163370425717,-4.079446109924932,136.99003787910954,36.753625978422505,-33610.09686133169,412225993901,366836983646,32934530565,-510548628,-0.12385163370425717,-0.12385163370425717,466881522100,0.19007037310205,-510548628,12515145788,-46651030,-4125558513,-10480080168,269876818325,197004703775,175608166500,171595888395,37.61300419646657,-34395.972659434905,30411.96403066501,236.99003787910954,233179633557,-47551565416,125.6165815289747,111350788162,47.753222038913904,4012278105,146245302073,48.21876142083766,141850323000,8350,1166.11,103.5,-0.56,1.25,NULL,108,2.47,2.29,2.6,2.3,2.37,1.83,0.95,0.97,0.84,187.79354406130267,11.010710369201172,3.0212747071430583,0.21527110471668082,0.4504478492115131,-0.12585373107215428,79.60732475189512,18.627567801585094,42.19586649925377,99.51525855928767,89.13907289267718,134.95339711464206,1481.214083987149,6.287193778578848,1395.7650790395098,159.84873942078008,0.72003520871262,-34.38330169188416,-613.9399739900975,12454479690,887403451,235227305978,88.29349082971557,-866.9030983411021,175.24580838397821,756.9667682137224,493.87509040410976,1317.6842355001875
사조동아원,008040,음식료품,2020,3.562745424493784,129.42917460061625,114.9207801757859,34.735454964025585,1122.9497793659832,387603620092,341273091551,30292740105,13809330240,3.562745424493784,3.562745424493784,446436770794,2.1539754664243795,13809330240,10669410728,2354022581,29247930920,33204757047,238715223148,207721547646,158170167655,155071843462,35.429466836634006,1145.3862345680277,2482.4436830938844,214.9207801757859,214316372432,-71484558628,150.04806473023876,72053836671,33.620313676157345,3098324193,140896055728,48.23818319865559,135075382200,8590,1180.01,103.03,0.29,0.5,NULL,108,2.47,2.29,2.6,2.3,2.37,1.83,0.95,0.97,0.84,157.42230916030533,11.953069099303864,4.137677669830158,2.4809207183662405,4.629340877234299,3.157529310006055,66.64531140723689,11.745941137305905,46.52877209835595,150.31559703584784,76.14528653741513,113.42920444466328,236.6864565972107,68.12969476692697,1471.693197231775,14.046738404948325,0.6502714028984421,4.618288472079036,21.01095568136692,16037788436,9616138516,226138728044,86.8216162845718,-542.2200647681951,171.40081375914684,756.661996362609,482.1741244592346,1120.9831095346615
사조동아원,008040,음식료품,2021,1.0725868758618342,92.0746181661662,111.94058264782511,38.0785489908954,3865.8569332138086,412139560765,363145753008,29883706656,4420554839,1.0725868758618342,1.0725868758618342,448788964545,0.5070405671197897,4420554839,4801056933,1793633212,-4971809037,-9132259592,237036708824,211752255721,174150551472,170892325730,38.804552970361186,3939.563195451629,10416.71378781177,211.94058264782512,230423829683,-35844303541,118.42141578392045,101672755055,44.12423628010776,3258225742,174150551472,47.4197922790495,156670506000,8720,1144.61,109.6,0.52,1,NULL,108,2.47,2.29,2.6,2.3,2.37,1.83,0.95,0.97,0.84,222.12499233716474,11.887674084491985,4.63680338415668,0.552129018329668,1.074624732214519,0.686517398740793,84.44418548623554,3.122932088011842,47.18303533503387,398.0394602206647,82.24259565926742,110.40188558369894,1106.0799516005968,16.122062841936568,1500.2504929058568,68.84975023870257,0.7398764441330228,-31.511770631990185,74.09993624332007,19110101101,2275542111,204307269088,91.83371101445049,-1149.80490636003,201.7253534858232,769.7207905342519,390.87113754921273,1291.8314378623377
사조동아원,008040,음식료품,2022,-0.4261295191676193,-14.754912813009346,108.54290061398007,41.441285556301736,-7416.943391500682,631567233187,578497676905,37818432177,-2691294414,-0.4261295191676193,-0.4261295191676193,481673723451,0.21495787658537893,-2691294414,18239988593,-2156867741,-57680992057,-78627507561,250702675272,230971048179,201483759095,199611783185,41.82992538007871,-7486.500103700658,24213.225682525786,208.54290061398007,245773663699,-14958617507,106.4807809342537,90216404757,36.707108239021245,1871975910,197003759095,47.989273958384736,127312429200,9160,1292.2,118.78,0.23,3.25,NULL,108,2.47,2.29,2.6,2.3,2.37,1.83,0.95,0.97,0.84,304.6415576923077,8.402835595855983,2.4148061051299528,0.16394067861551503,0.4482793909293687,-0.12411704184931004,93.91366134114358,2.1340387082540624,47.95176422001695,83.61367128734366,87.23333971227957,107.7324198525345,2588.5354501136726,7.335708259472909,1636.4143451396653,122.96017890777068,0.5512051410934165,-2.2071816842919527,-121.47471145644789,15251124105,1035395608,198549524644,131.11930388522603,-4222.096279228032,318.090528959665,760.5866267460518,411.45324805463684,1437.8885252365058
사조산업,007160,"농업, 임업 및 어업",2018,9.543358118675249,496.9328679585648,130.67153129489623,22.38183257223334,352.6500899757991,782090587232,688994638918,38796540209,56258353534,7.193329577474057,9.543358118675249,1175998144636,3.5031377135166673,74637705552,15019675768,14475050622,16442562871,54014235589,666183111097,509815033539,300156542427,263209935785,25.523555780770874,402.15135260003575,1617.0735420325534,230.6715312948962,423900879645,-68515808772,119.27931542078893,193355251559,45.61331689637617,36946606642,204476857627,43.43366884022271,249250000000,7530,1100.58,103.48,-0.29,1.75,A-,130,1.64,1.78,1.7,1.58,2.31,1.54,0.48,0.5,0.44,198.61355172413795,11.903473821809845,6.942854062107844,5.267527213286782,8.08074140713791,5.405168599992176,83.83683260356071,47.52355570414261,43.35168689375782,361.5218393774318,58.87557696041118,123.42447026071555,902.6001639946631,8239.366903,101963.0067078,6.050222133189545,0.4889028051404702,15.15882906791897,6.865965827794234,54299408105,41196834515,466313787964,66.504406558743,-1141.4746483319816,167.71766295968465,840.3618891664609,425.22706118852545,432.97871873026025
사조산업,007160,"농업, 임업 및 어업",2019,1.1528774958879797,55.48732407924549,134.5075450490951,22.574982248189947,3028.456976826561,735428242744,678930013307,38262986465,-16248171027,-2.209348252166042,1.1528774958879797,1137411085874,-1.270000705233165,8478586709,15280222735,13667360908,36530381306,80413590682,652389981058,485021104816,304606795434,256770350725,26.7807127270908,3592.660025646263,-4516.33204209325,234.5075450490951,369626856196,-43938729040,113.4910441543219,207023786646,56.00885952297325,47836444709,154970857632,43.95934196960612,186500000000,8350,1166.11,103.5,-0.56,1.25,A-,130,1.64,1.78,1.7,1.58,2.31,1.54,0.48,0.5,0.44,187.79354406130267,7.682357863521274,2.4795407508367373,-1.96417923223929,-2.97824747594849,-4.032876317398687,88.1126795027305,58.29913833734523,42.64255121474432,119.33885577617531,62.80279196295121,124.64478975164317,-2471.9685768351455,-2889.0257624,97004.2209632,-12.910926750965963,0.3845193500822022,5.105339537459686,52.28116028517696,18235242972,-14445128812,460832913799,64.65808641023473,-1673.7585697449206,159.58674407201073,830.3127017969564,572.1432490915716,417.995989131752
사조산업,007160,"농업, 임업 및 어업",2020,7.039304353602624,270.10898348834075,116.10371145095664,17.051953854224404,423.53905864417067,621927419953,567117655545,32892649411,20827681189,3.3488925750490277,7.039304353602624,1087398591007,1.1158048629402624,43779363949,16208036987,3201108569,55288538563,41704465498,584214918822,503183672185,250608261024,185422705950,23.046586881441595,572.4346779362571,4814.992637455191,216.10371145095667,350479111434,-43546787950,114.18774909585892,217406512110,62.031232395126814,65185555074,120185357632,55.8351705861582,156000000000,8590,1180.01,103.03,0.29,0.5,A-,130,1.64,1.78,1.7,1.58,2.31,1.54,0.48,0.5,0.44,157.42230916030533,8.812887589381742,3.524063145287325,1.9509103423864038,2.4112957213641666,2.559745767638583,87.57506894724011,46.45138948428853,46.274078001059394,135.22374741974667,49.80452961356457,103.14908699127545,2999.6172296133313,2426.6492716,100636.734437,12.857235021618278,0.31002595796201665,2.8215612865628854,7.7987132555816565,21917114997,12133246358,429463312998,57.19406159769398,-1428.1820754887617,144.81502869510447,653.7098322942802,633.4683225330721,419.66604290652015
사조산업,007160,"농업, 임업 및 어업",2021,15.448813744213275,881.9078769154711,96.88193840996817,6.890224599231278,84.14449741246187,590393764176,509272806914,31883491083,70262418163,11.900941782653101,15.448813744213275,1113856493438,4.966978573804896,91208832985,10342217750,4564628207,49291294354,35582890705,548108054331,565748439107,147601859211,76747214111,13.251425123483907,161.82847031413533,990.7056879418624,196.88193840996817,384178386265,-63494858288,119.79985024131142,228207869115,59.40153774230962,70854645100,120773020132,51.354905658508166,236750000000,8720,1144.61,109.6,0.52,1,A-,130,1.64,1.78,1.7,1.58,2.31,1.54,0.48,0.5,0.44,222.12499233716474,13.740144660101347,8.339767315754035,9.370866822961103,9.779083696514872,10.225406137293914,83.4725584369022,28.975717250718912,50.7918607504613,476.082281085215,26.08966265006063,84.35788351167453,738.2229364497585,11065.0026744,113149.6878214,4.279257890244256,0.4184722106767023,4.803079389632374,3.437136556308719,49237466179,55325013372,422122473356,53.00447298679439,-929.8292493198296,139.86314433396376,710.7402794722669,550.7101146194373,328.1877322475228
사조산업,007160,"농업, 임업 및 어업",2022,14.700779737156408,1076.8148434387679,81.36608951533698,14.32495427838298,171.9835205007868,660986318742,571092545640,34720218663,76973016074,11.645175382827334,14.700779737156408,1166611978191,6.868767551766099,97170142811,9023848752,14426901907,-272130976,17304915405,523375978943,643235999248,182722893294,167116632482,15.662696484339051,188.04427780805435,653.1433891599694,181.366089515337,429303021755,-91131810973,126.9484237768979,200363178693,46.67173733693068,15606260812,180868857632,45.51574566658022,225000000000,9160,1292.2,118.78,0.23,3.25,A-,130,1.64,1.78,1.7,1.58,2.31,1.54,0.48,0.5,0.44,304.6415576923077,13.59994459084831,8.34715528515132,12.123074675056555,12.457615106536522,7.71838230888101,78.77214779424305,14.624952163432962,55.13709881887464,611.4193173591435,28.406820126301902,78.93987878859826,597.2974934208149,16026.3730026,128647.1998496,2.807871749440721,0.34979385523049855,-826.8077501033914,4.035361286281973,55173554439,80131865013,424066595935,56.658626098366874,-725.308003522319,155.86851807665477,801.9202907797245,414.41165437379846,304.2313722599837
삼부토건,001470,건설업,2018,-40.65522385391803,-442.1326700399185,127.7741273952184,-7.708497832968753,41.005896739954125,177427227023,160328628512,1895423624,-72133436324,-40.65522385391803,-40.65522385391803,383718891215,-19.098023941943282,-72133436324,16314884923,0,-17833573029,-43601805249,215254239148,168464652067,84439263198,-29578962414,22.00550067541193,-117.0598095711484,-293.73121298472336,227.7741273952184,138599516407,108183141658,56.162583503130236,216202741194,155.9909780342355,114018225612,36075520363,125.53493467807901,21454708315,7530,1100.58,103.48,-0.29,1.75,NULL,116,3.36,3.02,3.67,3.34,3.2,2.51,2.09,2.04,2.01,198.61355172413795,9.63696429115893,-5.280756337236463,-41.30297640536326,-43.5003573834912,-51.937270502254286,178.05448710247893,45.50196245946817,43.903142619217114,-57.42914877561469,50.12283714236842,60.09332657852609,107.11891568738874,-2954.575602330206,6792.072019738153,-0.2927662434218283,0.1273543621867171,-1.2030515859111073,0.11262813076738068,-9369499535,-73282725714,26899128216,46.238856382910384,164.00635469055032,659.6021462043652,290.75571747100014,524.2938664233101,470.08145900828237
삼부토건,001470,건설업,2019,4.207166774294575,207.2868907714405,118.86544067457083,3.606617210484235,148.2435207290087,226287328070,208958897338,318792664,9520285281,4.207166774294575,4.207166774294575,391314222174,1.8966117540445273,9520285281,4592806253,181615973,-10280054299,10973788242,212522074374,178792147800,93237102257,14113206084,23.826658213189507,979.3519784861581,2863.5183869521056,218.86544067457083,125765761175,104054377250,54.7235599268611,195441348048,155.40107754450602,79123896173,34250812946,102.7669297304015,97612605855,8350,1166.11,103.5,-0.56,1.25,NULL,116,3.36,3.02,3.67,3.34,3.2,2.51,2.09,2.04,2.01,187.79354406130267,7.657711494405732,2.190795273549937,3.2797733732152063,4.151027673375262,4.841062790624066,182.73664968735878,48.52355892947106,45.690173693840116,107.94037054713095,52.148320496321034,74.61075882942103,-85.62974632929593,54.515163513467705,1313.2931843150209,13.15230394242271,0.5459557763363924,-9.495339520190603,11.735552942092555,4957492088,7421711533,27501657070,57.827524594641524,217.470263193565,822.8134308199342,355.17262309727465,607.8134077625868,489.8558973395807
삼부토건,001470,건설업,2020,-5.5463898448538815,-132.71706732849586,188.42790920064814,24.8857060247693,-543.3620619212842,379362245615,350113800106,30012901733,-21040909066,-5.5463898448538815,-5.5463898448538815,459413597646,-4.601074820011706,-21040909066,15853958718,2651543645,-27202580548,40388085699,300131647810,159281949836,172268269566,114328317348,37.49742507594233,-818.7301652492204,-1419.8702244122032,288.4279092006481,222827615918,136648508084,61.9867638043077,226199955956,101.51343002262385,57939952218,128007843703,92.0396589594086,629962365440,8590,1180.01,103.03,0.29,0.5,NULL,116,3.36,3.02,3.67,3.34,3.2,2.51,2.09,2.04,2.01,157.42230916030533,7.7098988755678945,-2.069153941050381,-5.571973385683745,-13.27078390411725,-8.659197242429165,161.32476332479646,48.53282620635536,34.670708627726405,-49.511853762353155,108.15303915062,152.05219162708994,102.6063032875554,-153.6788187747713,1158.0236697780344,-29.80241543053737,3.955014149993909,-23.15818399391952,-35.37350408451216,-7849588856,-21137963361,7373916394,82.57531939821176,277.61901753204654,5144.650757414052,396.5681795507006,262.6979791204373,627.3496137792872
삼부토건,001470,건설업,2021,-0.4995393461654422,-23.132888618829533,151.80289453828598,16.884209391183596,-4913.658314403508,357047939605,325897386780,866286469,-1783594943,-0.4995393461654422,-0.4995393461654422,519063458534,-0.4840334619385326,-1783594943,7710212816,470349564,-38070959319,-69707728058,312924661168,206138797366,164461509759,87639761212,31.684278108016215,-9220.788072115542,-12455.006210717413,251.80289453828598,253806537896,160276836061,61.29358333579369,290807203603,114.57829495399423,76821748547,128973781378,100.03672234981809,346323325425,8720,1144.61,109.6,0.52,1,NULL,116,3.36,3.02,3.67,3.34,3.2,2.51,2.09,2.04,2.01,222.12499233716474,8.724473486518832,-1.2191983356116922,-0.7036704457052737,-1.2188102676950978,-0.7672256674925321,163.1492149058332,28.678795077588237,39.71360225360526,-56.45917487473928,79.7819293895453,114.53589311564608,880.2584225876144,-16.866969378777874,1383.8880280090796,-137.84337587790546,1.6800492185374596,-9.096784835998632,-243.30809432946458,-4353122537,-2512440828,18103391617,68.78695345139818,222.76952077411272,1972.270981917631,364.866012626476,264.363652637937,460.10265096917
삼부토건,001470,건설업,2022,-15.152116085954113,-850.1890796957917,180.94109623827342,18.61701861967905,-135.7796368376607,463157668948,491453073415,881988570,-70178187660,-15.152116085954113,-15.152116085954113,511831084722,-14.348085752331293,-70178187660,8254421203,672953763,-59348953472,-66606624489,329646601364,182184483358,150418580636,95287688344,29.388324610588967,-214.33808089309667,-448.87764877119514,280.9410962382734,236815695645,176089658162,57.35350570331724,235715503751,99.53542272989826,55130892292,105301244808,99.84677525693098,245114985000,9160,1292.2,118.78,0.23,3.25,NULL,116,3.36,3.02,3.67,3.34,3.2,2.51,2.09,2.04,2.01,304.6415576923077,-6.109238033620211,-13.59712578570528,-15.855931546983642,-40.30966940180706,-25.53450351017284,174.35725815486836,50.954342547703945,35.594650031260436,-762.9381792403791,82.56388132705095,150.68007110823228,126.45210502649387,-371.5116562511264,921.6440168434418,-3.3377149253207055,1.345421851971548,-4.130064148740917,-4.850548079029717,-62976130833,-73437962943,17143630845,90.49033612320814,263.0237765138379,2701.6311371583315,365.5601285677607,277.3596079344718,493.84870642696814
삼성SDI,006400,전기전자,2018,11.314728214637103,305.93071057063435,58.27708969262439,8.977318834918123,167.63460493834,9158272454945,7118188528425,1325113320369,1036233637433,11.314728214637103,11.314728214637103,19349721183929,3.850438868678914,1036233637433,338715140922,128836321865,260609735389,1965338932757,7124501967739,12225219216190,3253671711326,1737086164349,16.815083175608507,313.9901653246972,956.2458569046795,158.2770896926244,4012822498262,1506519711404,72.70472360337364,3773691376267,94.04082482844505,1516585546977,1739389710470,73.77841637120282,15059432070000,7530,1100.58,103.48,-0.29,1.75,AA,3005,3.31,3.52,3.1,3.11,3.05,2.56,1.8,1.79,1.75,198.61355172413795,22.275859738355553,7.806828303791644,8.135259014321107,6.094362581738597,6.498907528786417,137.5426451595228,25.452954376115944,63.18033784561047,211.08315506794688,26.61442427974727,45.87170439721335,887.5274120001558,10834.789177603629,177783.7966200016,20.212668323320074,1.231833295067349,57.785378000255776,16.20919995992218,714970606151,745049185447,4608333985853,47.33025539691727,607.9092351476738,198.7328280254802,494.7246335074044,407.76702833320905,382.8147584842694
삼성SDI,006400,전기전자,2019,5.591942166150398,147.16846711021466,56.805333045982124,12.150729074593674,427.20404550326475,10097426164132,7882255450606,1752994251257,564642231368,5.591942166150398,5.591942166150398,19852096448004,2.0268208479787804,564642231368,383670661559,113959267698,923071632668,2458131397833,7191751252868,12660345195136,3568469875708,2412174455024,17.975279764806835,631.9877751726801,1787.3636378093315,156.8053330459821,3741522650216,1439892246674,72.21044299042227,3473494368063,92.8363848836375,1156295420684,1766474985603,72.85036121409996,16228429080000,8350,1166.11,103.5,-0.56,1.25,AA,3005,3.31,3.52,3.1,3.11,3.05,2.56,1.8,1.79,1.75,187.79354406130267,21.937973870952504,4.577171001366068,3.984841513357958,3.178163180918526,2.990097038388773,138.48412481455577,27.252247466187175,63.773341159688535,120.46176801504733,28.186197301152394,47.67212693776132,1716.5618127979467,5851.365952315823,184111.56442334442,40.33246286819527,1.281831484834618,17.580898930989964,33.0131231768868,462176462269,402366429569,5426843174367,50.86327376344795,701.2626248565471,186.06445477963877,501.02702844163167,461.511839547917,549.2907067265412
삼성SDI,006400,전기전자,2020,7.113120514476992,135.7282926729843,61.19732106615308,10.986458368596303,294.47574675657296,11294770446035,8914217432960,1709217654651,803410633660,7.113120514476992,7.113120514476992,21534232266829,2.930061725478511,803410633660,591925690538,124575586249,1948820240507,3727253224974,8175305378713,13358926888116,3911823784793,2365849462992,18.165605981777734,486.902166949469,1295.6801988898817,161.19732106615308,4983633140961,673772024433,88.09044067491538,3846619904755,77.18505347312245,1545974321801,2427504179850,60.44293898866809,43184124840000,8590,1180.01,103.03,0.29,0.5,AA,3005,3.31,3.52,3.1,3.11,3.05,2.56,1.8,1.79,1.75,157.42230916030533,21.076594911326303,5.9437716032526415,5.5863578683664095,4.72318100705606,4.316977439002927,113.51969547868998,23.891681304067074,62.03577040772373,113.41547919871913,29.28247019805856,49.62472743831993,1175.6732156619387,9175.752346827645,194270.60561769272,68.44125432582321,3.2326043253082153,22.15911141643589,56.6957573059315,671335358424,630966297526,6128099170818,52.45030473379491,1676.3489780597374,184.311156383054,603.8753345009093,492.2846251694307,492.7454249996047
삼성SDI,006400,전기전자,2021,12.272620762410781,377.57200483190843,69.99213093387765,8.873410492330086,137.81257616907683,13553220248796,10475602069114,2010042579185,1663335322229,12.272620762410781,12.272620762410781,25833192996936,4.84029039843935,1663335322229,440534600273,217775202348,2176027358565,4125560570384,10636493682081,15196699314855,4617977606270,2292285257894,17.876139456774563,277.63359225015114,850.6462260036642,169.99213093387766,6461285795016,983621273187,86.78799796725441,4957590749502,76.72761903406446,2325692348376,2510216802997,59.12471935436681,45040767150000,8720,1144.61,109.6,0.52,1,AA,3005,3.31,3.52,3.1,3.11,3.05,2.56,1.8,1.79,1.75,222.12499233716474,22.707652669891498,7.876914717680014,9.225863206584275,8.22811279169493,8.265546314984142,115.22330545950668,27.47443902495111,58.826252398057946,242.33637944339029,30.388030391282783,54.688200125017076,681.0990648873271,18183.81599119488,220996.19258438906,36.02104202534659,2.963851966589349,20.698621721237238,28.456710908095182,1067575600497,1250401560241,7635995590121,52.46436338861986,1377.8901105791097,177.49120057547384,617.3390825119274,421.1608306652722,320.4090353063753
삼성SDI,006400,전기전자,2022,13.179617505497601,183.83327263434728,75.73701978807557,8.374615403678165,95.53877302938525,20124069515854,15903322834044,2412733668608,2652275388730,13.179617505497601,13.179617505497601,30257525171127,6.740014050891525,2652275388730,1442761340601,278533206876,2641096163726,5587332282692,13040023014999,17217502156128,5148223213651,2533951363753,17.014687039122585,194.10590753610035,639.4169620043008,175.73701978807557,8006938827488,1644763547841,82.95882442412203,6447186540613,80.51999246553083,2614271849898,2851183213651,53.212020598136064,40639837230000,9160,1292.2,118.78,0.23,3.25,AA,3005,3.31,3.52,3.1,3.11,3.05,2.56,1.8,1.79,1.75,304.6415576923077,20.97362404003247,8.984330986223359,10.133941578662133,11.844699826334313,12.018063275518882,120.54172741016191,29.232371466378126,56.903206917126404,125.31615329038759,29.901103928821986,60.55321538839069,513.3151551585996,29657.171335076382,250383.47758834387,19.927726529367533,2.3603793896163734,15.387488645118555,16.278018782365614,1808013013202,2039361447986,8965469798907,66.50930438639189,1223.52356010503,224.46196314561638,685.9352377473623,496.27849117660645,371.0740902313373
삼성공조,006660,운수장비,2018,14.139909399999077,3610.739393018947,21.64055690249026,-5.400917721538207,-122.89533947235878,80861050609,73443199620,3147693877,8019723660,9.917906828565727,14.139909399999077,260167988284,2.433950093847665,11433679296,316657561,1189528693,1474304551,-3928286439,46285386207,213882602077,0,-14051458985,0,0,730.9343365331422,121.64055690249027,41099807209,104358855607,28.2553176368669,133601668552,325.066411802399,14051458985,0,70.46474863790377,73949457400,7530,1100.58,103.48,-0.29,1.75,NULL,152,1.71,1.4,1.69,2,1.92,1.49,0.13,0.14,0.06,198.61355172413795,9.173577307161995,-1.3972091637333377,7.831160920255463,2.960670448884984,3.417983233902363,353.9156815902231,2.42449780750897,82.20942302998678,-356.78857799324743,0,15.070850508165897,3244.940662401595,779.2412396321382,26319.75605139058,11.678026697221389,0.34574788543753276,50.15887480632216,5.238733470157322,-1129798009,6332358995,28801058306,31.080322810787887,77.4836501786784,280.7572199253337,517.9895012123302,619.4082411171182,248.22843243866419
