corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,tangible_assets,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,market_capitalization,borrowings,net_liabilities,cash_flow_per_share
롯데관광개발,032350,서비스업,2020,16769428645,88154147136,-71384718491,16769428645,-82068543116,-81541126139,-81541126139,226100656147,1198450486219,972349830072,124776944955,212394202592,759955627480,80585848345,663030323556,58185475344,-345458467900,965268741851,50187247653,624012615,3965343842,693411767,69275662,-114489713027,88150000,-578890239747,735305109367,1073673541264,13069899425,-302350565,15000,1039134930000,743616171901,914164354728,-1652.6686244730508
롯데관광개발,032350,서비스업,2021,107071758778,238322024871,-131250266093,107071758778,-200695718343,-208390846821,-208390846821,52687666051,1302424556614,1249736890563,91479671292,240448304997,1009288585566,43713638345,674935344179,60686608940,-544720766578,935381937782,50900475940,2551877845,6636477060,8334507271,69275662,-50901377865,238320000,-74050890356,127394122081,1210944885322,71796231902,-82134492,17550,1215787868100,718648982524,1189050281623,-734.7656651047232
롯데관광개발,032350,서비스업,2022,183670906051,302390658784,-118719752733,183670906051,-224708158495,-224037837216,-224037837216,231688109604,1802776594203,1571088484599,61153935710,1027340540479,543747944120,734006909444,0,28601354662,-767676898491,1342191649259,49099720421,3923303489,6645527073,7128671742,72966610,-62856715016,302390000,-3653803276,34422969480,1741622658493,115971911735,-768472710,14450,1054367514500,734006909444,1542487129937,-861.4449131732994
롯데렌탈,089860,서비스업,2018,1866253761771,0,1866253761771,1866253761771,30030500793,38553012961,38553012961,654603751232,4766166550092,4111562798860,874366913712,1495267675125,2616295123735,0,0,197408258663,215927585532,3381447738973,30592222124,205735983458,19145131939,125519260871,11769200,-373548204497,1753900000,-181096803647,487934508547,3891799636380,83853925060,7541593037,NULL,NULL,0,3914154540197,-31739.472903595826
롯데렌탈,089860,서비스업,2019,2050596654826,0,2050596654826,2050596654826,28848316248,39035593194,39035593194,668247643178,5362045957711,4693798314533,950006453525,2138616012388,2555182302145,0,0,212412778160,230488678138,3807950635642,27087845458,225585547731,25606670808,126482922290,11769200,-294227609133,1924680000,-26926510115,335713303462,4412039504186,99626599839,4798000696,NULL,NULL,0,4481385536373,-24999.796853906806
롯데렌탈,089860,서비스업,2020,2252072787844,0,2252072787844,2252072787844,41514424930,57644881449,57644881449,706370360523,5273482392571,4567112032048,826915497654,2052625657641,2514486374407,0,0,120223094303,275218526224,3893713695402,25580405843,209709655393,41279518980,113927757470,11769200,24993724912,2092120000,-46653016230,-69774847075,4446566894917,104986713746,11900715322,NULL,NULL,0,4446888937745,2123.6553811643953
롯데렌탈,089860,서비스업,2021,2422658838497,0,2422658838497,2422658838497,113578198380,150414606640,150414606640,1237336411178,5989169174248,4751832763070,969909893225,2183965095064,2567867668006,0,0,146904353891,387201195601,4378808123557,31369986319,205054465326,27039403252,376256004233,36634063,38638072378,2177160000,-175719654256,164041102974,5019259281023,104188471362,21029433576,38100,1395757800300,0,4604928409179,1054.7034430224132
롯데렌탈,089860,서비스업,2022,2738939589270,0,2738939589270,2738939589270,88328519054,137583837940,137583837940,1296203936875,6927204106064,5631000169189,1114873306797,2332932577432,3298067591757,0,0,429808735021,450902164338,4905086123888,29442946630,231092434382,54215791230,226969439565,36634063,-419201789072,2430550000,-74877263147,775112413928,5812330799267,169738805793,46818176167,27650,1012931841950,0,5201191434168,-11442.951033632278
롯데쇼핑,023530,유통업,2018,17820781434515,10313111398016,7507670036499,597003598572,-464996590795,-93861629514,-93861629514,12427372865403,26259308858206,13831935992803,5708395689998,6603742844501,7228193148302,1980154167081,5814744850720,1818473007915,10991567194372,14404970701402,1601819192996,1119397467063,1267488684051,2910394337674,28288755,173274991774,6911701185620,-286609895234,-692635619902,20550913168208,411619928356,177669584552,211000,5968927305000,7794899017801,12013462984888,6125.225085868926
롯데쇼핑,023530,유통업,2019,17622000488403,10184620579709,7437379908694,427910873611,-816477652183,-1133812036195,-1133812036195,11791008348953,33972615751676,22181607402723,6107298116240,8201884223951,13979723178772,2840441420764,6710078874829,1586592082626,9910184246799,14495595094916,1538969077502,889584567689,1459488128039,2643861898203,28288755,1636785011643,7007724639491,-1041054974526,-845649926406,27865317635436,693284586934,105866827390,135500,3833126302500,9550520295593,20595015320097,57859.9168341979
롯데쇼핑,023530,유통업,2020,16184381959951,9643709238672,6540672721279,346084471821,-686569608178,-771239790283,-771239790283,11088762567306,32829404196405,21740641629099,6290692042539,8779997004542,12960644624557,3947546579453,6234702914892,1913235610358,9176601093411,14372875785604,1288440122436,663522831468,1247319667247,2177179045216,28288755,1489939445522,6192267413710,-598134552748,-542693075385,26538712153866,649110203946,119291369889,102500,2899597387500,10182249494345,19827406018741,52668.964948156965
롯데쇼핑,023530,유통업,2021,15573550042665,9031312694405,6542237348260,207602693266,-272964154001,-638240714552,-638240714552,11797006676936,33426533819002,21629527142066,7000185490914,8994249448657,12635277693409,3564742247058,6388234343658,2398788978689,8996636841881,14578526259318,1185880115730,625501297125,1395280189965,2419870120532,28288755,1828098311634,6333903001822,201013870866,-1570504525312,26426348328088,760311035446,214195200505,87200,2466779436000,9952976590716,19230738163377,64622.79134002186
롯데쇼핑,023530,유통업,2022,15476035656554,8662606266375,6813429390179,386225594610,-318692441033,-567342307033,-567342307033,11035116786002,31703575873070,20668459087068,6179514075813,10622585640821,10045873446247,4894848443231,4866439908187,1800809705742,8641202573997,14325423742352,886804557650,805183467950,1386063156288,2566310260103,28288755,1627838230821,6424519191456,-623455871497,-1598680785671,25524061797257,798363441370,25956615041,91000,2574276705000,9761288351418,18867649381326,57543.65050073784
롯데에너지머티리얼즈,020150,전기전자,2018,502008000000,422495000000,79513000000,48721000000,41310000000,53703000000,53703000000,528413000000,692205000000,163792000000,357481000000,109017000000,54775000000,13350000000,5290000000,53097000000,109756000000,271469000000,4298000000,69267000000,51158000000,64073000000,46110835,86016000000,30792000000,-61902000000,-18135000000,334724000000,5657000000,2646000000,41000,1890544235000,18640000000,110695000000,1865.418398951136
롯데에너지머티리얼즈,020150,전기전자,2019,550214159127,472815035722,77399123405,46850077558,46839444440,55079195693,55079195693,815450948170,1036928098274,221477150104,592714090888,100985308987,120491841117,666404115,3776030000,332997039003,163843161803,374563607558,5575536588,74162112221,83940515668,62423958169,46110835,48242400635,30549045847,-46887448401,283260139779,444214007386,5612769883,14024894804,42750,1971238196250,4442434115,-111519888899,1046.2270014195146
롯데에너지머티리얼즈,020150,전기전자,2020,536916980684,450520986414,86395994270,50869598355,42734536379,45236040935,45236040935,853628399916,1081009988959,227381589043,518895364769,108570612943,118810976100,0,1011750000,136680455025,203027752658,453674752914,7114022969,101650144312,101793822649,54416505501,46110835,49478844322,35526395915,-217671561475,-10619617405,562114624190,18238268359,9438940859,50900,2347041501500,1011750000,90701134018,1073.0416033888782
롯데에너지머티리얼즈,020150,전기전자,2021,688892613518,576234643856,112657969662,69925557744,63175873096,78238379493,78238379493,1349280166469,1753565091431,404284924962,959410929424,148562451793,255722473169,175685386,747470000,234580121275,256976116244,673797394766,8240547863,157221343324,134866035798,79683346012,46110835,29896398554,42732411918,-457455294709,525761019411,794154162007,10528411703,5109874273,135000,6224962725000,923155386,169704803687,648.3595136370877
롯데에너지머티리얼즈,020150,전기전자,2022,729362921828,599779830484,129583091344,84772900155,48987139840,60525430586,60525430586,1990086440415,2430279801877,440193361462,1436348000822,176543818151,263649543311,30607710969,483190000,200611632210,293741117183,873976217105,10543600734,170393834303,305072795994,81707298872,46110835,28859414346,44810191189,-685185399954,611811962001,993931801055,84558689786,16142287098,51900,2393152336500,31090900969,239581729252,625.8705648249484
롯데웰푸드,280360,음식료품,2018,1694513272282,1087930323515,606582948767,64375711047,8418504972,20792967346,20792967346,1257909871710,2542673938566,1284764066856,704166377651,449280184771,835483882085,0,0,198590757183,9474376955,1289500577142,370032815224,234071350908,237135817421,171656757638,6416717,184724780858,542207237720,-32789250914,-18353454549,1838507560915,24695683368,-9837083277,151000,968924267000,0,1086173309673,28788.05171834756
롯데웰푸드,280360,음식료품,2019,2092996363228,1391035141067,701961222161,97328867315,41628672249,52609092600,52609092600,1300790529453,2716174956217,1415384426764,771082731189,500870658830,914513767934,0,0,216213450178,36051499404,1314793723296,405458847099,234871002748,235095769809,163662738848,6416717,191036787830,604632354846,-194654133480,17091774334,1945092225028,31733902550,-18697129938,149500,959299191500,0,1199170976586,29771.73340042891
롯데웰푸드,280360,음식료품,2020,2076048021946,1356848042950,719199978996,112550163341,41725589912,55946307588,55946307588,1279895890893,2643035217453,1363139326560,830051473059,508126264155,855013062405,0,0,312094694566,69625953593,1255470950368,346699160650,209406402997,231030128002,152984940141,6416717,207297585037,606649815655,-52698650990,-50143993506,1812983744394,48343597872,-18820731326,102000,654505134000,0,1051044631994,32305.86373639355
롯데웰푸드,280360,음식료품,2021,2145407244785,1412325390209,733081854576,108471110781,36348659698,54117176861,54117176861,1326971990515,2666648726979,1339676736464,827934641771,685643071295,654033665169,0,0,295003530332,93843640226,1293691203046,316904379059,184437499859,247178412188,186132404430,6416717,212747090228,624610743795,-126291736190,-107144445848,1838714085208,32605953090,-29034055571,120500,773214398500,0,1044673206132,33155.13061087157
롯데웰푸드,280360,음식료품,2022,3203264461054,2291069933141,912194527913,112384711475,43880019381,51506761491,51506761491,2111631675614,4105259178628,1993627503014,1448968131024,921106822210,1072520680804,0,0,318391757096,498701819270,1853358441372,312470811011,366576494319,623442883479,302478288143,9434574,93735750670,799809816438,-104757197631,32626674797,2656291047604,48125437086,-34706098077,122500,1155735315000,0,1675235745918,9935.345323487843
롯데정밀화학,004000,화학,2018,1371695610536,1071491562292,300204048244,210714114670,214923353210,275210755170,275210755170,1377898005215,1700030432754,322132427539,716359134177,228509391844,93623035695,1279160000,0,6826754394,945969138048,701983049859,25818384109,215390164808,172033489827,87395055797,25800000,273177219227,67616444355,-177675499003,-220376000000,983671298577,4538733541,3546396520,41050,1059090000000,1279160000,315305673145,10588.26431112403
롯데정밀화학,004000,화학,2019,1311271455369,1027792534901,283478920468,189666421057,168371662088,224874046294,224874046294,1493112848324,1792685481726,299572633402,860529744090,282524352977,17048280425,1297430000,0,10560868271,1063061952973,670934895640,24104403992,210465528653,177815329006,80057892589,25800000,257512347852,69550560407,-203551336478,-50275217081,932155737636,2103800510,75452084762,45150,1164870000000,1297430000,289011765131,9981.098753953489
롯데정밀화학,004000,화학,2020,1263635638072,1029573955450,234061682622,139232923700,198791787650,259517195276,259517195276,1649700326147,1874589381747,224889055600,516803182217,169702704219,55186351381,2007360000,0,9072247225,1219067869596,757430588909,22887345570,187428579550,152453235118,63742102883,25800000,253112488585,69489733577,-125127596869,-129574298369,1357786199530,13749779541,53054021633,55200,1424160000000,2007360000,215816808375,9810.561573062016
롯데정밀화학,004000,화학,2021,1780293056795,1431104011204,349189045591,244513587616,585458461667,746852368299,746852368299,2198629894285,2723453687435,524823793150,866863327609,309017089543,215806703607,1342340000,0,228812533767,1768475372965,765767169048,20381909827,306123274214,244500983110,144153790293,25800000,308521791730,76446584901,-33781503994,-55030950691,1856590359826,72735219765,37274903999,75000,1935000000000,1342340000,296011259383,11958.208981782946
롯데정밀화학,004000,화학,2022,2463759308094,1938383281754,525376026340,404310707357,146159072725,160079935956,160079935956,2294218530309,2709845870581,415627340272,1316299182252,397000732488,18626607784,1351200000,0,577991129172,1862488386230,798600478003,22605388847,293556364129,286272931663,163006490824,25800000,637910729053,90722390963,-213852991519,-74868204469,1393546688329,553731789111,94877566277,56700,1462860000000,1351200000,-162363788900,24725.22205631783
롯데정보통신,286940,서비스업,2018,811729800927,740748273428,70981527499,38977787464,23369598811,34602694502,34602694502,366495653828,703889697648,337394043820,404414747577,310829181463,26564862357,6309630997,17652583453,163197651310,29483180399,217389355435,27119150850,131759078491,12333381862,192793784719,14286000,107300289341,30324507805,-77092994540,56959594641,299474950071,3485058769,5403704301,35400,505724400000,23962214450,174196392510,7510.87003646927
롯데정보통신,286940,서비스업,2019,845658644418,770895533004,74763111414,41114420804,53000368886,45760631856,45760631856,390410050471,696683399862,306273349391,381847954853,292589724381,13683625010,0,0,149660479426,67700625776,228251637120,28549663492,119195840811,6894737788,238421337505,15396331,117432668159,32980402330,-43527249677,-87522177616,314835445009,1581584325,10635234241,41250,635098653750,0,156612869965,7627.315115464847
롯데정보통신,286940,서비스업,2020,849545893061,780662257849,68883635212,38750637313,29873111498,38074008844,38074008844,413349715161,649501373963,236151658802,283347812352,226839490752,9312168050,0,0,37821956695,90876953736,290141160956,26254291789,102512258367,13439999642,121464248469,15396331,-14228048967,30684772663,-23055641138,-14823252421,366153561611,631522601,3827434042,40150,618162689650,0,198329702107,-924.119452030487
롯데정보통신,286940,서비스업,2021,929998711140,854346444571,75652266569,39966380370,34658576364,44319417596,44319417596,433244931976,750130637554,316885705578,348644516939,210884864289,106000841289,0,100000000000,146738372605,110351166605,291294722703,44097276740,129566453799,8160385785,124965039479,15396331,87298119184,35872220346,-123312469424,85401589473,401486120615,876905794,8917471133,36150,556577365650,100000000000,170147332973,5670.059911286657
롯데정보통신,286940,서비스업,2022,1047704877833,954024397290,93680480543,34251438232,28385062388,36254944453,36254944453,453951220055,871931521611,417980301556,366285909491,277820826605,140159474951,6659928788,90000000000,82994415529,126373668471,303465455164,109882106599,183195138963,36638290162,144510445228,15396331,14449252134,58068317026,-100862367280,22755932658,505645612120,5006294818,3011563309,23500,361813778500,96659928788,334985886027,938.4867169977055
롯데지주,004990,기타금융,2018,7271172031915,5295423122234,1975748909681,98417977569,435830877348,338557847007,338557847007,8433467615310,27618347495562,19184879880252,15476939685202,16339684515914,2845195364338,0,0,718114570414,6029388042155,2589090517881,920543660384,926028996160,423570116094,1172072698979,104909237,-826654211415,1877330932112,-2247977678715,3413644453721,12141407810360,125502345398,102489156466,52700,5528716789900,0,18466765309838,-7879.708546684025
롯데지주,004990,기타금융,2019,8856161430101,6263714452304,2592446977797,174854879971,-505308590011,-546243559495,-546243559495,7792536690730,15605750443735,7813213753005,3126610863649,3786893004751,4026320748254,0,0,723571865522,4907248427772,2389805333951,850884927695,934233808184,477699230271,1182739520544,104909237,654139386542,2417592097826,847785562036,-2164190434151,12479139580086,208609642992,161563934087,38950,4086214781150,0,7089641887483,6235.288762437573
롯데지주,004990,기타금융,2020,9086649229563,6594603860953,2492045368610,156248961998,-238878978680,-290060561305,-290060561305,7831106608529,16680023234382,8848916625853,4902602526063,4745451821342,4103464804511,0,0,899511659969,4766283233904,2952248609035,765574033045,992062667073,666767838178,1040559600740,104909237,382566304165,2335796406612,-819838081347,689514793775,11777420708319,228927659666,377576568043,35300,3703296066100,0,7949404965884,3646.6408021345155
롯데지주,004990,기타금융,2021,9924864014193,7297045668181,2627818346012,216401073913,150433761012,69499112210,69499112210,9629296923407,19921883103681,10292586180274,4772463498357,4567004950167,5725581230107,0,0,1394468364958,5080814953784,5651358628678,817454202970,1199597678677,990912975502,1332694656896,104909237,600465199924,2411417272099,72028705716,-247500223365,15149419605324,198488318495,78399573284,29900,3136786186300,0,8898117815316,5723.663779234234
롯데지주,004990,기타금융,2022,14111852309175,9961645646809,4150206662366,489830602915,336571001704,499860555981,499860555981,9766258734737,22175416666050,12409157931313,5621713796062,6169727343827,6239430587486,0,0,1403904622235,5215185137551,5868771676366,1097145210930,1322920450603,1275635909605,1568626004228,104909237,904140865036,3660376059451,-1584260341244,688653541040,16553702869988,252786269680,77154238885,30800,3231204499600,0,11005253309078,8618.315134977103
롯데칠성음료,005300,음식료품,2018,2346277858505,1417441204815,928836653690,84951863655,-50013437693,-68925817947,-68925817947,1237415049365,3311280026661,2073864977296,688715672624,689030411472,1384834565824,0,0,98388437105,2083263734557,2165689913481,151697343776,265113158208,257098970295,339460758332,799346,85909700635,841050921186,-140963549221,71165914,2622564354037,43848596773,21279826476,140324,112167428104,0,1975476540191,107474.98659529164
롯데칠성음료,005300,음식료품,2019,2429527266539,1445899659206,983627607333,107665774804,-144005703597,-137915606083,-137915606083,1228004887955,3256509992171,2028505104216,788387955913,941629484452,1086875619764,0,0,199410280331,1908282032473,2014589018624,118580731417,255708301365,273940057416,272502008006,7993460,134075960762,871442872602,-134226377083,101931336861,2468122036258,39399562218,39781500180,140000,1119084400000,0,1829094823885,16773.207192129565
롯데칠성음료,005300,음식료품,2020,2257973300939,1349522459201,908450841738,97230309774,-16801842344,-22922345927,-22922345927,1304886086352,3466112902925,2161226816573,893273738535,864944909992,1296281906581,0,0,158849601868,1876242522226,1939744908385,116565138073,247110448883,257369471186,330889582345,8975123,303423501670,812394287534,-388484348051,45868282418,2572839164390,40061990804,5332889488,108500,973800845500,0,2002377214705,33807.16917974272
롯데칠성음료,005300,음식료품,2021,2506093270200,1460279224712,1045814045488,182218380367,137076880540,174970080587,174970080587,1445055699930,3596830123178,2151774423248,994500442413,970974140682,1180800282566,0,0,384577796934,1961533661372,2048216396232,105358484001,225501980736,305372216736,356785916330,9278884,321100571985,861978339061,81432895957,-177231323701,2602329680765,43929557164,-4129910920,133500,1238731014000,0,1767196626314,34605.51635142761
롯데칠성음료,005300,음식료품,2022,2841747049867,1693777951605,1147969098262,222858437341,131094281214,169386857154,169386857154,1412166180284,3695935640310,2283769460026,1019994253786,1154623005968,1129146454058,0,0,345003532508,2079285943256,2077791326496,97987983130,239135596123,343437520806,390448014741,9278884,268333994992,926398164019,-166132590475,-139243347600,2675941386524,51681079264,27771024836,176000,1633083584000,0,1938765927518,28918.77891694734
롯데케미칼,011170,화학,2018,16073061465123,13368922712367,2704138752756,1946177381500,1599822516724,2208500114836,2893537386734,13544327240513,20799138833104,7254811592591,8143917538954,3961420261244,3293391331347,2185774111188,2600624849061,1329974466103,11784662256446,8036093695375,723796856918,1536464504902,1777344107136,1102408993149,34275419,1380927825833,757961371256,-1763101864188,44829295983,12655221294150,189387947129,825016925995,263844,9043363650636,4786398960249,5924837126488,40289.159582060835
롯데케미칼,011170,화학,2019,15123477947655,13208748237908,1914729709747,1107258909223,858584463898,1248554844383,1980116773103,14053130391524,20043105157128,5989974765604,7220858878213,2740030326653,3249944438951,1179502553224,2322906756552,1351954868848,12158354451643,7505115476923,672123719852,1512052951782,1679720619364,1213444206257,34275419,1277869267059,807470800524,662354130984,-1899985127301,12822246278915,237353470829,664950456829,213361,7313037673259,3502409309776,4638019896756,37282.382078509385
롯데케미칼,011170,화학,2020,12223031551258,11069734022497,1153297528761,356911281146,175348148336,246746457698,1064454161810,13712355293944,19386545994630,5674190700686,6876462666084,2867690834694,2806499865992,1241666602631,2007847677933,1522332787708,12076919914542,7173147285901,661431350327,1416877789764,1557128565647,1083672921953,34275419,1310811944115,796386247615,-638532299829,-478913682719,12510083328546,261818494644,103449096890,262892,9010733451748,3249514280564,4151857912978,38243.49876262636
롯데케미칼,011170,화학,2021,18120462422756,15656512541624,2463949881132,1535640888894,1413648089227,1887483719887,2688992953023,15439242916281,22855160814019,7415917897738,9430722837199,4579148533317,2836769364421,1754681287805,1793244736918,1602899582367,13295557782484,7503368416887,646623287982,1932193535690,2793044446672,1933543564342,34275419,1486216752868,928308992238,-1458370824425,-7105629254,13424437976820,255504171242,137148825000,206694,7084523454786,3547926024723,5813018315371,43361.009032974915
롯데케미칼,011170,화학,2022,22276082763692,21992795753199,283287010493,-762606983916,27820456953,-392619240018,511432494344,17264242286783,26784587810580,9520345523797,9466179970506,6384043035475,3136302488322,3880280969090,2287624483445,2809675585268,13138542501467,10725984044527,339475239106,2268809940280,2548763114422,1979294396653,34275419,-167465442693,1045893994409,-688265654553,2132031233345,17318407840074,720625048292,421696086442,178500,6118162291500,6167905452535,6710669938529,-4885.8758719477655
마니커,027740,음식료품,2018,269057962654,246166039612,22891923042,460031632,-11226393534,-11902813835,-11902813835,103409729377,193296431918,89886702541,37020562929,79175138980,10711563561,28821514158,6811680000,2350377028,-37370331628,120283277573,1455485477,18627781413,4478073871,21212046992,158472594,3818276686,22431891410,8575144049,-12637001360,156275868989,5016713603,-36532808,3653,578900385882,35633194158,87536325513,24.094239827991963
마니커,027740,음식료품,2019,241679712946,235075234550,6604478396,-15030597001,-17510236300,-17543506720,-17543506720,87833908071,182992018065,95158109994,30052265388,58851140354,36306969640,32450000000,2237920000,1798855601,-54939378117,116695511722,892989065,14997411053,2800739050,19373114989,158472594,-3370110824,21635075397,-5735925334,8554514731,152940000000,3423218421,48048308,3852,610436432088,34687920000,93359254393,-21.266205966187442
마니커,027740,음식료품,2020,214794626683,223392723567,-8598096884,-30941490241,-35169677938,-35169677938,-35169677938,71886481784,192098719908,120212238124,46235198198,89179115301,31033122823,37571000000,5584160000,12888551137,-91098286801,110949787789,365390614,13557015878,4819380084,19504633073,198472594,-25642309450,22343393357,-7592393236,44324398222,145860000000,4068168773,-39156560,3446,683936558924,43155160000,107323686987,-129.1982380700884
마니커,027740,음식료품,2021,252727006756,241811368974,10915637782,-13037736353,-50153043413,-43712332783,-43712332783,47292991048,196467020974,149174029926,69790935120,88881601053,60292428873,59170000000,1530400000,23290067952,-140992859068,99954805738,269276004,19566634253,3065812521,23744428052,63511228,-8737836276,23953374135,2105310769,17034042322,126680000000,3485722092,5772860,1160,73673024480,60700400000,125883961974,-137.57939424506168
마니커,027740,음식료품,2022,320551280994,302225882670,18325398324,-6965206428,655477141,-1709026471,-1709026471,48976891916,174626136915,125649244999,67103491502,88388630337,37260614662,37370000000,4911240000,4858338454,-59569345179,102535090726,146301386,22369800033,5016048956,28254536504,63511228,-4630955701,25290604752,8601246885,-22402020682,107520000000,2802943525,8737160,1195,75895917460,42281240000,120790906545,-72.91554339021755
메타랩스,090370,섬유의복,2019,49627781623,23055249423,26572532200,-1389288050,-25362334391,-23932319203,-23932319203,58606761310,98289716301,39682954991,35542887227,24602950865,15080004126,0,0,6152526757,-26154097030,2286921712,53216928154,11668512257,4779371335,0,52308986,-4021331020,27961820250,-328780036,-6025953385,62746829074,3674216545,1075167915,6550,342623858300,0,33530428234,-76.87648581067887
메타랩스,090370,섬유의복,2020,38651184273,21003930118,17647254155,-580360008,-19340233269,-16493581514,-16493581514,53464320393,77019665045,23555344652,27255748752,16356077721,7199266931,2902400000,288888888,3343970248,-18973635349,2220776105,41234418173,11442901234,6198998458,0,63689937,1363610618,18227614163,2680699307,-6852147432,49763916293,988269438,1067474992,5350,340741162950,3191288888,20211374404,21.410142358909855
메타랩스,090370,섬유의복,2021,29344936324,16044780724,13300155600,-2114389876,-14647574283,-17889861473,-17889861473,56432227388,85034044701,28601817313,36359141002,25559289266,3042528047,0,0,11213587138,-17753339899,844533956,36271275126,9339593027,3464837315,0,73938653,2279490383,15414545476,-20699546402,26289672909,48674903699,749668096,287678552,4695,347141975835,0,17388230175,30.829482151913155
메타랩스,090370,섬유의복,2022,22659042216,13050961297,9608080919,-2047208320,-4146497020,-13656713478,-13656713478,78887374616,90016753672,11129379056,29548680677,8845996179,2283382877,0,0,2039629362,-6298767317,347770280,11125819839,9682171894,1356662186,0,24904689,447640153,11655289239,-27950545826,18340991846,60468072995,2110770713,694350606,2445,60891964605,0,9089749694,17.974131417581646
명문제약,017180,의약품,2018,147498532162,73048384063,74450148099,4936910084,327850566,1892617221,3806273753,93063869149,243065787844,150001918695,106970792725,123355334916,26646583779,90076844022,9473120000,622920953,15142223579,131418129152,434416667,70136759493,20447040978,15481286705,24540000,11407275728,69513238015,-16136216781,3954620406,136094995119,3526992678,3219748255,4847,118945380000,99549964022,149378997742,464.84416169519153
명문제약,017180,의약품,2019,149346276617,80912966508,68433310109,-14294351769,-20832841844,-19183991086,-15522780387,80195500098,264441725201,184246225103,100741630392,133382417765,50863807338,89333803044,13615468340,572139536,-8270669418,154201779231,434416667,59071867908,26078531947,16683340833,24540000,-2940667017,82727661878,-18968817637,21859663139,163700094809,7561997955,1527965920,4553,111730620000,102949271384,183674085567,-119.83158178484108
명문제약,017180,의약품,2020,127852855895,78861730807,48991125088,-28964038575,-27753013559,-27294510984,-23093442365,90774789329,243025042909,152250253580,80577325826,125320033722,26930219858,82396777665,6388021573,4553246797,-33723480098,149944389396,434416667,29847787569,30245901145,15905214623,33953454,-16672465185,77955163663,-661253226,21312747304,162447717083,5688863955,4257890965,7270,246841610580,88784799238,147697006783,-491.03885528111516
명문제약,017180,의약품,2021,137759902074,75422115518,62337786556,-5880803085,-6804256793,-6598119107,-2395119311,85873708987,223263081737,137389372750,67466131070,113087638840,24301733910,75656565312,4957250000,6812686808,-39975688119,142861095860,0,27529523518,26031634215,13632536068,33953454,854995948,68218589641,9075890957,-7680823575,155796950667,3185797034,990545859,4730,160599837420,80613815312,130576685942,25.18141300145782
명문제약,017180,의약품,2022,152134940505,74034141909,78100798596,6433888101,7976055380,2652206377,6890685492,95267464101,230449822959,135182358858,70706927709,110821453501,24360905357,73503043994,6091530000,4857575496,11425191190,141776577236,0,29456304747,25659791118,15676948582,33953454,5474842482,71666910495,-4932292255,-2502548059,159742895250,3807470570,-997499971,2870,97446412980,79594573994,130324783362,161.2455240047154
명신산업,009900,운수장비,2018,344193387062,311296631953,32896755109,13963844641,5308689564,9000862291,9000862291,46284709002,284502779075,238218070073,151008594446,201019236956,37198833117,121253941039,34998000040,20536563913,37917182637,113982568304,761398158,63146607639,59782367506,69674046439,0,21406253142,18932910468,-1343592546,130322792,133494184629,9038718647,535664688,NULL,NULL,156251941079,217681506160,NULL
명신산업,009900,운수장비,2019,775740093869,674824218578,100915875291,59600800782,33843359270,48459453088,48459453088,79438194243,365791503399,286353309156,219983980425,248590494069,37762815087,121623187159,34792249504,49676571780,71087661488,131438514147,788928853,94925789551,58688483940,71614003673,0,65184118615,41315074509,-42359402796,5119802940,145807522974,22523684398,8257221948,NULL,NULL,156415436663,236676737376,NULL
명신산업,009900,운수장비,2020,809027813381,707060757678,101967055703,66211555281,-88786090362,-72936548586,-72936548586,184046632586,476900966475,292854333889,285096537947,224682322322,68172011567,112062252707,63097146310,88466092142,-17988089439,167120941702,5068733232,106927999632,76959919409,91425346985,40779120,48131126189,35755500422,-45406036967,36999320751,191804428528,156936509634,15467575424,45650,1861566828000,175159399017,204388241747,1180.2884954113772
명신산업,009900,운수장비,2021,1107708433619,1005213978659,102494454960,56483430574,45336209515,58191290944,58191290944,297090778845,719480410348,422389631503,435371071041,332069289931,90320341572,129948895375,85195714039,100969985320,27212700867,224598024526,5512694536,174568972536,139175965900,189912432917,52470133,22790634743,46011024386,-76875424202,65370826217,284109339307,16403841524,14592789709,30100,1579351003300,215144609414,321419646183,434.3544306053122
명신산업,009900,운수장비,2022,1515242090552,1313676409616,201565680936,126853664705,85711784999,123080251179,123080251179,383799554377,929267254095,545467699718,562797781474,375289532166,170178167552,126168277265,162292767251,136162552051,113067540921,306234918699,5330661712,223104178582,166577323241,213710504110,52470133,97679793766,74712016231,-68980985321,7074328374,366469472621,52054817440,24742985136,14350,752946408550,288461044516,409305147667,1861.6265707959992
모나미,005360,유통업,2018,135191757349,86758765239,48432992110,6921982761,757844924,2261309644,8277456798,74455284232,170574792838,96119508606,77725827334,55080631765,41038876841,33956930038,5872467365,5308576904,29672099027,46206375428,2282007872,19232087089,32949912516,11359905335,18897307,7352163048,4999596566,-7471297943,-453457372,92848965504,2901878474,489530625,2620,49510944340,39829397403,90810931702,389.05877160168905
