corp,stock_code,sector,year,gross_profit_margin,operating_profit_margin,net_profit_margin,ebitda_margin,return_on_equity,return_on_assets,return_on_invested_capital,debt_ratio,current_ratio,quick_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,market_capitalization,revenue,operating_income,net_income,total_assets,tangible_assets,total_liabilities,total_equity,total_asset_turnover,net_working_capital_turnover,tangible_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
두산,000150,기타금융,2019,17.04184395744271,6.8095595471687655,2.4006051350744255,0.7719650504720927,6.350968132739868,1.4847807053748026,-0.8030161261972233,327.737787118987,68.1733900730083,51.625295867956375,90.10028332769451,23.378808936555856,102.11537891860685,100.78219886098663,300.7442647115582,288.7797718708244,26211.032277434384,412709.2394357,2.682076739897143,0.17033783904649588,1.4813514115723059,44.470951433140044,1161625600500.0,18041566528540.0,1228551216003.0,433106772532.0,29169746816091.0,7953359055167.0,22350207440680.0,6819539375411.0,61.850267821274585,-349.79519518873354,226.84209782807514,714.8656562050223,558.1042460657508,484.4088338049654
두산,000150,기타금융,2020,13.035749179459344,-0.4580042478871926,-8.758613599667637,-7.619313398123534,-12.632058317148765,-3.2223221430157203,-8.164175175383216,292.0172396334843,79.84426285031132,64.48113836028281,87.17430965133426,25.50908222645892,-5.0349740017875115,97.33357390743943,256.8330993269722,-111.32798373572952,-58837.95325691645,465782.7867770406,-0.8905816246053789,0.11249879018196236,6.842688537546709,-6.679399206056853,865848954000.0,11100257138777.0,-50839649222.0,-972228631355.0,30171677076492.0,6985659495185.0,22475159161948.0,7696517914544.0,36.7903219653165,-349.31649153454026,158.90063273808386,495.2529056170903,398.54648744093095,400.5074637538401
두산,000150,기타금융,2021,17.17246552074063,7.166933192628484,5.048564108937715,4.613228788419733,7.714700851818,2.50065468569996,0.9344048098038163,208.50724396033806,82.24533415125775,65.18044307639629,65.71054355609509,32.41414973479718,86.1294381492553,74.26642862739521,181.9308699373845,213.2006799291561,39265.43076477101,508968.9350108495,3.005187965641007,0.23184126158403878,2.6989620945196995,10.053837084506196,1949812530000.0,12851485792017.0,921057400974.0,648815499161.0,25945825422089.0,5947261892371.0,17535706719844.0,8410118702245.0,49.53199824229094,-602.7268510917345,216.09079984358127,1107.4709495548773,519.4027634561543,523.1817884504153
두산,000150,기타금융,2022,16.698558934897964,6.625350791004498,-3.4194923572795854,-1.6822073445268597,-5.643611528763323,-2.2084777890127536,-6.5826819833745445,155.54305127452346,100.50461647044888,71.42115679630624,63.49940239055939,39.13234952046202,81.62778094988582,49.236372308449155,135.40104758297556,-115.19045835891177,-35171.53964464061,623209.7915560764,-2.362705779718764,0.13334193577496553,2.5753437110604103,-15.282109790491788,1373130688500.0,16995760103010.0,1126028726422.0,-581168717784.0,26315352623211.0,6273316148740.0,16017536857154.0,10297815766057.0,64.58496052231952,35533.683187018396,270.92146641491377,896.6479391294206,513.5799899898844,525.7258878587714
두산에너빌리티,034020,기계,2018,17.407788938903828,6.798297198053758,-2.857010220573572,-0.7010709865263423,-6.781858787432495,-1.6994826296467223,-1.9782251276483511,299.0543162446011,85.0288959862776,68.58700087692598,114.04600618928933,25.059245303014038,92.90151423735145,94.61405950102454,265.68047686687964,35.309402493331724,-3599.9711540143353,53082.36675003414,-2.068072126549699,0.14025373124485283,0.8813592517186138,-45.22697553178117,872157948335.0,14761064155393.0,1003501010879.0,-421725111585.0,24814911563566.0,6414487023034.0,18596482003126.0,6218429560440.0,59.48465348176231,-857.0218307674139,230.12072676095522,698.8933525393567,644.5148553984782,395.45103144335553
두산에너빌리티,034020,기계,2019,16.007856247292608,6.479081484632757,-1.079767813296913,-0.8123393259673216,-1.6828002169850655,-0.4206783955605391,-2.6594900031749376,300.0205940556548,67.89702339144218,51.91159575993286,77.94323932912283,24.998712937786152,79.41005765168771,88.12091790947058,276.7816015133868,933.4480015548198,-516.2936671961909,30680.627562622474,-9.821929499036498,0.16528345092190638,2.363695560879504,-64.30422928980336,1025086803125.0,9665703137356.0,626248782332.0,-104367151406.0,24809249181179.0,5921531734148.0,18607256196356.0,6201992984823.0,38.96007923000216,-218.60123128872195,163.22977856584464,461.85014644781273,368.7332603406744,320.5802403133325
두산에너빌리티,034020,기계,2020,11.307209902693252,-1.747570717793832,-9.468322299608577,-8.996585638372991,-11.798299647271302,-3.2793838040120606,-8.15693404260701,259.77184594365065,76.10083187881187,61.115067013892556,75.84791361861156,27.79539342154709,-17.979307387123416,92.19189946060608,226.88932836194812,244.09456334284673,-2238.0202760294087,18969.006915729722,-5.8221098975551815,0.6869099715070006,16.53499844159531,-11.41792400560339,4881523432650.0,8855272838364.0,-154752155104.0,-838445772846.0,25567174291104.0,6157806963024.0,18460677610119.0,7106496680985.0,34.63532081230095,-283.481917144831,143.80562579401348,434.7310465924996,400.9752332320954,357.92213462648056
두산에너빌리티,034020,기계,2021,16.684326879940684,7.909855176487291,5.875967587213707,5.130861679760929,7.332547640479898,2.7226234874218638,3.1927804643696303,169.31919431222255,83.13074279577705,65.4686692280991,54.35290896677676,37.13066209609617,89.48887608367151,61.59912097329102,147.64921687319287,119.72895152130982,1236.6821925583024,16865.655065520506,16.495749775291003,1.2095587109275685,10.365997938222948,25.127529156801252,10653304034400.0,10990890215857.0,869363498681.0,645821146630.0,23720545628641.0,5436969444692.0,14912949983920.0,8807595644721.0,46.33489628748768,-643.4414623689319,202.1510388767621,1193.2605927144475,512.0236493887725,486.88794321851174
두산에너빌리티,034020,기계,2022,16.573942762234992,7.172794903744463,-2.9385134478322925,-1.2092513445168418,-4.4954049217625585,-1.9659616281077035,-3.899188787273676,128.66188523168276,100.48934067904922,69.97827221574707,48.70927169485677,43.732692879129765,90.32370896189664,37.54296228671168,114.81468880134094,-12.978867388109233,-709.9234885377042,15792.203391977366,-21.692478483450124,0.9751647453973009,15.725954344472125,-65.52224440593054,9829943708200.0,15421058082388.0,1106120868237.0,-453149865549.0,23049781799921.0,5022147617428.0,12969491516052.0,10080290283869.0,66.90327143331506,39101.83592869886,307.0610276144294,952.148412383302,523.1819738646109,510.78452738401205
두올,016740,운수장비,2018,16.882194778463184,6.3451467278907865,3.0791271735284793,7.524660771302274,9.073234483383505,4.291682714337107,6.773683624754362,111.4143818943744,137.6264742123396,102.19603730562945,30.758849664627284,47.30047175785865,319.7410459456686,29.367651900061905,91.53795115400804,451.82226231947055,549.6171897698573,6057.566249129926,5.203621817573747,0.4721368091369688,1.9869905094158793,2.5574030028932198,77410704800.0,483134075328.0,30655565972.0,14876312598.0,346631230410.0,86884011651.0,182673023166.0,163958207244.0,139.37984605615097,970.9722591483363,556.0678727274667,500.12895252244266,857.0731815957284,434.09379050022994
두올,016740,운수장비,2019,16.807627450107702,5.927268350946559,2.808819542145428,8.21379815950071,7.390536532473592,3.5919699318289644,7.214425168185774,105.7516257857556,128.7677007717985,93.1954244312165,18.910997942343506,48.60228910372143,409.16009994043765,26.348186222671146,83.5321786376965,601.7604269455347,483.51570155630463,6542.3626475799765,6.49410141158436,0.47994893727902527,3.962995145568645,2.4117846124831424,84989375200.0,465931134864.0,27616988694.0,13087164769.0,364345053477.0,90323670687.0,187265017251.0,177080036226.0,127.88183355792775,1053.2319442155779,515.846102489123,483.0736314845126,708.5998042332069,423.4695505984102
두올,016740,운수장비,2020,16.335402273252324,4.352853739328579,1.2277317581458862,6.186795962065286,3.118108634822393,1.4095879903939166,2.7124755220431047,121.20709427660643,153.65248916559634,119.02696669376094,34.871781085546885,45.20650674745354,166.01618425042724,31.979944177462027,98.08181685454568,1426.3128244907468,211.30079651438595,6776.56942912836,15.972490665789897,0.49803961064619556,3.3586545106150782,3.7331750459566786,91350045000.0,465835554473.0,20277140352.0,5719211043.0,405736362822.0,92087947668.0,222317126586.0,183419236236.0,114.81237501933393,548.288841681113,505.859416209875,494.70935622992835,710.7955088355952,446.46365813462154
두올,016740,운수장비,2021,17.682453505301115,5.103933053944307,3.1377807226689503,8.088975528277457,7.881837975361891,3.66666869980786,7.7986273659198675,114.95909831654312,173.1858529341947,127.58424438670988,39.46470020883982,46.520477980765726,280.3806325627245,27.88049986084263,83.18560823605206,605.1926921008502,470.3183273313196,5967.114888703674,9.174637153700079,0.723130035281994,5.249579636558497,3.3673225629391017,142682724200.0,495632646209.0,25296758456.0,15551865628.0,424141554671.0,85346021504.0,226828876123.0,197312678548.0,116.85547920279929,454.63518848849907,580.733158353223,551.3299015942207,600.6236666091997,466.1392088332598
두올,016740,운수장비,2022,14.119753145430417,2.3497769487486444,1.3271005568941168,5.166873458089747,3.79028936022012,1.6252278607617563,3.6313317356413117,133.2158740155724,139.2934744946993,99.98046867777892,25.647353073697097,42.87872788338703,113.43129273307126,27.090479665780766,111.04561628377442,1304.306251102669,227.1572644426353,5993.13780173879,10.763468234217282,0.40796659127221,4.382695039219826,3.097991583717857,80848032600.0,565996038053.0,13299644433.0,7511336573.0,462171290214.0,81839767101.0,263998120328.0,198173169886.0,122.46456022634504,675.713981402488,691.5904799124045,494.4686778647838,580.0165306514866,412.65834014262134
드림텍,192650,전기전자,2018,13.178803759861738,7.045776269503381,6.162694943899033,6.750523526276722,25.96870425638837,13.011820286905223,16.936935963785167,99.57779683233588,125.04346505940727,87.66512570732657,25.605354333297086,50.10577408267986,364.5614856014184,44.779643153941294,81.46127264824868,384.19831244586754,1473.8487686460355,5675.480586535097,8.820443641543065,2.2905549233737315,4.39670761873584,8.989701516761693,326986400000.0,601545649192.0,42383560601.0,37071423308.0,284905743321.0,122635232132.0,142151515224.0,142754228097.0,211.13847765232498,2274.6534109749446,490.516174458347,1169.7629920259183,1323.1692935948358,1055.3566901384067
드림텍,192650,전기전자,2019,13.717131673226232,5.4425744135027,4.181097873408232,5.4229124138923535,10.58232845794928,6.204987912797138,7.370878059657432,70.54551284659773,114.2721620445309,76.63607508447001,7.726973301353921,58.63537441172551,212.66475407563865,37.73280348835056,62.916850580068875,712.7951294605225,383.2034585473733,3621.1639061299106,17.445040880740304,1.8460915256234671,7.3602156692522955,15.643554544069238,408220307145.0,559670324386.0,30460473875.0,23400364031.0,377121831015.0,172188746566.0,155995033411.0,221126797604.0,148.4057082772647,2823.015742338897,325.03304399830694,1141.9873760565672,923.6834849174892,805.947115298712
드림텍,192650,전기전자,2020,8.797052386047746,2.996233155893004,1.1188294282504014,2.090150943388404,3.5338218985485157,1.7675743649373212,4.4463115267551405,99.9249349078349,94.50349428564462,57.942259559636135,8.334021508434477,50.018773319145936,87.02488211981836,36.70179745758758,93.05310779364969,1617.2970036304403,162.1701621479804,4589.087022596987,72.14644078189761,2.5495267233740346,26.650383936672743,43.13751155514746,770596924500.0,954659458118.0,28603823210.0,10681010957.0,604275054497.0,264049089274.0,302024084764.0,302250969733.0,157.98425750218348,-6273.959383125585,361.54620367857564,774.8714792744313,860.2336108216712,594.2632628437822
드림텍,192650,전기전자,2021,13.420511892334265,7.8031041626393165,6.441986652608627,7.556960241350024,20.40843724107153,10.82445719756308,20.106811920771435,88.54005211149156,117.77025575502091,65.86440601258487,2.7416212953797996,53.03912822770721,321.9913457608254,31.41134729795838,67.86394530817857,290.3127421498453,1214.2184922300569,5949.590739787116,9.965257552433506,2.0337533334995332,8.747949948605175,8.943366911508647,790653579100.0,1231623290602.0,96104848257.0,79341007991.0,732979091172.0,254639943472.0,344213371123.0,388765720049.0,168.02979858984662,2077.862983016061,483.6724646608431,996.8009898505835,615.8987081179895,656.5171135665212
드림텍,192650,전기전자,2022,13.320398172510748,7.0629116111489605,6.212536223494433,7.7115173411324305,16.94940206980137,10.301901560381737,20.200915307526984,64.52692709648947,151.00917803875512,94.43337644267582,2.913979203951192,60.78032439112741,155.52005537324192,25.329509478424605,32.31425557424758,318.185105295876,1261.4323609096748,7442.341362337259,7.214021363331432,1.2227334862724109,3.9326404521281657,5.484582682007,613390022700.0,1368643532370.0,96666082963.0,85027475219.0,825357092772.0,254962293220.0,323702374400.0,501654718372.0,165.8244103498702,868.0907616537977,536.802330683869,1329.7728129308862,678.4215760657938,866.579558449212
디아이,003160,의료정밀,2018,30.765687234384803,10.981960267083105,7.434841280998149,10.508928172594896,10.240634152912692,6.922863329855536,8.605791303400048,47.924834927029984,180.3207386713949,116.3693363151746,13.371081344851207,67.60190068782508,1046.8842640246976,22.095011637931837,23.560338323090456,524.9733629603313,462.6459936784024,4517.747502451441,7.55437212848636,0.7736156122278918,11.990090438954926,5.18776791977709,110081263575.0,195994249820.0,21524010641.0,14571861394.0,210488936437.0,70316050480.0,68194414668.0,142294521769.0,93.11380119907713,496.2862283973926,278.7333026842096,1883.5066614625568,431.5501094972416,2069.8046135770473
디아이,003160,의료정밀,2019,29.988767620389588,-5.966106685844599,0.38056194366532786,0.8282159780134178,0.29689516362282725,0.19404779201746872,-2.1163236828512453,53.00105223361672,180.60818217832232,121.42837915582267,13.174958716158445,65.35902762767303,-313.70825389945225,29.29324781931763,31.650873347850382,17972.89222143287,13.235176733117365,4457.862018234559,263.69122758045546,0.782886501584035,-8.449698154963423,133.4583259485752,109923779650.0,109539464715.0,-6535241328.0,416865516.0,214826209392.0,76662404071.0,74417887844.0,140408321548.0,50.98980474729691,243.01379634723142,142.88550697360245,839.5643431155731,231.74174053771446,1821.228955105886
디아이,003160,의료정밀,2020,31.055641978277926,3.4031693096770383,3.5488440972527244,4.366191676832113,4.218852472868743,2.5157258759167873,3.298351679361881,67.69921211432857,188.5627926530376,111.71953006761709,27.645236316913042,59.63057234390894,125.8306454294853,36.690382531646684,41.50545556804796,1385.3797237580006,182.82078758197068,4333.424521423377,26.11847407045575,1.1018998891970042,13.868410255006092,23.25138838913513,150397148375.0,162257537446.0,5521898717.0,5758267040.0,228890877783.0,84045600197.0,92401937318.0,136488940465.0,70.88859941365958,335.1278221661153,193.0589311822081,1460.7664411343133,266.28991759410167,770.4289771107484
디아이,003160,의료정밀,2021,29.049472505653895,7.272071377756087,6.682077548994537,8.101743584090503,9.956299364598587,6.100745660407025,9.593131575333786,63.198073134134404,191.66199881156524,86.79229979865046,21.649302508051527,61.27523326688351,1025.398622189148,29.50550402194048,45.98792705835286,615.672617216694,480.6651461093569,4827.749031115398,19.473015831837518,1.9387917515334214,-36.74656852287545,17.07930094137788,294809907600.0,226567361019.0,16476140212.0,15139406764.0,248156661607.0,83950147867.0,96098088340.0,152058573267.0,91.30013256618092,391.2361111501574,269.883218523861,1245.3598081459827,242.62405893281988,1461.1367482710282
디아이,003160,의료정밀,2022,28.464039942402625,4.828239537843701,6.564936494247919,6.5754901678325055,9.282262815888108,5.522969071456907,5.073491351267758,68.06653623789956,177.99654202676334,93.63352017141602,22.66032230787193,59.50024450938239,306.30418949429037,34.683449941288174,45.93630423816778,619.4858865436222,535.8759745583039,5773.1178828621905,8.854660826903219,0.821912889408648,8.028525567804424,10.190666182819317,134283500000.0,231004368333.0,11153444246.0,15165290080.0,274585823020.0,75419812075.0,111206586935.0,163379236085.0,84.12829394916515,399.2387542572827,306.2913602904254,1079.6677485140642,264.0464438836511,1238.3284724089765
디아이동일,001530,유통업,2018,11.421559697294475,1.931639280376068,0.1956736930672909,0.9330723642955979,0.2678211671587976,0.1453179457827845,0.5999109972297663,84.30013286805335,88.33082279294113,46.96396869555272,25.086854717645217,54.25932062219041,89.06868028105144,56.46969653555243,78.53159835770187,38532.08088016216,543.6061844781314,202973.57010464158,10.218794705827102,0.027368095250707564,1.5895081779720623,41.84293898735705,13211506495.0,660724219354.0,12762808556.0,1292863481.0,889679161122.0,318297602804.0,406945292580.0,482733868542.0,74.26544851525371,-1980.8569632598467,207.58064576466762,661.5439503706955,494.95861286850254,1511.079985569009
디아이동일,001530,유통업,2019,11.355627436099489,2.545687072815424,1.993493731943178,2.6755951039759256,2.755951917156109,1.5368563406128002,1.6104124719276098,79.32397741595103,96.79117989397679,58.25065620707883,25.829512287485112,55.76499107425269,121.72749017447117,51.37542809719117,73.27881359073152,3700.1895271372364,5638.8270940192115,204605.42358946404,1.2483092463441332,0.03440280260665811,0.33212543513591397,13.18500959849317,17044375380.0,684926593107.0,17436087739.0,13653968702.0,888434939635.0,306921393326.0,392999274847.0,495435664788.0,77.0936128860929,-8053.831552329936,223.16026448488637,725.0574113572756,594.4036547316069,1568.8156759790952
디아이동일,001530,유통업,2020,12.838419996515096,3.8799511873975754,3.5380982120327067,4.536971023410338,4.654311322171069,2.7247261036238744,3.455942004459392,70.81758478332388,110.30043124215145,68.96849535425959,24.582662181744073,58.541982154147945,124.61714983202805,43.146652232070764,64.28823056305271,2170.3450391498113,9753.097259946731,209549.73968946416,1.44795028939116,0.06739211425854151,1.0091085680495906,7.2644503471167905,34819330298.0,679668085533.0,26370789955.0,24047324382.0,882559327707.0,298161404966.0,365891603581.0,516667724126.0,77.01103644769843,2762.231051010505,227.9530731385251,612.3574321847761,600.0048454055195,1467.9490151343052
디아이동일,001530,유통업,2021,13.729763738295613,5.976369534626741,5.698619081937503,7.611246039555879,8.079195839585568,4.665448936842659,7.100182215303022,73.17081269038945,114.01331548039477,67.64610152714815,19.723475149038197,57.74645186818469,347.6586285857996,43.05535832183859,64.07263244343461,1210.635670992942,18455.19661920893,228428.63306746646,1.477795146956773,0.119393964030529,2.9551211156779833,4.253299884014705,68473093815.0,813085258056.0,48592979653.0,46334631668.0,993144117431.0,295866910803.0,419638627677.0,573505489754.0,81.8698156476258,1892.916828954994,274.81452922506253,681.8323270340018,493.54006923556494,1210.4232865545628
디아이동일,001530,유통업,2022,11.65331877785154,4.898028077804539,6.291991857718352,4.97129094505547,9.2848447505208,5.747513051774149,4.317567853844253,61.545431334944865,124.00960501194054,70.66349542256714,17.585967474221803,61.9020910549071,143.08395159930967,38.13690326296884,54.250303548996804,1063.1090757288516,2248.543538534285,24217.352028510337,6.693221519655499,0.6214552269084622,9.878184718173127,12.67558329859728,384802463500.0,913722865510.0,44754402506.0,57491368300.0,1000282518406.0,296508119262.0,381086723056.0,619195795350.0,91.34647948922098,1398.1349494995657,308.16116192171376,838.7616794188153,555.9318990710397,1564.2333087662819
디아이씨,092200,운수장비,2018,12.17219205744539,4.079930088174306,-1.2600260139227903,-0.5856007093736347,-3.7359790467155922,-0.8601543687054507,-1.0108280465611863,334.33820516872044,65.24807034389978,31.83632967615808,64.31502282750147,23.023533000315872,70.26728166441596,185.9854063818257,324.1385932052352,-1006.8750221246992,-310.2275711797666,8303.782416887394,-18.37360869739408,0.6864341710601564,3.834851451548692,-140.77534240194018,128064237000.0,553163978996.0,22568703616.0,-6970010035.0,810320831770.0,442407694680.0,623756347659.0,186564484111.0,68.2648103452694,-315.96934112919246,125.03489104006466,577.2304828526353,288.64019594678666,860.0331165460403
디아이씨,092200,운수장비,2019,2.4399280841194417,-5.95241414596317,-10.350159157700066,-10.778931334336768,-29.903973874778224,-7.13777975031898,-12.038738863521568,318.95344099741715,65.63617699557486,32.15493360852808,66.02290783404136,23.869000756247875,-112.7943002677998,191.42958698134856,305.63992430432114,-28.203321725117053,-1431.2583242906162,4786.181028260516,-1.4462797979015896,0.4324951329206866,1.1867629140563054,-7.108083465897078,80499337830.0,537765528558.0,-32010031394.0,-55659588101.0,779788534362.0,455860577356.0,593660803198.0,186127731164.0,68.96299507634899,-332.41387540011175,117.96710557360548,692.2100904104593,332.851984679303,589.9791208107476
디아이씨,092200,운수장비,2020,-6.421183010381119,-14.382643096114245,-24.138911936674283,-23.870122323598526,-168.59315737386936,-19.698137836317933,-38.849843870122825,755.8837326390825,46.117127987868336,27.34589753848243,111.36889690800571,11.68382996270464,-267.43857775891473,352.1789026668449,732.2226017515646,87.38610023526742,-3062.5540658233012,1816.5352102824868,-0.9599830523186681,1.6184657381580865,0.9288153127443753,-2.941318041020572,114332392860.0,493387379752.0,-70962145911.0,-119098345105.0,604617279535.0,380812403622.0,533974824669.0,70642454866.0,81.60325489398106,-201.11228442280736,129.5617934340562,793.5164196228227,614.3624676094362,352.4255624742138
디아이씨,092200,운수장비,2021,11.437266789474869,4.625199964939001,4.996692607197718,4.46514621407955,22.2510171893581,4.688927049025896,7.6982891531995525,374.54389792608634,50.66792756013997,28.612520585641583,51.270410027978045,21.07286605876359,166.0294902070999,157.60557381491023,356.85141450677247,-246.9185152034375,758.2455475540897,3407.6893703391347,7.345905317831968,1.634538654984762,5.716484036655997,15.256866726513579,216609329330.0,590132045596.0,27294787166.0,29487084295.0,628866348030.0,403425889642.0,496346184821.0,132520163209.0,93.84061453513296,-279.2336716454316,146.28016216799645,927.1139824185385,553.1374748089834,348.22710215900827
디아이씨,092200,운수장비,2022,10.489394431971828,4.495936888208285,0.6806287746527215,2.175240771575827,3.2994409838284806,0.7306670430094897,3.9507091262982845,351.5655954918481,59.40219016181726,35.77097283526662,47.763318343007086,22.145176913019547,114.43643199220497,142.7311987492303,320.8825856359547,-1339.49910401361,121.79489268427439,3691.379639194232,27.669468938537186,0.9129377981657871,9.518195793186939,19.283667303723217,131054477530.0,695890221570.0,31286785173.0,4736429088.0,648233574145.0,360841739752.0,504681102341.0,143552471804.0,107.35177092421625,-393.0397087056836,192.85191952801046,825.4932638958599,604.4041467003136,371.7097187888156
디와이,013570,기타금융,2018,11.123050117479846,5.200621374620329,2.5442836999827736,4.590451687189846,5.084678658403261,3.0530148261010845,5.750739159313927,66.54615021626853,191.98652116541052,135.36129272988975,18.3100292845196,60.04341731714903,393.6363563862221,32.784655005195546,54.482703158274916,1097.1474329169278,861.3193625838172,16939.50435118149,6.350722203191735,0.32291381652016754,2.7066252342207195,5.778639775278688,143968392510.0,891001641018.0,46337621791.0,22669609519.0,742531917146.0,307718613081.0,296690379421.0,445841537725.0,119.99506289812551,450.4031363737238,289.55077890704774,478.41575108918545,650.2865559825935,725.635122143544
디와이,013570,기타금융,2019,12.253624883660098,5.1622683517172145,3.7531416658176155,5.32071442563,6.759344677843091,4.249158601645172,5.8319380006833095,59.07489720967424,188.26214316105802,137.30645367660864,13.850760099687468,62.86346982088035,367.6869693072424,26.788443675889802,43.10908275026859,812.8684223438556,1218.1613193086696,18021.884921799632,4.6217195627219025,0.3123979552876758,1.8578368875439843,4.389496622799809,148179533790.0,854259223706.0,44099153547.0,32061558859.0,754539000888.0,334078952704.0,280209603778.0,474329397110.0,113.21604618192585,451.19562253442905,255.70578954217723,482.22255393975024,685.7658404959021,733.8402960888857
디와이,013570,기타금융,2020,12.037394951543853,5.284987328587827,0.3759184226144332,1.8471960130174447,0.6352177653461571,0.37299997457923556,0.6441501994309972,70.29968059990286,178.7388069862107,136.4159589550576,14.859415185635012,58.72001617838445,342.71373418940345,32.963191667704386,49.035568251298415,8276.05932517823,112.7526145596331,17750.230033032756,40.176451940315346,0.2552079602106439,1.9424292693276781,11.924300327866712,119227937490.0,789428571859.0,41721199991.0,2967607435.0,795605264678.0,303470982928.0,328425724543.0,467179540135.0,99.22364857383141,387.0926230815576,260.1331317552347,391.4892305994701,633.471269901498,579.4076858832099
디와이,013570,기타금융,2021,9.94681082827404,4.686552664855313,1.1618441728779634,2.6855094927065446,2.3285828694366817,1.3487952762316175,2.7831991256176947,72.6416833207246,177.35254293289756,118.8317605023953,12.196550092888383,57.92343892652233,439.18385970900687,32.42362132349397,51.95725535381253,2058.320898838751,440.70786237786825,18926.011530973854,14.839762478284367,0.34555616693442215,6.59429375829863,8.601254550813191,172130399820.0,998349819087.0,46788190051.0,11599269198.0,859972554946.0,300106115370.0,361846877297.0,498125677649.0,116.0908930575917,428.65498565829665,332.665603250416,496.475747767409,510.2364126238865,608.0564196156828
디와이,013570,기타금융,2022,8.646843673361495,3.0069736959581244,0.6988364630169598,1.3585197044785047,1.5168956152339734,0.8885298375612132,1.1185176199124585,70.71971599709734,168.04592228105096,114.68088675336297,7.357584489087621,58.57554261729223,183.837295815883,30.240344058364503,45.21564989113373,3093.231581312916,290.6947704779926,19163.795290762602,18.232182131399032,0.27656317131266395,2.281385359509059,10.984989883548238,139494054900.0,1094816896212.0,32920856088.0,7650979674.0,861083032957.0,284061727892.0,356698974017.0,504384058940.0,127.14417243274983,503.4406223947732,385.41513646929883,549.6304782863173,586.4312629767034,631.3666471327151
디와이파워,210540,기계,2018,13.58401565339403,9.28256519743143,6.611253206348175,8.838642695973569,16.98064005486476,9.863800575737667,15.28274766739709,72.15108846211503,158.91405894636063,112.35625107195972,11.077403071997601,58.08850870089434,715.9981811513816,31.261782269535583,62.98880109615199,247.25699184997384,2309.5927600150267,13601.329234661884,6.148270052555764,1.0440156072255389,6.676011238670176,5.572348968461796,156792253600.0,385733960855.0,35806006405.0,25501848855.0,258539785544.0,103985722241.0,108357879723.0,150181905821.0,149.19713808974026,713.8339398363046,370.94896543682506,467.1558841220609,780.5804956956769,717.3211064231006
디와이파워,210540,기계,2019,15.461893804517732,7.553424905995211,5.555936914170168,7.466245390414686,11.42397364399633,7.266124648517472,10.044458885605314,57.22237363939521,184.5294706950987,139.59519764070046,9.193928683757612,63.604179026936535,460.9166464187841,19.581656036363338,39.56989267062197,416.4930873756222,1728.2945627614858,15128.66377864729,5.843911227645201,0.6676068784247302,2.229870583743098,4.474355667918086,111521250800.0,343476252427.0,25944220797.0,19083323900.0,262634138872.0,109248925339.0,95587850998.0,167046287874.0,130.78126625206176,506.46940057436007,314.39783170515534,504.7038981803965,805.4454930976141,732.9468750308657
디와이파워,210540,기계,2020,16.75624757200115,11.65963666243317,8.338074555921576,11.551873361308443,13.440637520886991,8.828884441315225,14.873995511712943,52.23483340701042,216.9117522476741,166.30634510268288,8.931200422915868,65.68798859127759,802.3628412046527,11.741999630754927,34.724122357022424,322.7324049517475,2301.307992024422,17122.01514584519,5.170972351915299,0.6950116501262201,5.50175177912326,3.422584068532179,131396325200.0,304751063277.0,35532866703.0,25410370866.0,287809530580.0,101927496231.0,98753238969.0,189056291612.0,105.88636959410589,318.3989242545343,298.98807931702504,351.4187567968912,612.3285190165647,507.6886525600349
디와이파워,210540,기계,2021,12.452997985909384,9.643864714443874,7.1039212471102235,9.610842292405549,13.743071417883417,9.079360229039507,15.768154902420466,51.36607724768378,210.26750002822263,147.71308414518387,3.9696311361371563,66.0650007044628,1053.2934342124488,12.170725790451321,31.988029784318112,357.2167228417911,2812.573356766906,20465.391405206512,4.604324352587274,0.6327755840870675,11.855591764577047,3.0156801254635544,142990118600.0,437161571106.0,42159270501.0,31055613734.0,342046278048.0,109242151857.0,116073402046.0,225972876002.0,127.80772636989556,370.16244757811415,400.17663848131866,445.5308052513934,571.246026220467,629.9740462809368
디와이파워,210540,기계,2022,9.574098963541697,6.43598413959087,4.260957782891897,5.808501912240685,7.42783300418757,5.451294386886369,8.775970610205983,36.25815222997242,247.7199719565439,182.37932224223115,1.0128438207466386,73.39010427150296,336.27321387207536,6.79963250359388,15.552578070001443,718.2367970589559,1616.9790189162763,21769.18918350313,7.575855874870989,0.5627219230233503,3.9469349425666667,4.184089778617514,135260923000.0,419018706092.0,26967977466.0,17854210169.0,327522399303.0,106582778751.0,87153368942.0,240369030361.0,127.93589292937313,334.8222944741645,393.13922099077246,464.08219429067003,684.4834960711579,699.2246623973649
락앤락,115390,화학,2018,44.66681663676898,8.409767193848328,7.006377993990107,13.477497699670918,4.6071264275362065,4.116056574645359,4.919538701142913,11.930590456793162,613.3911187878492,400.3100715207389,2.6089288315820385,89.34108146119488,4010.864252826181,0.0,-4.924758176153174,1235.9851054228122,561.6170040194439,12190.179992950287,36.85785838365275,1.698088134217135,22.00295085807233,17.258914867773623,1121662620000.0,434348760174.0,36527719540.0,30432115950.0,739351255215.0,280639919192.0,78806848009.0,660544407206.0,58.747281094111806,137.4025778926562,154.77083995197418,708.5033352509155,183.1825355071706,1419.061845399008
