corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,roa,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,average_accounts_receivable_per_sales_turnover,market_capitalization,minimum_wag,uskor_exchange_average,PPI_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,return_on_assets,return_on_invested_capital,current_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,operating_income,net_income,fixed_assets,total_asset_turnover,net_working_capital_turnover,fixed_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
한국석유공업,004090,비금속광물,2019,-0.43834106716416066,-0.47575198654797607,0.5263059535090824,0.6423891745395732,-35.625896771361305,485386596735.0,433755411558.0,45489803688.0,-2127648788.0,-0.43834106716416066,-0.004383410671641607,292834924073.0,-2.621541805610001,-2127648788.0,4472180565.0,3333158475.0,21492996650.0,26371702503.0,154120763935.0,138714160138.0,89108474828.0,75799396087.0,0.6423891745395732,-41.88119549174391,-20.076199142916867,2.1110672751914636,87518480488.0,54097424062.0,0.6179989512202003,122331934673.0,1.397784033622172,13309078741.0,47018105552.0,77.21828184549736,0.21155693656300648,3511216800.0,8350,1166.11,103.5,-0.56,1.25,,155.07,2.88,3.04,3.01,2.46,2.67,2.28,1.26,1.31,1.12,187.79354406130267,10.637126266835997,1.2652556807935362,-1.5815825998572421,-5.534251116369615,-2.621541805610001,0.020972162075412262,1.6181257233941293,0.227439686908372,0.4736940464909176,-0.47575198654797607,1.1110672751914636,0.2588468446069096,-17.456242736101245,-11716.712387057387,211712.69862332114,-0.45738086102716863,0.025312605407457035,0.16336562356464143,-37.276177033688136,6141381489.0,-7676789956.0,117420809665.0,1.6575434035798249,8.972453035447822,4.13373573321289,4.726859899969185,22.493055855440858,12.15455935204311
한국석유공업,004090,비금속광물,2020,2.8718264943014384,2.687735119288308,0.5449548529533064,0.6410354186684504,5.01846456083376,484013218472.0,424012320393.0,42555897564.0,13900019844.0,2.8718264943014384,0.028718264943014386,316488296609.0,2.0068502333426834,13900019844.0,5171647959.0,4956161106.0,17089364113.0,24891809486.0,172471833140.0,144016463469.0,92319653955.0,69756756982.0,0.6410354186684504,6.6416922415294355,27.154734513776326,2.1975841441011714,138952444181.0,27410449447.0,0.8352369999749353,141261834343.0,1.0166200038841475,22562896973.0,84421509955.0,81.85617566238426,0.22426349496543632,3443731200.0,8590,1180.01,103.03,0.29,0.5,,155.07,2.88,3.04,3.01,2.46,2.67,2.28,1.26,1.31,1.12,157.42230916030533,12.396541207783365,3.6042405143547103,1.312246417370816,4.410222252379617,2.0068502333426834,0.055120523260776766,1.1972649679432414,0.10591035851291193,0.45504514704669363,2.687735119288308,1.1975841441011714,0.2204086461629252,22.019797411431053,9693.904333028084,219805.3471749084,0.5421963967699054,0.02391206614194685,0.20151312695013207,5.266214653182477,17445000515.0,6351446119.0,115504911787.0,1.5293242235429823,17.657981836739783,4.190412433408528,4.459040470024427,16.892208236262885,8.589205593799655
한국석유공업,004090,비금속광물,2021,2.6640452420136285,3.5651622859031398,0.5500831219231672,0.7112201369018658,5.914084198440809,628912392131.0,571595688210.0,41761251512.0,16754510659.0,2.6640452420136285,0.026640452420136285,342126722607.0,3.2886952139440364,16754510659.0,4699508554.0,4667831333.0,-6342019979.0,12345369393.0,188198135665.0,153928586942.0,109477110678.0,99087586741.0,0.7112201369018658,6.534187294762459,16.726485312193724,2.2226327766908733,128483274023.0,50309267279.0,0.7186165210660428,146103575696.0,1.1371408209121894,10389523937.0,77286553062.0,72.53781936712505,0.19873375169075358,143443556000.0,8720,1144.61,109.6,0.52,1.0,,155.07,2.88,3.04,3.01,2.46,2.67,2.28,1.26,1.31,1.12,222.12499233716474,9.11362292079962,2.4733893947123655,1.789041731850047,7.3095617750584205,3.2886952139440364,0.04546693193231943,1.3915627747001065,0.1745401855399477,0.4499168780768328,3.5651622859031398,1.2226327766908736,0.28962247083757214,13.346784201783565,886.3556632519624,12125.975407669062,12.748832628361933,0.9318837965689197,-22.61796028315539,14.475573036847832,15555452409.0,11251505152.0,125904804279.0,1.8382439914038222,12.50092529957238,4.995142129265817,5.031857907840859,17.485890960865543,12.034471136835881
한국석유공업,004090,비금속광물,2022,1.8570431137834051,1.553208236261032,0.528224574275598,0.655363435908198,6.323317083090734,747935988449.0,686381896464.0,43556362395.0,13889493769.0,1.8570431137834051,0.01857043113783405,347065524190.0,3.168804815363704,13889493769.0,8942454363.0,2943791442.0,29765967794.0,41978077719.0,183328538761.0,163736985429.0,107307233356.0,87827673225.0,0.655363435908198,7.725784333155418,16.669520688511398,2.119652583566682,152723074627.0,23925262015.0,0.864559936029924,147999848375.0,0.9690732637256311,19479560131.0,103557233356.0,58.23669187476205,0.15955258047880014,130749436000.0,9160,1292.2,118.78,0.23,3.25,,155.07,2.88,3.04,3.01,2.46,2.67,2.28,1.26,1.31,1.12,304.6415576923077,8.229860968803647,2.406319507010488,1.4704238347731167,6.716765313704218,3.168804815363704,0.05185686372048638,1.1566578074297769,0.08818353308191201,0.471775425724402,1.553208236261032,1.119652583566682,0.25305790147257323,14.56094295318462,866.3719141618324,12898.647990486934,11.888658706076233,0.798533304234405,4.392581383708797,15.736866502135799,17997729590.0,10997829043.0,133085322485.0,2.1550281901222337,31.261349948020623,5.619973521372348,6.267526335200017,23.958747493655316,15.160200838914463
한국수출포장공업,002200,종이목재,2018,8.250539079165733,32.52856479316004,0.22372600172465942,0.012766578322246556,-0.646861869969371,280201270707.0,230460840082.0,26671007445.0,23118115340.0,8.250539079165733,0.08250539079165733,298826765600.0,5.786824210434783,23118115340.0,710701978.0,1599276289.0,42002774556.0,42475331267.0,66855317476.0,231971448124.0,2961481661.0,-14954227319.0,0.012766578322246556,0.12810220977987385,3.866127492195761,1.288204940809192,42716068757.0,43357938594.0,0.49627140726478247,66637161562.0,1.560002207625438,17915708980.0,2961481661.0,0.037835711480715815,0.00010365948350881045,7780000000.0,7530,1100.58,103.48,-0.29,1.75,,187.25,2.75,2.86,2.99,2.54,2.57,2.25,1.29,1.33,1.18,198.61355172413795,17.75167917672023,8.233161513433378,6.171485081194528,7.45461553947634,5.786824210434783,0.07719998954471165,2.0150264257849058,0.0807800756084615,0.7762739982753406,32.52856479316004,0.2882049408091921,-0.05004313214371584,11.204442697555406,4323.14490475,57992.862031,0.4499039571546529,0.03353861030276973,0.1852258590590808,-0.31032924671791173,23069423180.0,17292579619.0,210997157077.0,0.9376712629619949,6.4625136663156555,1.3279860003267487,9646.970698199608,11.856905311890984,12.355509901539238
한국수출포장공업,002200,종이목재,2019,7.160236343303933,53.236551356501494,0.1957791089396547,0.0017921503081393046,-0.8257783126015733,271561778700.0,224136837574.0,28153968403.0,19444465173.0,7.160236343303933,0.07160236343303933,308084432270.0,5.849206865216462,19444465173.0,365246521.0,1434901850.0,32220359440.0,57926732498.0,60316495628.0,247767936642.0,444037384.0,-16056817640.0,0.0017921503081393046,0.022836183975714436,3.347105230691982,1.243439471811687,38736625800.0,57851219573.0,0.4010507290064094,80103215761.0,2.0678934756625087,16500855024.0,444037384.0,0.15925614236669455,0.0004363181982649166,7920000000.0,8350,1166.11,103.5,-0.56,1.25,,187.25,2.75,2.86,2.99,2.54,2.57,2.25,1.29,1.33,1.18,187.79354406130267,17.463776144429858,7.096349425627031,6.635873372632317,7.273134695002051,5.849206865216462,0.0625509461189238,2.4934501490060086,0.07004531085520013,0.8042208910603453,53.236551356501494,0.24343947181168696,-0.052118237593803754,11.63587008424747,4505.12394075,61941.9841605,0.4394995622851556,0.031965395148943795,0.24580731368774575,-0.4184644611001459,19270972723.0,18020495763.0,209812780464.0,0.8814524534690148,4.694140948183948,1.2943052282108,2291.9053204213046,13.596716629340547,14.242168390043872
한국수출포장공업,002200,종이목재,2020,3.990831884104193,48.25463269853775,0.18283497583235278,0.001358536031838995,-1.583236561325879,264812665502.0,226303427888.0,27625414451.0,10568228288.0,3.990831884104193,0.03990831884104193,309083508720.0,2.702797294684471,10568228288.0,219009610.0,4560537821.0,25280748578.0,40071544556.0,56511275847.0,252572232873.0,343128479.0,-16732005414.0,0.001358536031838995,0.0324679283650236,6.764657349329531,1.2237430267143237,38593771223.0,61108553769.0,0.38708998236597514,85934169332.0,2.2266331226212857,17075133893.0,343128479.0,0.1028181818206666,0.0002816936488237441,8840000000.0,8590,1180.01,103.03,0.29,0.5,,187.25,2.75,2.86,2.99,2.54,2.57,2.25,1.29,1.33,1.18,157.42230916030533,14.542067895808087,4.110008538438959,3.1546454532919257,3.30752934199246,2.702797294684471,0.03521321214474661,2.583378660144575,0.05796978524736349,0.8171650241676472,48.25463269853775,0.2237430267143236,-0.0541342547950612,25.798088906230706,2088.475178,63143.05821825,1.0581883008618644,0.034999888544537616,0.34967318996609187,-0.7467671211229611,10883823163.0,8353900712.0,207460707248.0,0.8567673720240275,4.333479507681261,1.2764473283388602,3549.955791249311,16.43672787238084,11.355873762721771
한국수출포장공업,002200,종이목재,2021,6.357805058043444,66.95118524897411,0.20638445054729482,0.0033607134141017776,-1.1820628517173726,319224098800.0,271635636476.0,27582818241.0,20295645900.0,6.357805058043444,0.06357805058043443,331846866963.0,4.779082755591681,20295645900.0,303140950.0,1472749332.0,17627675483.0,22520206762.0,68488033304.0,263358833659.0,885073565.0,-23990729070.0,0.0033607134141017776,0.04360903660622104,4.318495014672394,1.2600559561737696,50672526185.0,74647992023.0,0.40434341406805047,103976155019.0,2.0519236526593154,24875802635.0,885073565.0,0.18494621592459798,0.0005067019614372547,10200000000.0,8720,1144.61,109.6,0.52,1.0,,187.25,2.75,2.86,2.99,2.54,2.57,2.25,1.29,1.33,1.18,222.12499233716474,14.907540659646465,6.266959217115346,4.968057378379855,6.02191169123065,4.779082755591681,0.06028577056064409,2.473145265157457,0.05368592833810415,0.7936155494527052,66.95118524897411,0.26005595617376964,-0.07229457758501273,14.453402794646557,3964.8090985,65839.70841475,0.6431583303631788,0.03873042668926411,0.5786355671135882,-0.6794920022722706,20005644083.0,15859236394.0,204666020028.0,0.9619620691961892,4.276392306730005,1.5597317950303988,1973.5467318174783,12.726340630110236,9.578142021177273
한국수출포장공업,002200,종이목재,2022,7.892887220880948,41.7638264893461,0.18697558675118167,0.0025815921064044657,-0.715672617696719,341420236472.0,286592037955.0,29125661769.0,26947914214.0,7.892887220880948,0.07892887220880948,345521340104.0,5.880148446369375,26947914214.0,645245335.0,5458305180.0,24315300716.0,50543251133.0,64604055301.0,280917284803.0,725213845.0,-19285884307.0,0.0025815921064044657,0.026911687459032965,3.179776640955849,1.229975365689246,46154487123.0,96931090715.0,0.3225656129736264,121658254253.0,2.635892235759987,20011098152.0,725213845.0,0.30520698252033984,0.0008361835137543558,11500000000.0,9160,1292.2,118.78,0.23,3.25,,187.25,2.75,2.86,2.99,2.54,2.57,2.25,1.29,1.33,1.18,304.6415576923077,16.058860213898445,7.528123409904519,5.950780165213264,7.232437735630223,5.880148446369375,0.07438769698063709,3.100144466055537,0.053396320390650204,0.8130244132488184,41.7638264893461,0.22997536568924604,-0.05581676750036642,12.150523798462013,5079.291928,70229.32120075,0.5660237766904742,0.04093731721800121,0.47295322950428276,-0.28892344858939295,25702536748.0,20317167712.0,200608069665.0,0.9881306791911446,3.522298510762198,1.7019267322702694,1195.909729803365,13.375073971236711,11.901483299313899
한국앤컴퍼니,000240,기타금융,2018,26.13917565667115,35.37743096469831,0.07331768800338125,0.02672151393523248,-0.5039582660915879,847957280682.0,563849070337.0,72646920832.0,221649043091.0,26.13917565667115,0.2613917565667115,3498590607824.0,5.952407612890849,221649043091.0,6265266783.0,28983349105.0,60870666503.0,62544229545.0,256508574636.0,3242082033188.0,86633340229.0,-111701867437.0,0.02672151393523248,0.39085817389895927,1.2317316415730768,1.07911847140517,196883224571.0,393502894039.0,0.33348213713855634,505543509380.0,2.56773277907022,198335207666.0,86356661229.0,65.2809453497096,0.17885190506769752,1544134871800.0,7530,1100.58,103.48,-0.29,1.75,,77.0,3.2,2.9,3.44,2.7,2.96,2.22,0.99,0.9,0.72,198.61355172413795,33.50501455881077,24.937729096791845,24.559064286411598,6.423353004403269,5.952407612890849,0.06044185022394531,2.9986613633356813,0.01704267710879292,0.9266823119966188,35.37743096469831,0.07911847140516994,-0.031927676015363976,9.175660519075509,2238.765710358333,34853.536911697636,7.414800004839735,0.47627877888136694,25.367471074493615,6.462617588540194,211461289513.0,208250373684.0,182816833991.0,0.2423711076070714,2.154894648876354,4.638288839001252,5.591218050607224,6.645824255692802,12.537155250482165
한국앤컴퍼니,000240,기타금융,2019,23.300497159605545,22.438307530081705,0.05903742152955747,0.018534313091872708,-0.20332268371889325,846889953456.0,588069003426.0,87338468118.0,197329569550.0,23.300497159605545,0.23300497159605546,3607086237555.0,4.747002041599765,197329569550.0,8794316117.0,31666172644.0,94827144342.0,228801464163.0,212953070700.0,3394133166855.0,62907926790.0,-40121577658.0,0.018534313091872708,0.31879625001695544,1.2436780311487192,1.0627415190363088,135124744911.0,389242250227.0,0.25769117080955606,426099851325.0,3.1533813559141293,103029504448.0,62902926790.0,55.61137060934789,0.15235991947766545,1339490491200.0,8350,1166.11,103.5,-0.56,1.25,,77.0,3.2,2.9,3.44,2.7,2.96,2.22,0.99,0.9,0.72,187.79354406130267,30.561343770084882,20.248496420604823,20.21850142869786,5.0448361605581935,4.747002041599765,0.04754044417530655,3.8806141353559975,0.021576508201743068,0.9409625784704425,22.438307530081705,0.06274151903630878,-0.011122988200358555,11.928424304689402,1840.7669198701662,36488.140769798396,7.822826369030832,0.39464877344254895,14.125601909607697,6.584765357291076,171482481912.0,171228457339.0,271336147678.0,0.2347850585435544,2.1757400512459966,3.1211836708945286,6.563405936602577,5.984390922616832,47.6939455698603
한국앤컴퍼니,000240,기타금융,2020,20.983553558913602,14.299405201039198,0.07698253759956619,0.027010216245543835,-0.1811141732145885,819176121644.0,577660660060.0,83757819614.0,171892260227.0,20.983553558913602,0.20983553558913604,3792451107167.0,3.8767988757495075,171892260227.0,12020937781.0,24536201771.0,129934674878.0,233877646631.0,291952509952.0,3500498597215.0,94549224078.0,-31132124593.0,0.027010216245543835,0.5500493387726637,1.9857243067499353,1.0834031215393938,202893862814.0,395956229732.0,0.3388057634781361,494911356189.0,2.4392623282188817,125681348671.0,94494224078.0,55.74496624213762,0.15272593490996608,1362745534450.0,8590,1180.01,103.03,0.29,0.5,,77.0,3.2,2.9,3.44,2.7,2.96,2.22,0.99,0.9,0.72,157.42230916030533,29.482727242989455,19.258085996622686,17.947996529846957,4.200136003567429,3.8767988757495075,0.04159780509018785,2.951543650657325,0.02348313653133098,0.9230174624004338,14.299405201039198,0.08340312153939376,-0.008208971905838495,14.63366561225627,1580.578676046969,37631.60704092649,9.268757210264083,0.38930040867155374,10.48792815104611,7.746790973011109,157757641970.0,147025701886.0,273095479692.0,0.21600176205196564,2.068855242405084,2.999596048121615,6.547676402108869,5.557703319346696,13.639636954794442
한국앤컴퍼니,000240,기타금융,2021,23.641614839089403,12.838365965881845,0.08471969799818863,0.035722154304265535,0.251251252126805,963300354498.0,636114877937.0,98880276077.0,227739759554.0,23.641614839089403,0.23641614839089403,4081229754648.0,4.925002704860854,227739759554.0,17738998885.0,23597509443.0,36106114503.0,102839896977.0,345760552275.0,3735469202373.0,133439007246.0,57219899747.0,0.035722154304265535,0.5859275846576975,1.7201959689194162,1.0925614785032498,242029427910.0,388311653754.0,0.38396581620712533,484589839289.0,2.0021938797838974,76219107499.0,123323750490.0,58.9349044031291,0.1614654915154222,1490483268000.0,8720,1144.61,109.6,0.52,1.0,,77.0,3.2,2.9,3.44,2.7,2.96,2.22,0.99,0.9,0.72,222.12499233716474,33.96505306296753,23.700313138883413,20.865836379012496,5.380868236855279,4.925002704860854,0.055940295991420114,2.6043985109876635,0.02541663434822886,0.9152803020018114,12.838365965881845,0.09256147850324976,0.014020259379377953,11.454979314255421,2117.239876446302,39347.551050305454,7.415314709805952,0.3990083138828057,41.28063317021161,6.795928698519679,228305200484.0,201000675808.0,275524537509.0,0.23603188558569235,2.480740264128828,3.4962416168343404,6.193273811107101,4.364387346355201,12.940231077420597
한국앤컴퍼니,000240,기타금융,2022,22.563766644585982,5.780972685618265,0.10353238420197079,0.04434540760139404,0.3248583447506085,1095895770449.0,753658210800.0,96988663823.0,247275364312.0,22.563766644585982,0.2256376664458598,4301818675789.0,3.809082953431233,247275364312.0,42774006687.0,14271748491.0,31527519552.0,33229232963.0,445377543909.0,3856441131880.0,171015453884.0,80329465548.0,0.04434540760139404,0.6915992394140043,2.718039629688519,1.1154892629443252,285271955522.0,246085840178.0,0.5368735677363847,366752914718.0,1.2856255500015887,90685988336.0,164215526184.0,65.8496260660113,0.1804099344274282,1324346598000.0,9160,1292.2,118.78,0.23,3.25,,77.0,3.2,2.9,3.44,2.7,2.96,2.22,0.99,0.9,0.72,304.6415576923077,31.229024591342448,22.378852299568504,14.952137446416542,4.248991136216799,3.809082953431233,0.05701051446130948,1.8626359353400304,0.037218116441794215,0.8964676157980292,5.780972685618265,0.11548926294432509,0.018673373194481913,14.843983438091255,1726.0170392680316,40621.80842308926,8.08219135885003,0.3434115944496179,42.00605112037709,5.680614676097083,245248895826.0,163859841867.0,297380451526.0,0.254751734799236,4.4533069015930025,3.6851641216678486,5.5429320074514,4.578589688858708,18.592122769970572
한국전력공사,015760,전기가스업,2018,-3.3001779222370797,-0.8098045810511251,0.6162314582528438,0.0,0.6788944927052372,60627610000000.0,58207721000000.0,2627890000000.0,-2000819000000.0,-3.3001779222370797,-0.0330017792223708,185249061000000.0,-0.6340102312313475,-2000819000000.0,2470743000000.0,450290000000.0,6680132000000.0,19694433000000.0,114156299000000.0,71092762000000.0,0.0,-1358345000000.0,0.0,-0.0,-97.19582238539358,2.6057372901055667,21841533000000.0,-2096465000000.0,1.1061766411743936,19745068000000.0,0.9040147502466974,1358345000000.0,0.0,46.920224630329315,0.12854856063103923,21249010948700.0,7530,1100.58,103.48,-0.29,1.75,AAA,310.88,3.6,3.48,3.97,3.08,2.99,2.67,2.64,2.58,2.48,198.61355172413795,3.9913976486950413,-0.34307966287966823,-1.9372328877882534,-1.6520641018279751,-0.6340102312313475,-0.001122818107024035,0.9040147502466974,0.4983278484742225,0.3837685417471563,-0.8098045810511251,1.6057372901055667,-0.007332533793518122,-43.86479925891743,-1829.5385085854266,110742.5859905242,-18.091994152991322,0.29889134070638584,3.1809268063415512,-9.941262027549719,-208001000000.0,-1174498000000.0,153969136000000.0,0.32727620681434927,-28.918970743608885,0.3937646958024107,7.779161393103462,0.0,9.087296099616028
한국전력공사,015760,전기가스업,2019,-5.519145676339283,-1.1738515022162668,0.6513642773903061,0.0,0.5542617239434412,59172890000000.0,57779835000000.0,2669576000000.0,-3265838000000.0,-5.519145676339283,-0.05519145676339283,197597792000000.0,-1.1455264641823528,-3265838000000.0,2782156000000.0,282211000000.0,8213428000000.0,21712786000000.0,128708143000000.0,68889649000000.0,0.0,-1810129000000.0,0.0,-0.0,-56.86156520663476,2.86832339645104,24231656000000.0,-4748655000000.0,1.2437332421221967,19483001000000.0,0.8040309337504626,1810129000000.0,0.0,47.50536909723355,0.13015169615680425,17846601340600.0,8350,1166.11,103.5,-0.56,1.25,AAA,310.88,3.6,3.48,3.97,3.08,2.99,2.67,2.64,2.58,2.48,187.79354406130267,2.354211531665937,-2.1572733729922606,-3.825290601827965,-3.285740358468077,-1.1455264641823528,-0.006460198705054356,0.8040309337504626,0.5287330690415812,0.34863572260969394,-1.1738515022162668,1.8683233964510402,-0.009160674224537894,-21.73685540537257,-3525.9527457951513,107310.75377602477,-7.884393809064141,0.25906070940497894,2.172856612440019,-4.910369816445273,-1276521000000.0,-2263535000000.0,165771803000000.0,0.299461291551274,-12.46097895088188,0.35695389040318276,7.68334205030428,0.0,8.68947839219226
한국전력공사,015760,전기가스업,2020,5.109682991722519,1.033249057550934,0.6521270913141108,0.0,-0.6781675831602204,58570111000000.0,51804179000000.0,2678443000000.0,2992747000000.0,5.109682991722519,0.05109682991722519,203143324000000.0,1.0306432713486562,2992747000000.0,2896443000000.0,452203000000.0,13208474000000.0,28040285000000.0,132475265000000.0,70668059000000.0,0.0,-2029584000000.0,0.0,0.0,63.27379311958878,2.8746130412326734,25881222000000.0,-5319281000000.0,1.2586954704324849,20561941000000.0,0.7944733444193632,2029584000000.0,0.0,49.346697499002524,0.1351964315041165,17589815709800.0,8590,1180.01,103.03,0.29,0.5,AAA,310.88,3.6,3.48,3.97,3.08,2.99,2.67,2.64,2.58,2.48,157.42230916030533,11.551851079810998,6.978796744981413,3.574661144145689,2.9627005886775524,1.0306432713486562,0.020121207625804133,0.7944733444193632,0.5247233376962956,0.34787290868588916,1.033249057550934,1.8746130412326734,-0.00999089687042829,24.423148585530857,3261.3709629736804,110081.0178199426,8.401374854646095,0.2489075822756077,1.3317068807342922,5.199314111684015,4087489000000.0,2093683000000.0,169766330000000.0,0.28831915244234163,-11.010907489188858,0.34500428324038107,7.396644932670074,0.0,8.280029588328722
한국전력공사,015760,전기가스업,2021,-11.655104551507726,-2.1786986598278317,0.6905761994245204,0.0,0.37265246614259634,60673587000000.0,63644290000000.0,2875796000000.0,-7071570000000.0,-11.655104551507726,-0.11655104551507726,211123727000000.0,-2.4703907391706856,-7071570000000.0,3245777000000.0,736757000000.0,4491378000000.0,16863898000000.0,145797021000000.0,65326706000000.0,0.0,-2635238000000.0,0.0,-0.0,-27.95412840870461,3.2318134485458367,31732220000000.0,-9681375000000.0,1.4390478006625143,22050845000000.0,0.6949039493612486,2635238000000.0,0.0,48.86280211189756,0.13387069071752755,14187406101700.0,8720,1144.61,109.6,0.52,1.0,AAA,310.88,3.6,3.48,3.97,3.08,2.99,2.67,2.64,2.58,2.48,222.12499233716474,-4.89620466975193,-9.63598707292516,-8.596130965522114,-7.983842014014911,-2.4703907391706856,-0.027692287755037594,0.6949039493612486,0.5402746655756034,0.30942380057547964,-2.1786986598278317,2.2318134485458367,-0.012481960400405398,-8.67750764488175,-8124.412544037102,101760.68777131902,-2.720196676400961,0.21717620511433716,3.158809189896731,-1.6336072614285089,-5846499000000.0,-5215581000000.0,174178715000000.0,0.28738402766070914,-6.2670423364449785,0.34834099562624515,7.4698949758169215,0.0,7.805834013824373
한국전력공사,015760,전기가스업,2022,-47.49457473907125,-7.129789156505943,0.8211270753466172,0.0,0.09558020376012388,71257863000000.0,100903594000000.0,3009422000000.0,-33843619000000.0,-47.49457473907125,-0.4749457473907125,234804994000000.0,-10.403998477136309,-33843619000000.0,4746791000000.0,448857000000.0,-23477500000000.0,-8523747000000.0,192804738000000.0,42000256000000.0,0.0,-3234780000000.0,0.0,-0.0,-7.892418257760373,5.590561019437596,44518577000000.0,-14768032000000.0,1.496395343345811,29750545000000.0,0.6682725955054672,3234780000000.0,0.0,53.58798130109515,0.14681638712628808,13994816878600.0,9160,1292.2,118.78,0.23,3.25,AAA,310.88,3.6,3.48,3.97,3.08,2.99,2.67,2.64,2.58,2.48,304.6415576923077,-41.60345223936901,-45.82673634206515,-34.282684003588486,-58.164188332566354,-10.403998477136309,-0.13907350284040382,0.6682725955054672,0.6315289912445389,0.1788729246533828,-7.129789156505943,4.590561019437596,-0.013776453153291962,-0.8772854088655222,-38053.69938168674,65424.62032497809,-0.5728746575028446,0.33320789469949896,-0.5960948516068576,-0.31793399159232943,-32655153000000.0,-24429108000000.0,178821972000000.0,0.30347677784059396,-4.825142781380755,0.3984849412129288,6.811228770667289,0.0,8.420176193212878
한국전자홀딩스,006200,기타금융,2018,0.43201274972378284,0.16212234541645495,0.3242249262204076,0.2035517010138995,23.430182025233258,234220978813.0,190123415159.0,40864147090.0,1011864491.0,0.43201274972378284,0.004320127497237828,390848475721.0,0.2712791723299105,1011864491.0,6241363511.0,-39802351.0,24714964274.0,35985655836.0,126722818204.0,264125657517.0,53763226869.0,23708169209.0,0.2035517010138995,53.132832851825015,119.51707292372163,1.4797823104173198,85506815001.0,87807691577.0,0.4933621350531195,101775995084.0,1.1902676422085157,30055057660.0,53497031269.0,52.17848086397238,0.14295474209307502,37910540160.0,7530,1100.58,103.48,-0.29,1.75,,120.0,2.31,2.11,2.19,1.81,2.77,1.72,2.18,2.18,2.17,198.61355172413795,18.82733300726538,1.3804982714983578,0.45268810478609034,0.4014341203984533,0.2712791723299105,0.008272813545032513,2.0269086923185373,0.10545263897209436,0.6757750737795923,0.16212234541645495,0.47978231041731983,0.060658210743346076,4.226095111423755,22.65426209901832,5643.332479195411,35.75486133512597,0.1435322131003496,1.5339103767138222,60.896206870649046,3233416564.0,1060290510.0,186971486573.0,0.5992628687650156,2.667431230755085,1.2527096142092886,6.99522090249318,2.657637280794497,6.144804784193804
한국전자홀딩스,006200,기타금융,2019,-11.565747269532702,-7.024114633822295,0.37864669112142507,0.2968794999907743,-1.7282463296668193,217023309727.0,187575044970.0,41552830394.0,-25100367519.0,-11.565747269532702,-0.11565747269532702,389933341083.0,-6.102171501137472,-25100367519.0,3573456418.0,397658060.0,21998463158.0,40833813149.0,147646969359.0,242286371724.0,71929856892.0,43379618038.0,0.2968794999907743,-2.8656893903068115,-6.205113885292206,1.6093903190196424,100390694684.0,60610026765.0,0.6235418933560533,101846973516.0,1.0145061137049,28550238854.0,67966786473.0,49.04269769308954,0.134363555323533,34306698688.0,8350,1166.11,103.5,-0.56,1.25,,120.0,2.31,2.11,2.19,1.81,2.77,1.72,2.18,2.18,2.17,187.79354406130267,13.56917134571574,-5.577541717627792,-10.96398411900163,-9.820775738928205,-6.102171501137472,-0.031042653606846767,1.6037414817756,0.1211906490061879,0.6213533088785749,-7.024114633822295,0.6093903190196422,0.11124880452006886,0.3795685814134129,-508.3933096491654,5176.71234089955,-1.441797100960735,0.14159565989572206,1.5595043363528769,-3.0950270615437994,-12104565637.0,-23794401213.0,105751811224.0,0.5565651532239843,3.5806502869311183,2.052194730426965,7.4424943400173325,3.170974816041332,6.831956084981355
