corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,average_accounts_receivable_per_sales_turnover,market_capitalization,minimum_wag,uskor_exchange_average,PPI_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg
엔씨소프트,036570,서비스업,2022,23.681964815203685,-5.732923541928764,0.2792217746719713,0.12822388977288124,0.20450922393279222,2571792281800.0,2012786161194.0,2007790000.0,609050943296.0,23.681964815203685,0.23681964815203685,4437632450781.0,9.824840477409705,609050943296.0,-106237409036.0,139196003740.0,736014155699.0,1128246663232.0,1239083608249.0,3198548842532.0,410130374218.0,124556535749.0,0.12822388977288124,0.6733925605606949,2.841998048863867,1.3873893034780518,515348529125.0,2175731445815.0,0.1915024948808852,2689582809465.0,5.218958932572465,285573838469.0,746000000.0,24.902504494155917,0.06822603971001621,9835401856000.0,9160,1292.2,118.78,0.23,3.25,AA,2766.0,3.6,3.94,3.46,3.24,3.08,2.58,2.41,2.4,2.25,304.6415576923077
엔에이치엔,181710,서비스업,2018,12.164115845412724,3.9498395592733226,0.27042410239785447,0.07740787725597974,-1.5902169860669941,1264567758330.0,1195930337129.0,1195930000.0,153823487067.0,12.164115845412724,0.12164115845412724,2494654242448.0,4.198878746627887,153823487067.0,38944236787.0,103905830184.0,38062563898.0,14622092456.0,674614634307.0,1820039608141.0,140885402588.0,-244612721990.0,0.07740787725597974,0.9158900586269727,6.44038846358761,1.3706593149343906,562479428015.0,443838885929.0,0.5589478202086076,968676595149.0,1.7221547080707948,385498124578.0,100387398800.0,86.27337508484443,0.23636541119135462,584798597250.0,7530,1100.58,103.48,-0.29,1.75,,897.75,2.86,2.75,3.07,2.73,2.62,2.24,1.34,1.36,1.23,198.61355172413795
엔에이치엔,181710,서비스업,2019,4.402971437351421,1.560627226588799,0.26861319261674876,0.0766643501411,-4.839464674928615,1488596660564.0,1401919477658.0,1401920000.0,65542485782.0,4.402971437351421,0.04402971437351421,2500321248630.0,0.9268094423745465,65542485782.0,41997528087.0,77724976158.0,107684973078.0,126358678465.0,671619273162.0,1828701975468.0,140196248551.0,-317190544649.0,0.0766643501411,2.1390132961588444,28.98256969939195,1.3672655698805813,532787711437.0,525932947291.0,0.5032372864784918,1020550021884.0,1.9154909168821472,457386793200.0,87632998110.0,69.87807360207215,0.19144677699197848,681743296125.0,8350,1166.11,103.5,-0.56,1.25,,897.75,2.86,2.75,3.07,2.73,2.62,2.24,1.34,1.36,1.23,187.79354406130267
엔에이치엔,181710,서비스업,2020,3.1653658650161662,0.902000220806683,0.27706195574543324,0.06511207780877999,-7.978381216736172,1641243735619.0,1555504394918.0,1555500000.0,51951368969.0,3.1653658650161662,0.03165365865016166,2550930608901.0,1.0959151133493241,51951368969.0,57595738638.0,46954746278.0,141296327841.0,138078668388.0,706765823473.0,1844164785428.0,120077401001.0,-414487826366.0,0.06511207780877999,2.311342383925467,25.281333596968057,1.3832443982542326,558846449058.0,528039363476.0,0.5141721813031009,1038591799589.0,1.8584564710747755,534565227367.0,76883286650.0,54.83327700080342,0.15022815616658472,761353382850.0,8590,1180.01,103.03,0.29,0.5,,897.75,2.86,2.75,3.07,2.73,2.62,2.24,1.34,1.36,1.23,157.42230916030533
엔에이치엔,181710,서비스업,2021,7.843051679821003,2.4570096466636757,0.3067430635054347,0.053564387225356724,-3.2079001986053366,1923677420336.0,1825808219104.0,1825810000.0,150875014230.0,7.843051679821003,0.07843051679821003,3027171506519.0,4.284546031788765,150875014230.0,61405951106.0,25879226542.0,226363126341.0,400189938995.0,928563861666.0,2098607644853.0,112410632523.0,-483991988113.0,0.053564387225356724,0.7450579746202155,7.159289717734035,1.4424666344580301,719698393937.0,640237993947.0,0.5292147488286701,1311411451710.0,1.8221680953546724,596402620636.0,71411587162.0,57.423550070359866,0.1573247947133147,880426125000.0,8720,1144.61,109.6,0.52,1.0,,897.75,2.86,2.75,3.07,2.73,2.62,2.24,1.34,1.36,1.23,222.12499233716474
엔에이치엔,181710,서비스업,2022,0.07194811635327468,0.017926220412541157,0.34138866858950556,0.06749872557064787,-326.01356041995956,2114869816089.0,2075816285432.0,2075820000.0,1521608996.0,0.07194811635327468,0.0007194811635327468,3025182021029.0,-1.0495579193677758,1521608996.0,84881752036.0,100770520771.0,25879607329.0,14455983392.0,1032762862400.0,1992419158629.0,134485754010.0,-496065166353.0,0.06749872557064787,88.38391095448019,-32.52690130670907,1.5183461812878032,746992786633.0,601606969194.0,0.5539025076976398,1301993045192.0,1.7429794082224164,630550920363.0,62746506027.0,80.48261793735726,0.22050032311604728,896828230200.0,9160,1292.2,118.78,0.23,3.25,,897.75,2.86,2.75,3.07,2.73,2.62,2.24,1.34,1.36,1.23,304.6415576923077
엔케이,085310,기계,2018,-24.80861633148558,-7.879744051846843,0.399481772850401,0.1320808996810041,0.4562952605946427,108979037955.0,107606562511.0,22047081780.0,-27036191408.0,-24.80861633148558,-0.2480861633148558,206032323244.0,-13.006431086671924,-27036191408.0,3431100202.0,3056542925.0,-7145058898.0,-29395142348.0,82306157754.0,123726165490.0,16341863252.0,-12336486004.0,0.1320808996810041,-0.6044439841909259,-3.0714172872507803,1.6652283890641733,74790076770.0,-2063406309.0,1.0283720717024507,58891895041.0,0.7874292631375247,28678349256.0,16341863252.0,76.82678513561667,0.21048434283730597,134771948120.0,7530,1100.58,103.48,-0.29,1.75,,250.0,2.98,2.51,3.47,2.78,2.81,2.57,0.54,0.64,0.48,198.61355172413795
엔케이,085310,기계,2019,-32.47582646760797,-8.088457211484805,0.3704394107579371,0.00044109498169347185,0.3000231264545385,73694290148.0,71161359936.0,12374678690.0,-23932829785.0,-32.47582646760797,-0.32475826467607977,146944851790.0,-18.12005106313769,-23932829785.0,2958886863.0,-300705295.0,-5386111432.0,-11029577708.0,54434164311.0,92510687479.0,40806000.0,-7180402417.0,0.00044109498169347185,-0.0017050219454439663,-2.044361847917394,1.5884094669965196,50756790629.0,-1730439196.0,1.035296103940446,39976507085.0,0.7876090389008823,7221208417.0,0.0,135.32901672227666,0.37076442937610044,88046424700.0,8350,1166.11,103.5,-0.56,1.25,,250.0,2.98,2.51,3.47,2.78,2.81,2.57,0.54,0.64,0.48,187.79354406130267
엔케이,085310,기계,2020,-7.691162310033853,-1.1295073952460737,0.36176599752298366,0.08605433059297342,4.5379595965018495,69364010171.0,61222194690.0,8455697016.0,-5334898607.0,-7.691162310033853,-0.07691162310033853,140196785702.0,-0.02545070047172343,-5334898607.0,4723208214.0,-9058220.0,-5702123263.0,-37590593782.0,50718430029.0,89478355673.0,7700000000.0,-24209554330.0,0.08605433059297342,-1.4433263998488584,-1421.4382740660424,1.5668234473859943,44696683435.0,26241487258.0,0.630079448037001,68368932940.0,1.52961982155623,31909554330.0,7700000000.0,86.10976223837449,0.23591715681746436,89215182550.0,8590,1180.01,103.03,0.29,0.5,,250.0,2.98,2.51,3.47,2.78,2.81,2.57,0.54,0.64,0.48,157.42230916030533
엔케이,085310,기계,2021,16.15612021016266,2.973735130494979,0.214278784484475,0.0,-4.611653164972066,69091619546.0,57407375723.0,9754139198.0,11162525109.0,16.15612021016266,0.16156120210162658,130726528202.0,8.53839933448889,11162525109.0,3753705229.0,31217955.0,13951474129.0,-1064826851.0,28011921563.0,102714606639.0,0.0,-51477694248.0,0.0,0.0,2.509589632554961,1.2727160476936887,26677276032.0,45002598467.0,0.3721724712614023,69846791414.0,2.6182130188336012,51477694248.0,0.0,49.97908296708781,0.13692899443037757,83582602840.0,8720,1144.61,109.6,0.52,1.0,,250.0,2.98,2.51,3.47,2.78,2.81,2.57,0.54,0.64,0.48,222.12499233716474
엔케이,085310,기계,2022,13.703221360746504,5.002092336550019,0.30964011215942877,0.06432233248085492,-2.0414495770857894,76687877838.0,68105522727.0,7712013544.0,10508709657.0,13.703221360746504,0.13703221360746504,185745934911.0,5.750568056371196,10508709657.0,2100862789.0,136450680.0,-3029294717.0,14057866423.0,57514392119.0,128231542792.0,8248151930.0,-21453000885.0,0.06432233248085492,0.7848872220487878,5.38451347978346,1.4485198482895283,40936876556.0,44706537742.0,0.4779921128968347,76284137238.0,1.8634576854842937,29701152815.0,8248151930.0,69.41169843348247,0.19016903680406158,69585516240.0,9160,1292.2,118.78,0.23,3.25,,250.0,2.98,2.51,3.47,2.78,2.81,2.57,0.54,0.64,0.48,304.6415576923077
엔피씨,004250,화학,2018,3.749544457488465,8.304948225427866,0.33558258402866126,0.30202996511786145,2.519475289454364,414890304339.0,359091588234.0,40879981684.0,15556496411.0,3.749544457488465,0.03749544457488465,392840423777.0,3.0161709161901475,15556496411.0,1873159951.0,9566735454.0,38770703359.0,88654431267.0,131830404522.0,261010019255.0,78832847011.0,39194208298.0,0.30202996511786145,5.067519377644524,11.126112987408211,1.5050779464262831,122451650481.0,50935338885.0,0.7062332123578122,131525260450.0,1.074099531801802,39638638713.0,70595687011.0,70.47864736037008,0.1930921845489591,138250800000.0,7530,1100.58,103.48,-0.29,1.75,,548.9,2.82,2.75,3.03,2.56,2.69,2.19,1.27,1.29,1.17,198.61355172413795
엔피씨,004250,화학,2019,4.134389503609988,8.484867393565791,0.29611881778329385,0.23220922371988392,0.9664560226204297,454467518931.0,390541342609.0,44083291153.0,18789457400.0,4.134389503609988,0.04134389503609988,403765363181.0,3.559074421784435,18789457400.0,2214466830.0,3570383099.0,40289811041.0,57922853759.0,119562522007.0,284202841174.0,65994521128.0,18159184266.0,0.23220922371988392,3.5123164933969835,8.320107496792016,1.4206943235088885,99474773465.0,66950547730.0,0.5977141744461213,129581982231.0,1.3026617474690019,47835336862.0,51561721128.0,60.48632877681751,0.16571596925155482,137516400000.0,8350,1166.11,103.5,-0.56,1.25,,548.9,2.82,2.75,3.03,2.56,2.69,2.19,1.27,1.29,1.17,187.79354406130267
엔피씨,004250,화학,2020,5.236132257474106,6.930967906563366,0.2805679776494483,0.17753334655990496,-0.02440489589411493,431333367387.0,368759400059.0,41881464586.0,22585185587.0,5.236132257474106,0.052361322574741055,410578593060.0,4.59472187514734,22585185587.0,3258590415.0,5417830382.0,70138975590.0,125146082119.0,115195205521.0,295383387539.0,52440401308.0,-551189103.0,0.17753334655990496,2.321893752256108,6.106310355084359,1.389985389770068,98320023294.0,67275922710.0,0.5937344824348844,137609233358.0,1.3996053779047226,52991590411.0,40570597808.0,54.77760447474509,0.15007562869793176,120441600000.0,8590,1180.01,103.03,0.29,0.5,,548.9,2.82,2.75,3.03,2.56,2.69,2.19,1.27,1.29,1.17,157.42230916030533
엔피씨,004250,화학,2021,6.92185684583735,12.2513068475212,0.3535625467222829,0.29962155818907266,1.8117498013221942,486902150978.0,411098783808.0,47531556360.0,33702669870.0,6.92185684583735,0.0692185684583735,499980382786.0,5.236453712266149,33702669870.0,2750944882.0,3534489172.0,45283731749.0,133681832076.0,176774337449.0,323206045337.0,96839498920.0,61060805441.0,0.29962155818907266,2.873347995679133,6.751946377260608,1.5469400712003427,134474402267.0,17465267957.0,0.8850512974573955,118797611818.0,0.8834217502757618,35778693479.0,63993338926.0,58.32172725062181,0.15978555411129264,385560000000.0,8720,1144.61,109.6,0.52,1.0,,548.9,2.82,2.75,3.03,2.56,2.69,2.19,1.27,1.29,1.17,222.12499233716474
엔피씨,004250,화학,2022,5.633257507980943,3.9517404339276254,0.34680390559671587,0.22708926986534733,1.469110336887362,544581475701.0,465185222863.0,55913122786.0,30677676867.0,5.633257507980943,0.05633257507980943,527275693474.0,5.346193776783684,30677676867.0,7763079934.0,6107653104.0,64028205510.0,106929736175.0,182861269823.0,344414423651.0,78212819998.0,45068892197.0,0.22708926986534733,2.5495026998649166,6.486931078008102,1.53093383222619,151332617610.0,7117159943.0,0.9550825501120103,128977508888.0,0.8522783186132982,33143927801.0,53851540000.0,52.88259240067669,0.1448838147963745,213710400000.0,9160,1292.2,118.78,0.23,3.25,,548.9,2.82,2.75,3.03,2.56,2.69,2.19,1.27,1.29,1.17,304.6415576923077
엘브이엠씨,900140,유통업,2018,-16.549277108550058,-2.577519741294678,0.4497945179220654,0.4605396587805006,-2.8213995775561616,267223938.0,262907752.0,60249013.0,-44223630.0,-16.549277108550058,-0.1654927710855006,584618139.0,-7.62338679334067,-44223630.0,17157436.0,1205424.0,623896.0,32886948.0,262958034.0,321660105.0,148137235.0,124772531.0,0.4605396587805006,-3.349730336473962,-5.900192789836909,1.8175027922719853,203063348.0,125674851.0,0.6177053613413511,178372407.0,0.8784076927560556,23364704.0,89705052.0,145.16771583165578,0.39771976940179665,63666445640.0,7530,1100.58,103.48,-0.29,1.75,,724.55,2.81,2.76,3.09,2.6,2.63,2.24,1.12,1.18,1.01,198.61355172413795
엘브이엠씨,900140,유통업,2019,-14.428315318312638,-1.2460753507634759,0.5198790350910433,0.3578503250152169,-2.006280915398749,312056446.0,289930890.0,48039903.0,-45024488.0,-14.428315318312638,-0.14428315318312637,586325742.0,-8.13520276924836,-45024488.0,36133038.0,175957.0,22856518.0,53749010.0,304818461.0,281507281.0,100737472.0,90331771.0,0.3578503250152169,-2.2373929493656872,-6.390486504604687,2.0828084443045007,242078649.0,40938866.0,0.8553486486516567,156964983.0,0.648404903317186,10405701.0,74319283.0,111.36892421379433,0.30512034031176527,121411042625.0,8350,1166.11,103.5,-0.56,1.25,,724.55,2.81,2.76,3.09,2.6,2.63,2.24,1.12,1.18,1.01,187.79354406130267
엘브이엠씨,900140,유통업,2020,-8.737649650683386,-0.6115860973603113,0.44624205605042827,0.3713788498032153,-4.456090079784369,232369136.0,201708847.0,40998154.0,-20303601.0,-8.737649650683386,-0.08737649650683385,595274738.0,-3.496049751736651,-20303601.0,33198271.0,713642.0,59241339.0,162090187.0,265636623.0,329638115.0,122420624.0,90474675.0,0.3713788498032153,-6.029503042342095,-12.764179223386595,1.8058431683484175,210615760.0,68871514.0,0.7535790699364723,187181537.0,0.8887347129198688,31945949.0,96545366.0,100.11906645812033,0.2742988122140283,219137634222.0,8590,1180.01,103.03,0.29,0.5,,724.55,2.81,2.76,3.09,2.6,2.63,2.24,1.12,1.18,1.01,157.42230916030533
엘브이엠씨,900140,유통업,2021,-9.450244018359424,-1.0318141249061688,0.3458140738225983,0.2767539286202307,-4.919191562722265,179008457.0,157928545.0,39344268.0,-16916736.0,-9.450244018359424,-0.09450244018359423,557947931.0,-3.0671331587032986,-16916736.0,16395139.0,758502.0,91944745.0,200886120.0,192946247.0,365001684.0,101015650.0,83216665.0,0.2767539286202307,-5.971343999220654,-11.274830792439388,1.528617415913073,175254529.0,27498269.0,0.8643753907652608,110282061.0,0.6292679660221505,17798985.0,95799902.0,44.62166214862128,0.12225112917430488,244262209432.0,8720,1144.61,109.6,0.52,1.0,,724.55,2.81,2.76,3.09,2.6,2.63,2.24,1.12,1.18,1.01,222.12499233716474
엘브이엠씨,900140,유통업,2022,-15.78862575798525,-1.419989113207447,0.38283484769939413,0.3289678866264301,-3.0840556724412433,192947521.0,160386005.0,36393674.0,-30463762.0,-15.78862575798525,-0.1578862575798525,526527912.0,-5.837786620512532,-30463762.0,21453518.0,453884.0,53817468.0,123958129.0,201573233.0,324954679.0,106899654.0,93951938.0,0.3289678866264301,-3.509075930937223,-6.5578766848758665,1.6203118343158247,182627758.0,-16665687.0,1.1004186492707722,72456756.0,0.39674558124948345,12947716.0,94797593.0,14.665754114560507,0.04018014825906988,176533152175.0,9160,1292.2,118.78,0.23,3.25,,724.55,2.81,2.76,3.09,2.6,2.63,2.24,1.12,1.18,1.01,304.6415576923077
엘에스일렉트릭,010120,전기전자,2018,7.15459970931775,10.467508539978496,0.4606982382199976,0.3547385811730544,0.02606366308358133,2484978337271.0,2006242185478.0,273688603968.0,177790252895.0,7.15459970931775,0.0715459970931775,2405835525053.0,5.496425529550151,177790252895.0,16984963730.0,37981613339.0,204655398575.0,137309564116.0,1108364187839.0,1297471337214.0,460263141276.0,4633865251.0,0.3547385811730544,2.5887985071252686,8.381778953306458,1.854249458966037,700173003924.0,835911079158.0,0.45581684729078925,1339456285863.0,1.9130361758540333,455629276025.0,61126352561.0,79.22244791341443,0.2170478025025053,1470000000000.0,7530,1100.58,103.48,-0.29,1.75,,1398.78,2.72,2.62,2.89,2.57,2.62,2.21,1.18,1.22,1.11,198.61355172413795
엘에스일렉트릭,010120,전기전자,2019,6.261899181885809,9.084010768419796,0.4631184897695659,0.32752633324931957,-0.6001263010320366,2346848548538.0,1890428115923.0,287871855653.0,146957290061.0,6.261899181885809,0.06261899181885809,2538144406862.0,4.0597615810360965,146957290061.0,16177577703.0,50919815916.0,216079620947.0,294702588351.0,1175461604523.0,1362682802339.0,446314501632.0,-88192934894.0,0.32752633324931957,3.037035464159286,11.407529248340067,1.862608379958534,753778846648.0,913121135495.0,0.4522040042732059,1470607724241.0,1.9509803582054421,534507436526.0,47266387775.0,84.24776813447559,0.2308158031081523,1638000000000.0,8350,1166.11,103.5,-0.56,1.25,,1398.78,2.72,2.62,2.89,2.57,2.62,2.21,1.18,1.22,1.11,187.79354406130267
엘에스일렉트릭,010120,전기전자,2020,5.320962723657492,6.579046723203557,0.4436025481261949,0.3573820999994533,-1.392981084747306,2402672528424.0,1968532611334.0,300426337669.0,127845309609.0,5.320962723657492,0.05320962723657492,2540396071840.0,3.3650479772661246,127845309609.0,19432193597.0,24513500107.0,288900985879.0,373398792531.0,1126926170718.0,1413469901122.0,505148841549.0,-178086098059.0,0.3573820999994533,3.9512504846203504,13.182651514127658,1.7972763833339895,644246457944.0,1005558089199.0,0.3904986557708637,1472943053256.0,2.28630368874148,683234939608.0,46111394328.0,74.33805381601952,0.2036659008658069,1893000000000.0,8590,1180.01,103.03,0.29,0.5,,1398.78,2.72,2.62,2.89,2.57,2.62,2.21,1.18,1.22,1.11,157.42230916030533
엘에스일렉트릭,010120,전기전자,2021,4.150622326254079,2.26321521499045,0.47316385777509834,0.3511750201041446,-1.6629306135292259,2668264980253.0,2181178348652.0,331954714992.0,110749601994.0,4.150622326254079,0.04150622326254079,2796731557614.0,3.050358740249692,110749601994.0,48934631254.0,34343305541.0,101544478367.0,221975910789.0,1323312292962.0,1473419264652.0,517428039886.0,-184168903592.0,0.3511750201041446,4.672053267640929,15.511744619794024,1.8981233819245242,845300727437.0,1042447475292.0,0.44778256242808306,1626271197776.0,1.9238966027001385,701596943478.0,73898648826.0,74.97467264666173,0.20541006204564857,1674000000000.0,8720,1144.61,109.6,0.52,1.0,,1398.78,2.72,2.62,2.89,2.57,2.62,2.21,1.18,1.22,1.11,222.12499233716474
엘에스일렉트릭,010120,전기전자,2022,3.7596699623106287,3.5093798313829536,0.5337400130398028,0.4280327926553283,0.8432256072140597,3377070215838.0,2780214328701.0,409331870268.0,126966694511.0,3.7596699623106287,0.037596699623106286,3322804977898.0,2.744969994829467,126966694511.0,36179239812.0,28750972745.0,-145446470458.0,-14381893565.0,1773513972232.0,1549291005666.0,663147355791.0,107061568075.0,0.4280327926553283,5.223002444420942,19.444293163319685,2.144726178455811,1390210307038.0,951041929625.0,0.5937892061640802,1880905303197.0,1.3529645792977043,556085787716.0,312893575480.0,76.84680203135704,0.21053918364755356,1692000000000.0,9160,1292.2,118.78,0.23,3.25,,1398.78,2.72,2.62,2.89,2.57,2.62,2.21,1.18,1.22,1.11,304.6415576923077
엠씨넥스,097520,전기전자,2018,6.138253222588618,4.9621576068782804,0.6683089312398156,0.21348675105089263,-0.8770180990161158,696954048288.0,609782101897.0,46060247640.0,42780804329.0,6.138253222588618,0.06138253222588619,391053609043.0,7.625042917765587,42780804329.0,8621411837.0,1237236144.0,125537618787.0,172562352791.0,261344619517.0,129708989526.0,27691150756.0,-37519539687.0,0.21348675105089263,0.6472798066872456,8.76465796255025,3.014853561592304,257405577442.0,-38584650314.0,1.1763297999895128,164394544709.0,0.6386596061464218,65210690443.0,27691150756.0,47.28202608695915,0.1295397974985182,223068243650.0,7530,1100.58,103.48,-0.29,1.75,,745.0,1.93,1.55,2.05,2.13,2.25,1.63,0.5,0.57,0.58,198.61355172413795
엠씨넥스,097520,전기전자,2019,9.580195475675476,14.087087718696734,0.5287954375627962,0.13450546595555848,-0.1499704675343453,1267712135419.0,1083588321123.0,71056710028.0,121449300642.0,9.580195475675476,0.09580195475675476,476580873535.0,17.731997359267464,121449300642.0,8621320678.0,15447391157.0,116042107900.0,220218853087.0,252013791555.0,224567081980.0,30205500000.0,-18213808399.0,0.13450546595555848,0.24870871911430534,2.9821538253637643,2.1222205379924937,244810857946.0,-9558592084.0,1.0406312434397853,157757932037.0,0.6444074146082115,48419308399.0,25488937500.0,28.239256443303475,0.07736782587206431,674346445500.0,8350,1166.11,103.5,-0.56,1.25,,745.0,1.93,1.55,2.05,2.13,2.25,1.63,0.5,0.57,0.58,187.79354406130267
엠씨넥스,097520,전기전자,2020,4.013164921116175,14.047632306528595,0.44213313504002116,0.09978839858780753,0.14156264635944324,1311342738149.0,1183444333250.0,68731243310.0,52626346763.0,4.013164921116175,0.040131649211161746,453396247933.0,8.479025492659337,52626346763.0,3746278776.0,39031221733.0,19545971313.0,56805662677.0,200461504514.0,252934743419.0,25239952993.0,7449924916.0,0.09978839858780753,0.4796067852983755,5.214433373537975,1.792542383874582,180488777968.0,57682577396.0,0.7578106010781899,159016219861.0,0.8810310627134558,17790028077.0,6233524015.0,37.67641107056728,0.10322304402895147,721684672800.0,8590,1180.01,103.03,0.29,0.5,,745.0,1.93,1.55,2.05,2.13,2.25,1.63,0.5,0.57,0.58,157.42230916030533
엠씨넥스,097520,전기전자,2021,4.98183711212832,26.424991597487153,0.43111227104240096,0.10128310611723178,0.19869008757047152,1009273639991.0,920639086036.0,64755602009.0,50280368760.0,4.98183711212832,0.04981837112128319,525527588292.0,7.517247303684776,50280368760.0,1902758174.0,14132123592.0,92801540274.0,160303857029.0,226561392084.0,298966196208.0,30280224976.0,9990210872.0,0.10128310611723178,0.6022275835035065,5.734975232637085,1.7578160840845507,209467529963.0,67779835218.0,0.7555257732611808,181530543039.0,0.8666285560872621,20290014104.0,14502100016.0,57.868995973298006,0.1585451944473918,1033472340000.0,8720,1144.61,109.6,0.52,1.0,,745.0,1.93,1.55,2.05,2.13,2.25,1.63,0.5,0.57,0.58,222.12499233716474
엠씨넥스,097520,전기전자,2022,2.629411523252872,6.370636391128802,0.42647558514665806,0.11533505237614115,-0.27046998216239027,1108637950325.0,1034036818202.0,63898935828.0,29150654017.0,2.629411523252872,0.02629411523252872,538890010550.0,4.263104962653311,29150654017.0,4575783678.0,4313476700.0,122250130435.0,215729502926.0,229823432579.0,309066577971.0,35646209958.0,-7884376872.0,0.11533505237614115,1.2228271083459032,10.003872503322654,1.7436049348582898,197959395089.0,49646388002.0,0.799494230779925,154286489789.0,0.7793845284263209,43530586830.0,6243833017.0,36.43155510615052,0.09981247974287813,501578722800.0,9160,1292.2,118.78,0.23,3.25,,745.0,1.93,1.55,2.05,2.13,2.25,1.63,0.5,0.57,0.58,304.6415576923077
영보화학,014440,화학,2018,5.647686067547924,60.39083877562966,0.1849088295197452,0.00020902381357478344,-3.6097241395319166,143915371212.0,111846697788.0,24835444045.0,8127888369.0,5.647686067547924,0.05647686067547924,176083758253.0,3.2129432578734796,8127888369.0,134588102.0,10036726309.0,14072054693.0,32740134458.0,32559441636.0,143524316617.0,30000000.0,-29339434849.0,0.00020902381357478344,0.0036909955744988897,5.755122785521244,1.2268566219540769,32246184414.0,41630156807.0,0.43648864956016176,62213731045.0,1.92933620444065,29369434849.0,0.0,74.03626405670255,0.20283907960740424,74600000000.0,7530,1100.58,103.48,-0.29,1.75,,18.0,2.91,3.09,3.02,2.53,2.53,2.15,0.44,0.55,0.22,198.61355172413795
영보화학,014440,화학,2019,6.696968966922179,37.83234165832075,0.18847703906498647,0.05247914500489254,-2.730682394841979,131196067839.0,99844718857.0,22904024936.0,8786159949.0,6.696968966922179,0.06696968966922179,180831115939.0,2.628820334551041,8786159949.0,232239390.0,1949900810.0,4508819029.0,12241783593.0,34082513303.0,146748602636.0,7701241197.0,-23992212291.0,0.05247914500489254,0.8765195764364067,7.169643226956218,1.2322510244785048,33567903542.0,42727914383.0,0.4399704263606923,62840762721.0,1.8720490733767134,31693453488.0,7671241197.0,74.95111374181678,0.2053455171008679,69700000000.0,8350,1166.11,103.5,-0.56,1.25,,18.0,2.91,3.09,3.02,2.53,2.53,2.15,0.44,0.55,0.22,187.79354406130267
영보화학,014440,화학,2020,2.5934838567640317,6.425616785119661,0.1556634073837059,0.06058649578429155,-8.789469748878608,84875488824.0,65515138436.0,16893458789.0,2201232101.0,2.5934838567640317,0.02593483856764032,174719741281.0,1.521807465776704,2201232101.0,342571332.0,2758142061.0,9085707638.0,15843108184.0,27197470265.0,147522271016.0,8937857451.0,-19347662962.0,0.06058649578429155,4.060388473773216,10.228850290483889,1.1843617921395082,27144832814.0,45907715102.0,0.3715795490831159,59926964718.0,2.20767485026073,28285520413.0,8907857451.0,118.5855107589548,0.3248918102985063,74100000000.0,8590,1180.01,103.03,0.29,0.5,,18.0,2.91,3.09,3.02,2.53,2.53,2.15,0.44,0.55,0.22,157.42230916030533
영보화학,014440,화학,2021,4.8658519386309,15.567704788240679,0.13722128765101302,0.05580436448118658,-7.293131458181545,76803020296.0,56671375680.0,15762452305.0,3737121252.0,4.8658519386309,0.048658519386309,179898107295.0,1.946498523332338,3737121252.0,240056020.0,2813377733.0,16902285363.0,24302422512.0,24685849929.0,155212257366.0,8661521382.0,-27255316566.0,0.05580436448118658,2.3176987841549432,7.049647662516329,1.159045750303014,24608961599.0,51635801914.0,0.3227626457888362,62517460321.0,2.5404347139759214,35916837948.0,8661521382.0,106.06694794415876,0.29059437792920206,88500000000.0,8720,1144.61,109.6,0.52,1.0,,18.0,2.91,3.09,3.02,2.53,2.53,2.15,0.44,0.55,0.22,222.12499233716474
영보화학,014440,화학,2022,9.032134000576837,39.63704111595812,0.12199025790023073,0.06043696667438398,-3.869695486362069,82988929798.0,62727602122.0,15287841263.0,7495671345.0,9.032134000576837,0.09032134000576837,180449397115.0,3.7070386767415497,7495671345.0,189107742.0,1786485409.0,10009497591.0,15643371656.0,22013068492.0,158436328623.0,9575411113.0,-29005965571.0,0.06043696667438398,1.2774587721735284,3.290773809985143,1.138939526580297,21644258116.0,54032223078.0,0.28601036642433186,63993162629.0,2.956588407236494,38581376684.0,9575411113.0,107.17475993899791,0.2936294792849258,68400000000.0,9160,1292.2,118.78,0.23,3.25,,18.0,2.91,3.09,3.02,2.53,2.53,2.15,0.44,0.55,0.22,304.6415576923077
